municipio,fecha_matrimonio,año_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
2,12/02/2014,2022,4,39,32,M,F,7
12,25/09/2001,2022,4,37,36,M,F,7
18,10/04/2011,2022,4,60,43,M,F,7
35,27/05/2005,2022,4,48,41,M,F,7
55,02/04/2009,2022,4,37,31,M,F,7
35,19/07/2008,2022,4,36,33,M,F,7
17,25/11/1993,2022,4,50,46,M,F,7
43,08/08/2009,2022,4,38,34,M,F,7
42,09/12/1993,2022,4,46,46,M,F,7
30,03/03/1990,2022,4,57,57,M,F,7
29,28/03/1999,2022,4,43,43,M,F,7
55,27/04/2007,2022,4,41,33,M,F,7
55,25/04/2003,2022,4,59,43,M,F,7
18,28/06/2000,2022,4,49,50,M,F,7
66,17/11/2015,2022,4,27,,M,F,7
42,30/06/1986,2022,4,60,56,M,F,8
30,11/10/2013,2022,4,48,53,M,F,8
30,31/05/1988,2022,4,63,63,M,F,8
72,26/07/1991,2022,4,57,58,M,F,8
30,07/06/2005,2022,4,40,42,M,F,8
35,31/03/2010,2022,4,40,39,M,F,8
26,28/01/2008,2022,4,46,36,M,F,8
30,28/04/1994,2022,4,49,49,M,F,8
42,14/09/0207,2022,4,47,39,M,F,8
19,30/05/2014,2022,4,36,37,M,F,8
4,05/04/2000,2022,4,39,38,M,F,8
18,26/01/2018,2022,4,36,30,M,F,8
30,21/11/1992,2022,4,52,57,M,F,8
30,23/11/1989,2022,4,53,54,M,F,8
18,19/09/1995,2022,4,60,48,M,F,8
30,09/10/1995,2022,4,46,46,M,F,8
18,15/01/1972,2022,4,74,70,M,F,8
21,23/06/2016,2022,4,50,49,M,F,8
30,20/05/1997,2022,4,44,45,M,F,8
30,10/11/2017,2022,4,47,45,M,F,8
30,17/11/2015,2022,4,39,35,M,F,8
56,30/10/1998,2022,4,43,38,M,F,9
33,24/10/2003,2022,4,40,36,M,F,9
30,06/04/2000,2022,4,51,46,M,F,11
30,23/11/1994,2022,4,57,53,M,F,12
18,14/09/2010,2022,4,40,38,M,F,11
55,18/04/2001,2022,4,44,39,M,F,11
43,14/05/2003,2022,4,43,37,M,F,11
29,10/06/1974,2022,4,68,62,M,F,11
30,23/02/2007,2022,4,35,35,M,F,11
47,19/09/2014,2022,4,68,53,M,F,11
30,04/07/2007,2022,4,40,35,M,F,11
18,12/02/2013,2022,4,35,35,M,F,11
17,27/05/2013,2022,4,28,29,M,F,11
19,16/11/2018,2022,4,30,30,M,F,11
26,25/08/1992,2022,4,51,49,M,F,11
43,07/08/2008,2022,4,35,36,M,F,11
42,19/12/2008,2022,4,35,30,M,F,11
30,04/06/2019,2022,4,29,26,M,F,11
42,19/05/2016,2022,4,42,27,M,F,11
35,26/06/2015,2022,4,35,41,M,F,11
26,04/04/1984,2022,4,67,57,M,F,11
18,30/05/2012,2022,4,34,33,M,F,11
25,18/04/1993,2022,4,51,47,M,F,11
30,19/03/1984,2022,4,61,65,M,F,11
29,03/06/1998,2022,4,41,43,M,F,11
55,24/10/2000,2022,4,45,40,M,F,11
35,07/09/2015,2022,4,45,41,M,F,11
17,13/05/1999,2022,4,49,44,M,F,11
30,24/06/1996,2022,4,57,46,M,F,11
47,31/12/1990,2022,4,52,51,M,F,11
42,13/07/1999,2022,4,49,46,M,F,11
55,17/02/2020,2022,4,22,22,M,F,11
19,10/01/2007,2022,4,41,34,M,F,11
48,16/07/2010,2022,4,49,40,M,F,12
21,06/09/2005,2022,4,43,39,M,F,12
55,17/03/1997,2022,4,47,44,M,F,12
18,01/09/1990,2022,4,66,56,M,F,12
55,25/05/2020,2022,4,65,58,M,F,12
18,02/09/1987,2022,4,56,52,M,F,12
30,15/05/2012,2022,4,40,40,M,F,12
29,08/08/2014,2022,4,46,40,M,F,12
58,19/10/2005,2022,4,47,43,M,F,12
43,11/02/2013,2022,4,33,30,M,F,12
55,04/01/2009,2022,4,41,31,M,F,12
43,06/01/2006,2022,4,43,48,M,F,12
18,16/03/1989,2022,4,55,54,M,F,12
41,14/12/1995,2022,4,50,43,M,F,12
30,02/12/1983,2022,4,60,57,M,F,12
30,30/07/2004,2022,4,52,50,M,F,12
55,15/10/2010,2022,4,42,41,M,F,12
17,12/07/2010,2022,4,32,27,M,F,12
55,24/08/2001,2022,4,42,40,M,F,12
18,13/06/2008,2022,4,38,38,M,F,12
29,30/01/2013,2022,4,34,30,M,F,12
30,28/09/1979,2022,4,61,60,M,F,12
55,20/01/2010,2022,4,34,54,M,F,12
33,25/01/2000,2022,4,69,45,M,F,12
48,27/05/1992,2022,4,60,49,M,F,12
18,17/02/2004,2022,4,41,38,M,F,12
18,07/11/2002,2022,4,38,37,M,F,12
36,19/11/1998,2022,4,46,47,M,F,12
17,03/02/1984,2022,4,60,59,M,F,13
30,20/06/1991,2022,4,63,50,M,F,13
30,13/09/2001,2022,4,45,42,M,F,13
66,19/01/1996,2022,4,49,61,M,F,13
55,19/12/2019,2022,4,34,29,M,F,13
30,25/11/2003,2022,4,36,43,M,F,13
55,25/10/2007,2022,4,35,37,M,F,13
30,19/02/2010,2022,4,37,30,M,F,13
48,26/06/2012,2022,4,65,56,M,F,13
47,06/06/2014,2022,4,28,27,M,F,13
21,03/05/2011,2022,4,29,,M,F,13
30,10/08/2007,2022,4,40,33,M,F,13
30,18/12/2009,2022,4,39,39,M,F,13
18,22/04/1986,2022,4,55,56,M,F,13
30,20/02/2003,2022,4,47,45,M,F,13
35,23/11/2007,2022,4,57,46,M,F,13
18,23/05/1997,2022,4,56,54,M,F,13
18,15/06/2013,2022,4,33,34,M,F,13
16,19/10/1982,2022,4,59,54,M,F,13
29,09/08/1983,2022,4,63,54,M,F,13
55,25/01/2011,2022,4,54,34,M,F,13
18,05/04/2010,2022,4,31,27,M,F,13
21,11/10/2014,2022,4,28,26,M,F,13
48,24/05/2002,2022,4,40,38,M,F,13
42,10/10/1996,2022,4,51,49,M,F,14
18,19/03/2016,2022,4,48,47,M,F,13
42,26/04/2014,2022,4,68,59,M,F,15
27,25/05/2018,2022,6,47,38,M,F,1
69,23/12/2005,2022,4,49,36,M,F,17
19,13/11/2003,2022,4,41,39,M,F,18
18,11/01/2011,2022,4,39,41,M,F,18
55,22/04/2019,2022,4,25,28,M,F,18
18,03/04/2013,2022,4,58,45,M,F,18
43,04/06/2014,2022,4,33,30,M,F,18
12,20/12/2006,2022,4,45,38,M,F,18
43,16/10/1987,2022,4,59,63,M,F,18
25,20/03/2000,2022,4,41,40,M,F,18
43,04/06/2004,2022,4,44,41,M,F,18
30,01/12/2014,2022,4,42,43,M,F,18
30,03/03/2017,2022,4,42,50,M,F,18
30,07/06/2001,2022,4,45,42,M,F,18
55,17/02/2020,2022,4,71,55,M,F,18
30,09/09/2010,2022,4,35,34,M,F,18
30,25/08/2005,2022,4,43,38,M,F,18
30,19/10/2015,2022,4,37,33,M,F,18
30,12/02/2014,2022,4,40,40,M,F,18
30,02/06/2005,2022,4,44,42,M,F,18
18,10/05/1990,2022,4,58,60,M,F,18
42,04/02/2005,2022,4,53,59,M,F,18
55,07/02/2018,2022,4,29,27,M,M,19
30,17/05/2000,2022,4,44,42,M,F,19
29,12/11/1991,2022,4,48,49,M,F,19
36,02/05/2006,2022,4,38,36,M,F,19
2,,2022,4,31,33,M,F,19
30,06/01/2020,2022,4,26,26,M,F,19
30,21/01/2002,2022,4,45,41,M,F,19
43,09/10/1995,2022,4,49,52,M,F,19
55,23/08/2001,2022,4,42,41,M,M,19
42,06/04/2018,2022,4,45,48,M,F,19
26,22/02/2018,2022,4,34,33,M,F,19
41,06/11/2006,2022,4,40,35,M,F,19
30,15/08/1983,2022,4,59,56,M,F,19
55,25/03/2021,2022,4,29,26,M,F,19
55,18/12/2020,2022,4,31,42,M,F,19
55,23/02/2000,2022,4,49,48,M,F,19
43,09/01/2008,2022,4,31,30,M,F,19
58,21/07/2010,2022,4,38,33,M,F,19
30,29/04/2014,2022,4,29,29,M,F,19
55,18/11/2008,2022,4,46,37,M,F,19
30,20/08/1988,2022,4,54,54,M,F,19
29,24/08/2012,2022,4,30,32,M,F,19
30,03/05/2013,2022,4,37,36,M,F,19
18,27/12/2003,2022,4,47,40,M,F,19
42,01/02/2019,2022,4,64,36,M,F,19
30,11/06/2015,2022,4,37,33,M,F,19
35,11/06/2012,2022,4,69,56,M,F,19
29,31/08/2017,2022,4,24,23,M,F,19
30,19/05/1990,2022,4,50,49,M,F,19
55,14/06/1996,2022,4,52,68,M,M,19
25,19/02/1999,2022,4,50,45,M,F,19
30,30/05/2016,2022,4,41,37,M,F,19
30,22/02/2011,2022,4,32,35,M,F,20
55,14/02/2020,2022,4,33,36,M,F,20
30,11/08/2018,2022,4,42,38,M,F,20
33,19/11/2004,2022,4,36,36,M,F,20
29,07/01/1978,2022,4,63,65,M,F,20
18,14/02/2019,2022,4,44,41,M,F,20
18,13/09/2006,2022,4,47,45,M,F,20
48,26/05/2016,2022,4,36,27,M,F,20
2,14/01/2014,2022,4,31,31,M,F,20
30,03/06/2015,2022,4,53,44,M,F,20
30,12/05/2014,2022,4,32,32,M,F,20
55,14/12/2005,2022,4,49,50,M,F,20
55,04/06/2015,2022,4,32,33,M,F,20
30,07/11/1986,2022,4,61,54,M,F,20
29,29/09/2009,2022,4,33,32,M,F,20
18,11/06/2010,2022,4,32,32,M,F,20
55,17/12/2010,2022,4,38,29,M,F,20
55,22/05/2008,2022,4,42,34,M,F,20
17,04/05/1998,2022,4,52,49,M,F,20
30,30/08/1964,2022,4,62,58,M,F,20
18,26/02/1993,2022,4,48,53,M,F,20
21,22/02/2002,2022,4,,36,M,F,20
29,29/01/1999,2022,4,50,44,M,F,20
29,07/12/2006,2022,4,43,36,M,F,21
48,07/08/2006,2022,4,42,38,M,F,21
36,23/11/2018,2022,4,28,30,M,F,21
30,21/10/2015,2022,4,42,37,M,F,21
30,28/09/2010,2022,4,38,33,M,F,21
30,21/10/1989,2022,4,60,54,M,F,21
29,23/10/2001,2022,4,42,39,M,F,21
55,14/01/2009,2022,4,35,34,M,F,21
18,25/06/2010,2022,4,50,62,M,F,21
43,18/03/2004,2022,4,38,35,M,F,21
55,18/11/2015,2022,4,26,22,M,F,21
55,04/02/2015,2022,4,65,62,M,F,21
29,03/12/2009,2022,4,37,37,M,F,21
42,17/09/2018,2022,4,29,22,M,F,21
35,29/11/2003,2022,4,39,34,M,F,21
3,03/04/2001,2022,5,46,43,M,F,2
18,03/06/1991,2022,4,49,45,M,F,21
48,05/12/2017,2022,4,24,21,M,F,21
17,29/10/1991,2022,4,48,44,M,F,21
30,20/01/2001,2022,4,56,43,M,F,21
12,28/03/1995,2022,4,46,45,M,F,22
35,17/12/2011,2022,4,38,32,M,F,22
48,09/10/2018,2022,4,66,27,M,F,22
43,09/11/1997,2022,4,53,49,M,F,22
2,20/05/2010,2022,4,35,32,M,F,22
30,10/09/1990,2022,4,52,50,M,F,22
42,26/10/1990,2022,4,55,54,M,F,22
66,15/05/1993,2022,4,52,48,M,F,22
43,10/12/2019,2022,4,46,30,M,F,22
18,14/09/2012,2022,4,30,30,M,F,22
18,05/07/2013,2022,4,57,38,M,F,22
30,21/03/2019,2022,4,33,35,M,F,22
55,27/08/1997,2022,4,50,45,M,F,22
43,17/10/1983,2022,4,62,70,M,F,22
41,01/12/2021,2022,4,49,44,M,F,22
43,10/07/2013,2022,4,38,27,M,F,22
52,20/07/1985,2022,5,61,59,M,F,2
43,02/09/2020,2022,4,29,28,M,F,22
18,09/11/1998,2022,4,45,42,M,F,22
48,23/01/1998,2022,4,45,44,M,F,22
55,16/10/1987,2022,4,53,54,M,F,22
19,01/08/2016,2022,4,26,25,M,F,22
29,24/03/2000,2022,4,44,42,M,F,23
30,19/09/1995,2022,4,49,48,M,F,22
30,27/04/2007,2022,4,38,41,F,F,22
48,14/07/2009,2022,4,31,29,M,F,25
18,03/11/1998,2022,4,52,46,M,F,25
33,10/07/1992,2022,4,50,51,M,F,25
2,16/02/2016,2022,4,30,30,M,F,25
47,26/09/1997,2022,4,48,49,M,F,25
30,03/02/1990,2022,4,62,57,M,F,25
48,21/03/2014,2022,4,37,38,M,F,25
43,06/11/2009,2022,4,33,32,M,F,25
48,06/05/2011,2022,4,55,39,M,F,25
18,18/09/1986,2022,4,60,58,M,F,25
48,24/05/2011,2022,4,50,57,M,F,25
17,25/09/2008,2022,4,47,47,M,F,25
51,27/02/2013,2022,4,33,29,M,F,25
30,20/05/2002,2022,4,44,46,M,F,25
55,19/01/2018,2022,4,22,21,M,F,25
43,12/05/2003,2022,4,60,62,M,F,25
12,16/05/2008,2022,4,63,33,M,F,25
29,11/02/2005,2022,4,45,37,M,F,25
30,28/03/2007,2022,4,35,33,M,F,25
30,25/09/1997,2022,4,46,43,M,F,25
25,01/07/2010,2022,4,34,28,M,F,25
43,06/08/2001,2022,4,41,45,M,F,25
30,22/08/2018,2022,4,29,28,M,F,25
58,21/11/1997,2022,4,48,43,M,F,25
55,04/07/1997,2022,4,44,41,M,F,25
43,10/07/2013,2022,4,38,27,M,F,22
21,13/08/2002,2022,4,59,56,M,F,25
42,10/01/2003,2022,4,39,36,M,F,25
55,04/11/2016,2022,4,34,31,M,F,25
30,09/12/2009,2022,4,31,34,M,F,25
19,13/01/1986,2022,4,60,54,M,F,25
33,20/08/1987,2022,4,56,53,M,F,25
42,23/05/2016,2022,4,34,28,M,F,25
36,28/12/2001,2022,4,54,40,M,F,25
30,11/12/2018,2022,4,26,27,M,F,25
30,13/02/2009,2022,4,36,33,M,F,25
12,03/09/2012,2022,4,32,29,M,F,26
55,02/09/2021,2022,4,62,59,M,M,26
30,12/12/2017,2022,4,34,37,M,F,26
30,24/06/1977,2022,4,67,65,M,F,26
30,13/02/2015,2022,4,32,32,M,F,26
29,20/04/2012,2022,4,38,37,M,F,26
30,03/10/1992,2022,4,57,57,M,F,26
26,29/12/2010,2022,4,34,29,M,F,26
55,08/09/2006,2022,4,42,,M,F,26
43,14/03/2013,2022,4,31,27,M,F,26
30,13/04/2016,2022,4,37,37,M,F,26
55,13/01/2012,2022,4,33,26,M,F,26
71,30/06/1999,2022,4,44,46,M,F,26
30,21/12/2012,2022,4,47,45,M,F,26
30,07/06/2013,2022,4,35,32,M,F,26
66,10/01/1982,2022,4,66,59,M,F,26
30,22/04/2006,2022,4,47,43,M,F,26
43,12/02/2014,2022,4,29,30,M,F,26
30,20/11/2013,2022,4,36,36,M,F,26
35,16/06/2006,2022,4,38,35,M,F,26
42,27/11/2006,2022,4,33,34,M,F,26
30,08/04/1999,2022,4,52,54,M,F,26
18,16/10/1998,2022,4,43,43,M,F,26
30,08/06/1988,2022,4,55,57,M,F,26
48,06/04/2010,2022,4,44,38,M,F,26
25,29/04/2011,2022,4,39,39,M,F,26
30,20/04/1990,2022,4,61,53,M,F,26
18,08/06/1974,2022,4,66,67,M,F,26
55,02/02/1999,2022,4,58,50,M,F,26
55,22/08/1997,2022,4,62,50,M,F,26
42,28/03/1995,2022,4,67,53,M,F,26
30,06/05/2003,2022,4,40,40,M,F,26
30,13/08/2008,2022,4,38,33,M,F,26
36,08/11/2002,2022,4,42,45,M,F,26
29,28/11/2014,2022,4,31,30,M,F,26
38,04/06/2010,2022,4,49,39,M,F,26
56,12/03/2011,2022,4,33,33,M,F,26
30,02/03/2016,2022,4,33,33,M,F,27
18,21/04/2010,2022,4,36,33,M,F,27
30,14/10/2005,2022,4,43,39,M,F,27
29,12/02/2014,2022,4,46,40,M,F,27
48,18/05/2012,2022,4,41,36,M,F,27
35,14/10/2015,2022,4,34,26,M,F,27
30,02/04/2001,2022,4,51,54,M,F,27
25,12/01/2005,2022,4,36,37,M,F,27
30,02/08/2019,2022,4,47,46,M,F,27
29,24/03/2000,2022,4,53,,M,F,27
43,30/09/2016,2022,4,46,31,M,F,27
2,01/05/1994,2022,4,50,47,M,F,27
55,16/01/2012,2022,4,36,33,M,F,27
30,31/07/2008,2022,4,34,34,M,F,27
55,13/04/2005,2022,4,42,44,M,F,27
18,20/07/2018,2022,4,39,38,M,F,27
30,19/04/2011,2022,4,35,30,M,F,27
43,20/05/1988,2022,4,54,53,M,F,27
43,14/05/1993,2022,4,52,46,M,F,27
30,15/12/1994,2022,4,51,55,M,F,27
17,12/12/1994,2022,4,62,59,M,F,27
43,12/09/2006,2022,4,34,32,M,F,27
42,20/01/2014,2022,4,33,37,M,F,27
18,23/11/1991,2022,4,52,52,M,F,27
18,14/03/2002,2022,4,50,41,M,F,27
71,11/11/2011,2022,4,40,36,M,F,27
35,06/11/1977,2022,4,74,68,M,F,27
18,10/03/2006,2022,4,41,35,M,F,27
30,24/01/1997,2022,4,43,43,M,F,27
18,25/10/1995,2022,4,49,47,M,F,27
34,,2022,4,39,37,M,F,27
18,29/09/2000,2022,4,44,41,M,F,28
48,04/05/1988,2022,4,61,51,M,F,28
30,13/09/2014,2022,4,41,30,M,F,28
55,25/05/2016,2022,4,51,45,M,F,28
19,10/11/2000,2022,4,61,50,M,F,28
18,04/04/1978,2022,4,68,62,M,F,28
30,21/04/2004,2022,4,40,39,M,F,28
18,02/12/2014,2022,4,27,27,M,F,28
30,17/02/2012,2022,4,31,30,M,F,28
47,07/06/2013,2022,4,64,49,M,F,28
26,17/09/1990,2022,4,61,51,M,F,28
30,08/11/2006,2022,4,39,34,M,F,28
43,14/02/2017,2022,4,25,24,M,F,28
30,19/05/1992,2022,4,54,54,M,F,28
2,03/05/2018,2022,4,27,24,M,F,28
29,11/02/1997,2022,4,46,41,M,F,28
43,17/07/2008,2022,4,35,36,M,F,28
17,05/10/2009,2022,4,52,55,M,F,28
55,04/11/1992,2022,4,58,50,M,F,28
30,26/04/1994,2022,4,49,49,M,F,28
43,07/02/2019,2022,4,33,24,M,F,28
30,23/02/1993,2022,4,57,52,M,F,28
29,09/03/1988,2022,4,54,54,M,F,28
41,16/12/2004,2022,4,37,35,M,F,28
29,23/08/2012,2022,4,42,32,M,F,28
30,20/10/2018,2022,4,31,36,M,F,28
71,17/04/1997,2022,4,56,48,M,F,28
17,15/12/1987,2022,4,67,57,M,F,28
58,18/08/1994,2022,4,47,49,M,F,28
30,15/05/2018,2022,4,27,26,M,F,28
17,14/06/1989,2022,4,64,69,M,F,28
55,27/07/1999,2022,4,41,40,M,F,28
29,24/03/2006,2022,4,40,36,M,F,28
18,28/12/1995,2022,4,49,46,M,F,29
2,09/07/2019,2022,4,37,47,M,F,29
17,11/02/2014,2022,4,29,24,M,F,29
18,24/02/2006,2022,4,60,56,M,F,29
58,24/11/2005,2022,4,38,35,M,F,29
25,15/03/2007,2022,4,37,36,M,F,29
55,30/06/2015,2022,4,50,48,M,F,29
42,03/07/2010,2022,4,,29,M,F,30
43,28/06/2002,2022,5,42,40,M,F,2
29,17/01/2008,2022,5,38,37,M,F,2
19,29/10/2012,2022,5,35,27,M,F,2
33,28/04/2004,2022,5,48,45,M,F,2
55,11/01/2007,2022,5,36,33,M,F,2
43,03/12/2005,2022,5,38,38,M,F,2
71,05/12/2014,2022,5,32,34,M,F,2
26,20/04/1998,2022,5,48,45,M,F,2
42,27/12/2003,2022,5,49,49,M,F,2
52,11/05/1991,2022,5,59,51,M,F,2
30,19/01/1990,2022,5,56,55,M,F,2
27,25/04/2020,2022,6,22,20,M,F,2
26,13/06/1997,2022,5,45,46,M,F,2
55,19/08/2014,2022,5,31,27,M,F,2
30,14/02/2015,2022,5,51,61,M,F,2
18,08/06/2018,2022,5,42,43,M,F,2
43,30/04/1998,2022,5,45,48,M,F,2
30,09/01/1989,2022,5,64,49,M,F,2
43,16/08/2004,2022,5,46,35,M,F,2
30,05/08/2009,2022,5,36,38,M,F,2
30,06/10/1998,2022,5,44,43,M,F,2
52,11/05/1991,2022,5,59,51,M,F,2
30,07/02/2013,2022,5,80,61,M,F,2
47,13/08/1992,2022,5,57,51,M,F,2
18,03/12/1994,2022,5,51,49,M,F,2
22,10/01/2014,2022,5,38,29,M,F,2
22,14/05/1977,2022,5,78,68,M,F,2
12,14/03/2015,2022,5,35,36,M,F,2
12,18/04/2018,2022,5,39,20,M,F,2
18,09/12/2020,2022,5,27,27,M,F,3
30,07/01/2014,2022,5,41,44,M,F,3
43,22/09/2014,2022,5,27,25,M,F,3
30,15/01/2013,2022,5,33,28,M,F,3
33,15/02/1999,2022,5,49,40,M,F,3
30,06/05/2014,2022,5,41,35,M,F,3
55,01/08/2006,2022,5,38,35,M,F,3
30,12/11/1991,2022,5,52,48,M,F,3
30,25/08/1986,2022,4,58,54,M,F,29
55,09/01/1988,2022,5,58,54,M,F,3
19,02/07/2010,2022,5,62,49,M,F,3
30,15/10/2010,2022,5,34,35,M,F,3
30,05/11/2004,2022,5,45,58,M,F,3
30,15/05/2005,2022,5,40,36,M,F,3
58,29/03/1992,2022,5,52,49,M,F,3
30,01/09/2007,2022,5,37,36,M,F,3
58,15/02/2008,2022,5,58,51,M,F,3
30,27/11/2014,2022,5,30,27,M,F,3
55,31/01/1997,2022,5,47,43,M,F,3
29,26/06/1988,2022,5,51,51,M,F,3
29,07/04/1968,2022,5,77,76,M,F,3
16,22/01/1981,2022,5,64,58,M,F,3
26,30/11/1987,2022,5,54,52,M,F,4
12,16/03/2001,2022,5,50,46,M,F,4
12,06/07/2015,2022,5,26,32,M,F,4
29,16/06/1990,2022,5,54,48,M,F,4
18,03/04/2012,2022,5,40,38,M,F,4
18,20/09/1996,2022,5,49,41,M,F,4
30,25/05/2007,2022,5,41,36,M,F,4
30,26/10/1989,2022,5,55,54,M,F,4
18,19/03/2009,2022,5,36,37,M,F,4
18,19/03/2009,2022,5,36,37,M,F,4
30,26/08/1999,2022,5,45,46,M,F,4
43,06/11/2009,2022,5,31,32,M,F,4
43,10/11/2000,2022,5,41,41,M,F,4
30,03/09/1998,2022,5,44,40,M,F,4
30,23/01/2020,2022,5,53,29,M,F,4
55,08/08/2008,2022,5,32,34,M,F,4
41,21/02/2020,2022,5,49,38,M,F,4
55,18/02/2015,2022,5,31,23,M,F,4
27,29/06/1996,2022,6,44,43,M,F,2
47,21/06/2002,2022,5,41,41,M,F,4
42,06/09/2014,2022,5,33,23,M,F,4
30,26/11/1982,2022,5,62,58,M,F,4
18,19/10/1975,2022,5,68,64,M,F,4
35,19/06/2012,2022,5,36,35,M,F,4
42,29/12/2018,2022,5,40,27,M,F,4
30,11/10/2000,2022,5,60,56,M,F,4
18,15/12/2014,2022,5,31,31,M,F,4
18,21/11/2019,2022,5,24,21,M,F,4
18,10/02/1992,2022,5,51,54,M,F,4
55,24/11/2011,2022,5,39,47,M,F,5
42,17/12/1995,2022,5,50,50,M,F,5
35,06/12/1997,2022,5,54,51,M,F,5
21,15/12/2014,2022,5,,,M,F,5
42,26/10/2017,2022,5,65,49,M,F,5
42,18/03/2008,2022,5,49,48,M,F,5
30,27/08/2007,2022,5,34,33,M,F,6
29,14/12/1991,2022,5,57,60,M,F,6
29,13/02/2015,2022,5,,,M,F,6
29,21/10/1996,2022,5,49,49,M,F,6
18,19/11/2010,2022,5,39,40,M,F,6
18,05/04/2019,2022,5,32,28,M,F,6
43,09/09/2005,2022,5,45,46,M,F,6
18,14/07/2017,2022,5,30,28,M,F,6
18,09/07/2015,2022,5,45,26,M,F,6
30,23/10/1999,2022,5,53,43,M,F,6
12,22/03/1990,2022,5,54,51,M,F,6
42,26/06/1988,2022,5,55,53,M,F,6
30,03/06/2017,2022,5,44,42,M,F,6
18,23/02/2016,2022,5,46,43,M,F,6
30,22/02/2003,2022,5,51,51,M,F,6
30,25/10/2004,2022,5,37,38,M,F,6
55,05/03/1996,2022,5,44,45,M,F,6
49,10/06/2007,2022,5,37,38,M,F,6
30,14/06/2016,2022,5,26,24,M,F,6
43,08/08/2011,2022,5,37,47,M,F,6
30,07/03/2019,2022,5,31,36,M,F,6
43,18/09/2014,2022,5,33,32,M,F,6
66,27/12/2016,2022,5,59,43,M,F,6
18,22/10/2018,2022,5,31,28,M,F,6
30,13/05/1988,2022,5,57,59,M,F,6
18,30/11/2001,2022,5,49,49,M,F,6
30,18/08/2007,2022,5,46,42,M,F,6
49,28/11/2008,2022,5,36,30,M,F,10
30,09/08/2018,2022,5,49,51,M,F,6
30,28/05/2013,2022,5,35,31,M,F,6
16,30/05/1997,2022,5,46,43,F,F,6
30,24/01/2000,2022,5,52,58,M,F,6
30,11/02/2014,2022,5,35,33,M,F,6
38,25/09/2004,2022,5,37,36,M,F,6
55,02/07/2015,2022,5,60,57,M,F,6
55,19/12/2012,2022,5,42,36,M,F,6
21,09/04/1983,2022,5,,62,M,F,7
8,09/04/1999,2022,5,47,48,M,F,7
29,01/11/1991,2022,5,48,49,M,F,9
47,22/03/2013,2022,5,42,35,M,F,9
43,16/12/1999,2022,5,43,40,M,F,9
29,28/10/2015,2022,5,51,38,M,F,9
29,04/05/2018,2022,5,29,25,M,F,9
30,01/06/2010,2022,5,40,36,M,F,9
2,10/10/2001,2022,5,45,43,M,F,9
43,15/04/1997,2022,5,47,44,M,F,9
30,05/12/2015,2022,5,33,32,M,F,9
30,09/08/1996,2022,5,50,58,M,F,9
71,03/06/2000,2022,5,46,44,M,F,9
33,02/09/1992,2022,5,51,48,M,F,9
43,19/09/2002,2022,5,52,46,M,F,9
70,07/07/1998,2022,5,45,45,M,F,9
3,08/02/2018,2022,5,22,23,M,F,9
29,12/05/2011,2022,5,41,39,M,F,9
35,20/12/2017,2022,5,39,52,M,F,9
18,03/11/2000,2022,5,42,38,M,F,9
18,14/03/2014,2022,5,37,38,M,F,9
58,08/06/2007,2022,5,43,38,M,F,9
30,01/10/2008,2022,5,35,35,M,F,10
14,06/11/1999,2022,5,48,45,M,F,10
2,26/11/2008,2022,5,79,77,M,F,10
30,25/11/2003,2022,5,42,40,M,F,10
17,23/08/2010,2022,5,43,35,M,F,10
55,21/01/2014,2022,5,28,26,M,F,10
18,08/05/2003,2022,5,54,51,M,F,10
18,23/12/1996,2022,5,46,45,M,F,10
55,12/05/2017,2022,5,34,45,M,F,10
55,06/09/2021,2022,5,67,49,M,F,10
18,15/08/2011,2022,5,32,29,M,F,11
18,14/04/1989,2022,5,61,56,M,F,11
18,19/11/2011,2022,5,36,36,M,F,11
42,23/10/2015,2022,5,27,25,M,F,11
18,27/09/2004,2022,5,42,37,M,F,11
43,09/04/2011,2022,5,56,36,M,F,11
70,25/05/1991,2022,5,63,68,M,F,11
18,19/09/2005,2022,5,36,33,M,F,11
18,28/05/1998,2022,5,48,43,M,F,11
30,13/02/2020,2022,5,24,31,M,F,11
30,08/06/2000,2022,5,46,44,M,F,11
30,28/03/2014,2022,5,29,30,M,F,11
55,28/12/2018,2022,5,39,40,M,F,11
43,31/07/1996,2022,5,48,49,M,F,11
66,28/03/1993,2022,5,49,49,M,F,11
43,13/11/2015,2022,5,36,45,M,F,11
30,06/07/2015,2022,5,27,28,M,F,11
30,16/12/2015,2022,5,42,30,M,F,11
30,22/10/2012,2022,5,37,35,M,F,11
18,07/09/2015,2022,5,48,37,M,F,11
26,26/05/1993,2022,5,57,52,M,F,11
18,07/02/1997,2022,5,51,45,M,F,11
26,09/01/2003,2022,5,40,41,M,F,11
30,26/02/2020,2022,5,62,31,M,F,11
55,12/08/2015,2022,5,35,34,M,F,11
26,21/12/2004,2022,5,48,42,M,F,11
30,02/10/1986,2022,5,60,57,M,F,11
48,17/03/2017,2022,5,28,23,M,F,11
55,27/03/1998,2022,5,51,47,M,F,11
33,30/06/2006,2022,5,51,50,M,F,11
36,07/06/2012,2022,5,46,51,M,F,12
18,13/02/1981,2022,5,64,62,M,F,12
55,08/11/2018,2022,5,29,23,M,F,12
18,21/09/2012,2022,5,40,37,M,F,12
2,08/11/2001,2022,5,43,45,M,F,12
18,26/03/2015,2022,5,45,34,M,F,12
