municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia_matrimonio
18,26.0,23.0,M,F,2017,2,15
35,29.0,35.0,M,F,2017,1,20
55,28.0,26.0,M,F,2017,1,20
43,26.0,23.0,M,F,2017,1,23
18,31.0,25.0,M,F,2017,2,3
42,29.0,22.0,M,F,2017,2,4
55,51.0,51.0,M,F,2017,2,27
43,34.0,24.0,M,F,2017,2,27
30,29.0,24.0,M,F,2017,3,7
30,26.0,25.0,M,F,2017,3,7
52,32.0,33.0,M,F,2017,2,14
18,19.0,19.0,M,F,2017,2,14
17,33.0,24.0,M,F,2017,2,14
43,31.0,31.0,M,F,2017,2,14
30,57.0,32.0,M,F,2017,1,6
18,46.0,47.0,M,F,2017,2,15
30,24.0,23.0,M,F,2017,2,15
18,28.0,31.0,M,F,2017,2,15
27,27.0,20.0,M,F,2017,2,15
33,22.0,23.0,M,F,2017,2,15
55,23.0,22.0,M,F,2017,2,3
29,68.0,64.0,M,F,2017,3,3
26,73.0,60.0,M,F,2017,3,7
30,26.0,23.0,M,F,2017,3,3
46,29.0,32.0,M,F,2017,3,3
18,33.0,28.0,M,F,2017,3,11
18,33.0,29.0,M,F,2017,3,10
26,45.0,43.0,M,F,2017,3,10
30,52.0,44.0,M,F,2017,3,11
26,24.0,21.0,M,F,2017,2,3
36,23.0,18.0,M,F,2017,2,15
18,39.0,34.0,M,F,2017,2,14
17,60.0,45.0,M,F,2017,2,14
29,25.0,26.0,M,F,2017,1,6
36,24.0,21.0,M,F,2017,2,15
18,29.0,34.0,M,F,2017,2,3
30,38.0,36.0,M,F,2017,2,10
43,35.0,42.0,M,F,2017,3,10
35,48.0,31.0,M,F,2017,1,23
30,19.0,19.0,M,F,2017,1,23
30,21.0,26.0,M,F,2017,1,25
27,22.0,17.0,M,F,2017,1,25
18,21.0,23.0,M,F,2017,2,7
19,35.0,40.0,M,F,2017,2,14
18,27.0,29.0,M,F,2017,2,14
55,24.0,22.0,M,F,2017,2,15
70,38.0,34.0,M,F,2017,1,13
18,56.0,45.0,M,F,2017,2,10
18,37.0,37.0,M,F,2017,2,10
30,23.0,25.0,M,F,2017,3,7
30,28.0,26.0,M,F,2017,3,15
55,23.0,22.0,M,F,2017,1,27
55,54.0,41.0,M,F,2017,1,25
3,48.0,52.0,M,F,2017,2,14
42,39.0,49.0,M,F,2017,2,14
18,26.0,29.0,M,F,2017,2,15
18,21.0,19.0,M,F,2017,2,15
18,18.0,17.0,M,F,2017,2,15
33,29.0,29.0,M,F,2017,2,15
33,29.0,30.0,M,F,2017,3,15
55,24.0,21.0,M,F,2017,1,26
18,19.0,20.0,M,F,2017,1,18
52,22.0,22.0,M,F,2017,2,14
30,21.0,19.0,M,F,2017,2,14
19,20.0,21.0,M,F,2017,2,14
43,27.0,20.0,M,F,2017,2,3
55,32.0,27.0,M,F,2017,2,3
55,52.0,45.0,M,F,2017,1,24
35,23.0,18.0,M,F,2017,1,25
30,24.0,23.0,M,F,2017,2,10
30,25.0,20.0,M,F,2017,2,15
30,27.0,26.0,M,F,2017,2,14
18,31.0,28.0,M,F,2017,1,12
42,60.0,58.0,M,F,2017,1,13
20,36.0,36.0,M,F,2017,1,13
30,42.0,41.0,M,F,2017,1,26
48,29.0,28.0,M,F,2017,2,3
42,29.0,30.0,M,F,2017,2,3
18,23.0,19.0,M,F,2017,2,10
43,35.0,40.0,M,F,2017,2,10
29,25.0,24.0,M,F,2017,1,28
30,36.0,28.0,M,F,2017,1,27
19,32.0,29.0,M,F,2017,2,14
30,63.0,62.0,M,F,2017,2,17
18,37.0,34.0,M,F,2017,2,17
18,27.0,21.0,M,F,2017,1,20
30,23.0,19.0,M,F,2017,2,17
42,27.0,33.0,M,F,2017,2,17
30,59.0,53.0,M,F,2017,2,16
19,47.0,36.0,M,F,2017,2,14
30,38.0,44.0,M,F,2017,3,25
30,36.0,34.0,M,F,2017,3,25
30,44.0,35.0,M,F,2017,3,27
33,26.0,21.0,M,F,2017,4,10
33,22.0,21.0,M,F,2017,4,10
3,26.0,23.0,M,F,2017,2,10
30,28.0,26.0,M,F,2017,2,10
29,30.0,32.0,M,F,2017,2,10
18,25.0,24.0,M,F,2017,1,20
66,22.0,20.0,M,F,2017,1,20
27,33.0,27.0,M,F,2017,1,20
18,45.0,35.0,M,F,2017,3,31
55,36.0,27.0,M,F,2017,3,31
30,29.0,30.0,M,F,2017,4,10
43,49.0,38.0,M,F,2017,2,10
43,68.0,34.0,M,F,2017,2,2
30,34.0,35.0,M,F,2017,2,2
21,21.0,17.0,M,F,2017,1,20
30,27.0,27.0,M,F,2017,2,16
30,32.0,29.0,M,F,2017,3,31
30,19.0,19.0,M,F,2017,4,4
35,23.0,19.0,M,F,2017,4,17
41,58.0,57.0,M,F,2017,2,10
30,58.0,42.0,M,F,2017,3,11
30,39.0,36.0,M,F,2017,3,10
48,27.0,22.0,M,F,2017,3,10
41,40.0,23.0,M,F,2017,2,16
30,22.0,21.0,M,F,2017,2,16
42,31.0,31.0,M,F,2017,2,16
30,25.0,17.0,M,F,2017,2,16
30,43.0,42.0,M,F,2017,2,16
30,33.0,28.0,M,F,2017,4,1
33,26.0,23.0,M,F,2017,4,3
30,31.0,28.0,M,F,2017,4,3
55,20.0,19.0,M,F,2017,3,1
33,26.0,20.0,M,F,2017,2,10
30,25.0,29.0,M,F,2017,2,11
42,32.0,23.0,M,F,2017,2,10
29,70.0,37.0,M,F,2017,2,10
30,31.0,36.0,M,F,2017,2,10
30,33.0,31.0,M,F,2017,2,11
30,21.0,19.0,M,F,2017,2,16
30,24.0,24.0,M,F,2017,2,16
30,43.0,30.0,M,F,2017,2,16
18,38.0,35.0,M,F,2017,2,16
18,32.0,29.0,M,F,2017,2,16
30,39.0,28.0,M,F,2017,3,25
55,24.0,22.0,M,F,2017,3,24
30,38.0,30.0,M,F,2017,3,25
55,25.0,24.0,M,F,2017,4,4
26,29.0,23.0,M,F,2017,4,18
30,32.0,30.0,M,F,2017,2,11
18,21.0,20.0,M,F,2017,2,10
29,74.0,65.0,M,F,2017,2,10
55,49.0,24.0,M,F,2017,4,5
55,27.0,28.0,M,F,2017,4,5
43,35.0,35.0,M,F,2017,4,18
2,56.0,45.0,M,F,2017,3,28
68,26.0,23.0,M,F,2017,3,24
43,29.0,24.0,M,F,2017,2,10
30,31.0,31.0,M,F,2017,2,10
30,20.0,17.0,M,F,2017,2,16
23,33.0,30.0,M,F,2017,2,17
29,42.0,39.0,M,F,2017,3,21
55,45.0,40.0,M,F,2017,3,23
55,33.0,29.0,M,F,2017,4,20
30,30.0,36.0,M,F,2017,3,25
55,23.0,20.0,M,F,2017,3,24
47,20.0,23.0,M,F,2017,3,24
55,23.0,20.0,M,F,2017,4,20
19,27.0,27.0,M,F,2017,4,21
48,67.0,16.0,M,F,2017,3,28
30,60.0,55.0,M,F,2017,2,22
29,53.0,50.0,M,F,2017,2,22
33,31.0,29.0,M,F,2017,3,24
43,36.0,35.0,M,F,2017,4,21
55,27.0,24.0,M,F,2017,4,21
55,28.0,24.0,M,F,2017,3,13
42,26.0,26.0,M,F,2017,2,18
21,26.0,26.0,M,F,2017,3,24
30,21.0,20.0,M,F,2017,3,27
30,30.0,20.0,M,F,2017,4,6
42,33.0,31.0,M,F,2017,4,6
18,26.0,25.0,M,F,2017,4,7
35,38.0,34.0,M,F,2017,2,10
30,64.0,62.0,M,F,2017,4,4
18,68.0,63.0,M,F,2017,2,15
18,25.0,34.0,M,F,2017,2,15
26,30.0,23.0,M,F,2017,3,7
33,72.0,68.0,M,F,2017,2,3
18,27.0,28.0,M,F,2017,2,15
18,25.0,22.0,M,F,2017,2,15
36,22.0,19.0,M,F,2017,2,15
42,39.0,43.0,M,F,2017,3,7
30,26.0,24.0,M,F,2017,4,7
26,32.0,22.0,M,F,2017,4,10
18,54.0,54.0,M,F,2017,4,10
47,46.0,42.0,M,F,2017,4,10
18,53.0,49.0,M,F,2017,2,15
30,49.0,44.0,M,F,2017,2,15
42,34.0,40.0,M,F,2017,2,17
55,29.0,34.0,M,F,2017,2,17
30,46.0,58.0,M,F,2017,2,14
18,20.0,21.0,M,F,2017,3,31
55,29.0,24.0,M,F,2017,3,31
2,29.0,23.0,M,F,2017,1,19
42,26.0,27.0,M,F,2017,2,10
42,26.0,24.0,M,F,2017,2,10
55,38.0,33.0,M,F,2017,3,16
18,28.0,26.0,M,F,2017,3,23
55,49.0,44.0,M,F,2017,3,16
30,36.0,38.0,M,F,2017,3,17
43,30.0,26.0,M,F,2017,1,13
30,24.0,23.0,M,F,2017,3,8
47,45.0,44.0,M,F,2017,3,10
43,28.0,28.0,M,F,2017,3,10
42,57.0,55.0,M,F,2017,2,16
35,93.0,47.0,M,F,2017,3,10
30,34.0,29.0,M,F,2017,3,1
21,48.0,48.0,M,F,2017,3,10
29,24.0,23.0,M,F,2017,3,24
30,31.0,28.0,M,F,2017,3,1
30,35.0,33.0,M,F,2017,2,20
30,28.0,31.0,M,F,2017,3,23
55,19.0,19.0,M,F,2017,2,20
66,18.0,22.0,M,F,2017,2,20
29,21.0,22.0,M,F,2017,1,9
26,28.0,24.0,M,F,2017,3,2
26,34.0,19.0,M,F,2017,2,28
30,31.0,31.0,M,F,2017,3,8
18,21.0,22.0,M,F,2017,3,9
30,23.0,23.0,M,F,2017,3,9
55,51.0,41.0,M,F,2017,3,1
30,30.0,22.0,M,F,2017,1,11
30,40.0,29.0,M,F,2017,1,11
55,49.0,35.0,M,F,2017,3,9
71,28.0,19.0,M,F,2017,3,1
30,36.0,22.0,M,F,2017,3,10
42,23.0,18.0,M,F,2017,3,1
29,26.0,26.0,M,F,2017,2,24
11,40.0,33.0,M,F,2017,2,24
47,21.0,21.0,M,F,2017,2,24
26,31.0,26.0,M,F,2017,3,2
18,32.0,28.0,M,F,2017,2,16
18,20.0,19.0,M,F,2017,2,16
30,28.0,47.0,M,F,2017,1,17
19,56.0,48.0,M,F,2017,1,20
55,47.0,44.0,M,F,2017,3,28
43,28.0,22.0,M,F,2017,2,16
26,27.0,17.0,M,F,2017,3,15
26,51.0,48.0,M,F,2017,3,2
29,27.0,31.0,M,F,2017,1,20
29,26.0,22.0,M,F,2017,2,22
55,28.0,30.0,M,F,2017,3,28
29,39.0,35.0,M,F,2017,2,16
30,51.0,44.0,M,F,2017,2,16
55,34.0,33.0,M,F,2017,2,16
27,26.0,31.0,M,F,2017,1,14
55,21.0,17.0,M,F,2017,1,16
48,70.0,53.0,M,F,2017,2,16
30,22.0,21.0,M,F,2017,2,16
18,43.0,37.0,M,F,2017,2,16
42,53.0,50.0,M,F,2017,2,16
26,33.0,41.0,M,F,2017,3,30
30,37.0,33.0,M,F,2017,3,3
25,36.0,34.0,M,F,2017,3,3
43,39.0,34.0,M,F,2017,2,20
29,33.0,25.0,M,F,2017,2,22
29,58.0,55.0,M,F,2017,2,22
23,26.0,24.0,M,F,2017,2,17
55,30.0,20.0,M,F,2017,3,3
30,40.0,41.0,M,F,2017,2,16
18,27.0,19.0,M,F,2017,2,16
42,37.0,31.0,M,F,2017,2,16
18,36.0,29.0,M,F,2017,2,15
55,30.0,28.0,M,F,2017,1,27
35,30.0,26.0,M,F,2017,2,16
30,23.0,22.0,M,F,2017,2,16
30,21.0,23.0,M,F,2017,2,16
58,43.0,40.0,M,F,2017,2,14
26,45.0,35.0,M,F,2017,3,2
55,28.0,24.0,M,F,2017,2,16
42,29.0,27.0,M,F,2017,2,16
30,21.0,18.0,M,F,2017,2,16
48,61.0,40.0,M,F,2017,2,16
30,32.0,30.0,M,F,2017,2,16
2,22.0,24.0,M,F,2017,2,16
42,33.0,30.0,M,F,2017,2,16
30,45.0,42.0,M,F,2017,2,16
43,26.0,22.0,M,F,2017,2,14
18,58.0,52.0,M,F,2017,2,16
30,27.0,31.0,M,F,2017,2,16
30,42.0,42.0,M,F,2017,2,16
30,32.0,22.0,M,F,2017,1,24
18,25.0,20.0,M,F,2017,3,10
18,47.0,46.0,M,F,2017,3,10
18,37.0,43.0,M,F,2017,2,16
42,22.0,18.0,M,F,2017,2,16
30,26.0,20.0,M,F,2017,2,16
42,45.0,36.0,M,F,2017,2,16
55,26.0,24.0,M,F,2017,2,28
36,47.0,45.0,M,F,2017,2,23
18,29.0,20.0,M,F,2017,2,23
19,32.0,22.0,M,F,2017,2,16
18,33.0,33.0,M,F,2017,2,14
30,34.0,21.0,M,F,2017,2,16
42,61.0,53.0,M,F,2017,2,24
30,26.0,23.0,M,F,2017,2,20
18,30.0,26.0,M,F,2017,2,16
30,22.0,20.0,M,F,2017,2,16
55,47.0,51.0,M,F,2017,2,16
30,42.0,40.0,M,F,2017,2,16
42,21.0,20.0,M,F,2017,2,16
29,28.0,31.0,M,F,2017,2,23
55,44.0,37.0,M,F,2017,3,10
55,24.0,31.0,M,F,2017,2,23
18,43.0,29.0,M,F,2017,2,23
18,29.0,30.0,M,F,2017,2,15
18,27.0,27.0,M,F,2017,2,16
33,83.0,29.0,M,F,2017,2,16
18,47.0,43.0,M,F,2017,2,16
30,18.0,26.0,M,F,2017,2,16
48,38.0,38.0,M,F,2017,2,16
18,29.0,29.0,M,F,2017,3,11
42,40.0,25.0,M,F,2017,3,1
48,60.0,42.0,M,F,2017,2,16
26,29.0,26.0,M,F,2017,2,28
66,25.0,20.0,M,F,2017,3,21
18,36.0,38.0,M,F,2017,2,16
41,26.0,18.0,M,F,2017,2,16
30,41.0,26.0,M,F,2017,2,16
18,64.0,61.0,M,F,2017,1,6
53,31.0,30.0,M,F,2017,1,5
55,77.0,52.0,M,F,2017,1,4
43,21.0,18.0,M,F,2017,3,10
30,35.0,31.0,M,F,2017,2,23
30,32.0,30.0,M,F,2017,2,16
26,31.0,22.0,M,F,2017,2,28
30,49.0,56.0,M,F,2017,2,16
29,32.0,28.0,M,F,2017,3,1
55,28.0,24.0,M,F,2017,1,5
18,24.0,22.0,M,F,2017,1,6
43,32.0,29.0,M,F,2017,2,16
42,26.0,27.0,M,F,2017,2,16
30,20.0,20.0,M,F,2017,2,16
18,25.0,24.0,M,F,2017,2,16
42,24.0,23.0,M,F,2017,2,16
42,51.0,44.0,M,F,2017,2,19
30,20.0,20.0,M,F,2017,3,13
41,21.0,19.0,M,F,2017,1,12
29,28.0,21.0,M,F,2017,1,5
30,30.0,37.0,M,F,2017,3,10
18,25.0,24.0,M,F,2017,2,23
30,34.0,33.0,M,F,2017,2,23
35,70.0,49.0,M,F,2017,1,17
30,34.0,29.0,M,F,2017,1,17
2,18.0,16.0,M,F,2017,1,17
29,22.0,19.0,M,F,2017,1,12
30,28.0,23.0,M,F,2017,3,28
72,23.0,24.0,M,F,2017,3,28
56,20.0,21.0,M,F,2017,2,23
55,22.0,20.0,M,F,2017,2,23
26,41.0,34.0,M,F,2017,3,2
30,56.0,48.0,M,F,2017,2,16
30,34.0,47.0,M,F,2017,2,16
55,37.0,19.0,M,F,2017,3,16
4,45.0,53.0,M,F,2017,2,1
35,30.0,36.0,M,F,2017,2,21
30,36.0,36.0,M,F,2017,3,7
43,36.0,30.0,M,F,2017,2,16
30,23.0,22.0,M,F,2017,2,16
30,32.0,27.0,M,F,2017,3,16
25,24.0,22.0,M,F,2017,1,27
30,44.0,42.0,M,F,2017,1,27
30,28.0,23.0,M,F,2017,2,21
30,21.0,20.0,M,F,2017,2,21
25,24.0,24.0,M,F,2017,2,22
42,33.0,26.0,M,F,2017,2,13
42,26.0,26.0,M,F,2017,2,16
55,20.0,19.0,M,F,2017,3,23
55,19.0,17.0,M,F,2017,1,27
30,43.0,42.0,M,F,2017,2,22
26,23.0,22.0,M,F,2017,2,23
13,55.0,37.0,M,F,2017,2,23
26,21.0,22.0,M,F,2017,3,2
29,28.0,25.0,M,F,2017,2,17
30,39.0,28.0,M,F,2017,2,16
30,25.0,23.0,M,F,2017,2,16
42,34.0,35.0,M,F,2017,2,16
30,40.0,33.0,M,F,2017,2,16
55,24.0,22.0,M,F,2017,1,16
18,27.0,22.0,M,F,2017,2,16
29,25.0,30.0,M,F,2017,2,17
18,24.0,25.0,M,F,2017,2,14
29,55.0,46.0,M,F,2017,2,22
29,36.0,25.0,M,F,2017,2,22
29,44.0,27.0,M,F,2017,2,22
18,48.0,51.0,M,F,2017,2,16
29,21.0,27.0,M,F,2017,2,22
18,27.0,23.0,M,F,2017,2,16
30,26.0,33.0,M,F,2017,2,16
29,60.0,41.0,M,F,2017,2,22
46,26.0,24.0,M,F,2017,2,14
18,43.0,24.0,M,F,2017,2,14
26,38.0,36.0,M,F,2017,2,28
55,74.0,55.0,M,F,2017,2,16
42,29.0,29.0,M,F,2017,2,16
14,37.0,35.0,M,F,2017,2,14
25,22.0,19.0,M,F,2017,2,23
18,24.0,23.0,M,F,2017,2,23
30,21.0,22.0,M,F,2017,2,22
55,25.0,23.0,M,F,2017,3,3
26,63.0,54.0,M,F,2017,3,2
36,23.0,22.0,M,F,2017,3,3
30,33.0,28.0,M,F,2017,3,3
26,41.0,36.0,M,F,2017,3,3
30,46.0,35.0,M,F,2017,2,21
25,20.0,18.0,M,F,2017,2,22
30,23.0,25.0,M,F,2017,2,23
42,30.0,28.0,M,F,2017,2,16
29,32.0,30.0,M,F,2017,3,4
43,26.0,27.0,M,F,2017,2,3
30,46.0,45.0,M,F,2017,2,16
30,26.0,26.0,M,F,2017,2,16
42,20.0,21.0,M,F,2017,2,3
25,66.0,59.0,M,F,2017,2,22
30,52.0,51.0,M,F,2017,2,21
30,27.0,23.0,M,F,2017,2,16
30,28.0,27.0,M,F,2017,2,16
42,21.0,19.0,M,F,2017,2,16
42,27.0,24.0,M,F,2017,2,3
42,53.0,52.0,M,F,2017,2,15
30,27.0,21.0,M,F,2017,2,21
25,28.0,27.0,M,F,2017,2,22
69,28.0,21.0,M,F,2017,1,28
18,59.0,58.0,M,F,2017,2,9
42,36.0,38.0,M,F,2017,2,15
30,28.0,26.0,M,F,2017,2,23
30,28.0,52.0,M,F,2017,2,21
25,21.0,21.0,M,F,2017,2,22
25,35.0,31.0,M,F,2017,2,22
30,62.0,51.0,M,F,2017,3,12
18,33.0,34.0,M,F,2017,2,15
55,19.0,18.0,M,F,2017,2,23
35,34.0,20.0,M,F,2017,2,15
35,39.0,40.0,M,F,2017,2,10
30,20.0,17.0,M,F,2017,2,15
19,23.0,30.0,M,F,2017,2,15
18,51.0,55.0,M,F,2017,2,15
42,49.0,49.0,M,F,2017,2,17
30,19.0,21.0,M,F,2017,2,17
29,56.0,48.0,M,F,2017,2,22
42,35.0,33.0,M,F,2017,2,17
18,51.0,49.0,M,F,2017,2,17
30,26.0,26.0,M,F,2017,2,17
42,24.0,27.0,M,F,2017,2,17
42,39.0,37.0,M,F,2017,2,17
18,62.0,48.0,M,F,2017,3,3
30,21.0,24.0,M,F,2017,2,23
18,29.0,29.0,M,F,2017,2,15
25,24.0,29.0,M,F,2017,2,22
26,31.0,31.0,M,F,2017,2,21
25,64.0,49.0,M,F,2017,1,23
30,50.0,27.0,M,F,2017,1,23
43,24.0,23.0,M,F,2017,1,23
30,27.0,32.0,M,F,2017,1,23
43,28.0,26.0,M,F,2017,2,10
18,20.0,17.0,M,F,2017,2,10
55,38.0,19.0,M,F,2017,1,27
55,27.0,27.0,M,F,2017,2,1
30,32.0,34.0,M,F,2017,2,21
25,22.0,20.0,M,F,2017,2,22
34,27.0,35.0,M,F,2017,2,21
25,73.0,62.0,M,F,2017,2,22
33,31.0,30.0,M,F,2017,2,15
30,60.0,56.0,M,F,2017,1,31
30,70.0,54.0,M,F,2017,2,10
30,27.0,30.0,M,F,2017,2,21
30,44.0,49.0,M,F,2017,2,21
35,28.0,32.0,M,F,2017,2,15
35,22.0,40.0,M,F,2017,2,17
30,47.0,44.0,M,F,2017,2,1
43,58.0,59.0,M,F,2017,2,1
48,41.0,37.0,M,F,2017,2,1
25,50.0,51.0,M,F,2017,2,22
18,67.0,50.0,M,F,2017,2,1
66,28.0,25.0,M,F,2017,2,1
35,49.0,42.0,M,F,2017,2,21
55,30.0,28.0,M,F,2017,1,23
30,29.0,33.0,M,F,2017,1,23
18,22.0,20.0,M,F,2017,1,23
30,56.0,40.0,M,F,2017,2,2
43,24.0,22.0,M,F,2017,2,10
30,34.0,34.0,M,F,2017,2,21
30,23.0,28.0,M,F,2017,1,23
35,44.0,47.0,M,F,2017,2,10
43,27.0,26.0,M,F,2017,2,23
30,31.0,25.0,M,F,2017,3,4
30,31.0,32.0,M,F,2017,1,7
30,54.0,36.0,M,F,2017,2,15
30,36.0,31.0,M,F,2017,2,15
56,32.0,32.0,M,F,2017,2,11
42,21.0,18.0,M,F,2017,2,17
19,30.0,20.0,M,F,2017,2,17
42,24.0,31.0,M,F,2017,2,17
19,20.0,16.0,M,F,2017,2,17
30,27.0,23.0,M,F,2017,3,3
43,26.0,23.0,M,F,2017,3,3
30,24.0,24.0,M,F,2017,3,3
19,32.0,30.0,M,F,2017,2,15
