municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia_matrimonio
55,45.0,44.0,M,F,2020,3,19
55,30.0,24.0,M,F,2020,3,19
55,23.0,22.0,M,F,2020,4,1
21,32.0,28.0,M,F,2020,2,6
2,38.0,40.0,M,F,2020,2,6
30,55.0,54.0,M,F,2020,2,6
18,24.0,22.0,M,F,2020,2,6
48,21.0,19.0,M,F,2020,2,6
30,43.0,46.0,M,F,2020,2,23
30,59.0,40.0,M,F,2020,2,23
55,30.0,19.0,M,F,2020,2,24
4,21.0,23.0,M,F,2020,2,24
30,54.0,48.0,M,F,2020,2,24
42,55.0,46.0,M,F,2020,1,24
30,28.0,24.0,M,F,2020,1,25
30,28.0,28.0,M,F,2020,1,24
55,28.0,21.0,M,F,2020,1,24
18,26.0,30.0,M,F,2020,1,24
55,26.0,22.0,M,F,2020,1,24
55,35.0,30.0,M,F,2020,2,25
30,43.0,47.0,M,F,2020,2,25
30,29.0,27.0,M,F,2020,2,25
30,50.0,53.0,M,F,2020,2,25
42,57.0,50.0,M,F,2020,2,6
2,21.0,18.0,M,F,2020,2,6
30,34.0,49.0,M,F,2020,2,6
43,28.0,23.0,M,F,2020,2,20
2,60.0,55.0,M,F,2020,2,20
30,46.0,42.0,M,F,2020,2,20
2,37.0,26.0,M,F,2020,2,20
26,23.0,19.0,M,F,2020,2,20
29,31.0,32.0,M,F,2020,1,24
30,40.0,38.0,M,F,2020,1,24
12,20.0,18.0,M,F,2020,2,15
47,25.0,25.0,M,F,2020,2,15
42,28.0,21.0,M,F,2020,2,15
55,54.0,49.0,M,F,2020,2,17
56,53.0,56.0,M,F,2020,2,19
56,27.0,24.0,M,F,2020,2,19
18,29.0,23.0,M,F,2020,2,20
41,60.0,57.0,M,F,2020,2,21
29,32.0,30.0,M,F,2020,2,20
18,22.0,26.0,M,F,2020,1,3
35,22.0,22.0,M,F,2020,1,20
30,26.0,26.0,M,F,2020,1,24
30,56.0,44.0,M,F,2020,1,24
55,38.0,37.0,M,F,2020,1,24
12,19.0,19.0,M,F,2020,1,24
18,26.0,26.0,M,F,2020,1,25
18,20.0,21.0,M,F,2020,1,24
47,22.0,19.0,M,F,2020,1,24
12,57.0,39.0,M,F,2020,1,24
29,31.0,23.0,M,F,2020,2,22
30,37.0,26.0,M,F,2020,2,18
21,33.0,32.0,M,F,2020,2,27
30,57.0,48.0,M,F,2020,2,27
30,21.0,24.0,M,F,2020,2,27
55,29.0,19.0,M,F,2020,2,28
18,36.0,35.0,M,F,2020,2,28
29,72.0,67.0,M,F,2020,1,24
56,58.0,55.0,M,F,2020,1,24
55,31.0,34.0,M,F,2020,1,24
47,28.0,20.0,M,F,2020,1,24
42,40.0,30.0,M,F,2020,1,25
56,20.0,24.0,M,F,2020,2,19
30,26.0,33.0,M,F,2020,2,20
55,48.0,65.0,M,F,2020,2,20
2,61.0,61.0,M,F,2020,2,20
21,46.0,35.0,M,F,2020,2,20
41,31.0,24.0,M,F,2020,2,20
55,59.0,51.0,M,F,2020,3,27
35,29.0,52.0,M,F,2020,3,27
2,46.0,33.0,M,F,2020,1,20
21,26.0,31.0,M,F,2020,2,1
42,34.0,33.0,M,F,2020,2,14
30,68.0,59.0,M,F,2020,2,6
55,38.0,37.0,M,F,2020,2,6
2,25.0,25.0,M,F,2020,2,6
18,20.0,20.0,M,F,2020,2,7
42,28.0,28.0,M,F,2020,2,6
55,57.0,60.0,M,F,2020,2,6
21,34.0,28.0,M,F,2020,3,4
30,34.0,30.0,M,F,2020,1,25
55,24.0,21.0,M,F,2020,1,24
47,36.0,25.0,M,F,2020,1,24
55,49.0,34.0,M,F,2020,2,18
55,72.0,48.0,M,F,2020,2,18
30,39.0,27.0,M,F,2020,2,18
43,34.0,33.0,M,F,2020,2,18
30,42.0,44.0,M,F,2020,2,18
72,23.0,26.0,M,F,2020,1,29
12,21.0,24.0,M,F,2020,2,14
42,22.0,20.0,M,F,2020,2,15
42,59.0,58.0,M,F,2020,2,15
47,26.0,23.0,M,F,2020,2,15
55,65.0,28.0,M,F,2020,3,27
47,28.0,22.0,M,F,2020,3,27
1,41.0,31.0,M,F,2020,3,28
55,32.0,24.0,M,F,2020,3,27
71,49.0,48.0,M,F,2020,4,1
35,27.0,18.0,M,F,2020,4,3
26,22.0,23.0,M,F,2020,1,5
30,29.0,28.0,M,F,2020,1,7
37,60.0,55.0,M,F,2020,1,11
43,21.0,21.0,M,F,2020,1,13
55,35.0,40.0,M,F,2020,1,13
30,28.0,28.0,M,F,2020,1,13
43,25.0,26.0,M,F,2020,1,13
43,30.0,28.0,M,F,2020,2,20
30,40.0,33.0,M,F,2020,2,20
29,60.0,55.0,M,F,2020,2,20
35,29.0,37.0,M,F,2020,2,20
30,50.0,49.0,M,F,2020,2,20
41,47.0,36.0,M,F,2020,2,21
43,38.0,24.0,M,F,2020,2,20
30,60.0,53.0,M,F,2020,2,20
29,35.0,32.0,M,F,2020,1,24
35,28.0,29.0,M,F,2020,1,24
30,28.0,27.0,M,F,2020,1,24
30,25.0,24.0,M,F,2020,1,24
30,20.0,23.0,M,F,2020,1,24
30,26.0,21.0,M,F,2020,2,18
2,30.0,26.0,M,F,2020,2,18
30,19.0,19.0,M,F,2020,2,18
2,44.0,29.0,M,F,2020,2,18
55,30.0,25.0,M,F,2020,3,6
30,34.0,21.0,M,F,2020,3,6
42,27.0,24.0,M,F,2020,3,6
55,39.0,35.0,M,F,2020,3,6
30,31.0,29.0,M,F,2020,2,1
55,28.0,29.0,M,F,2020,2,4
48,22.0,24.0,M,F,2020,2,4
43,26.0,27.0,M,F,2020,2,4
42,25.0,26.0,M,F,2020,1,31
38,60.0,61.0,M,F,2020,1,31
38,23.0,25.0,M,F,2020,2,2
30,20.0,19.0,M,F,2020,2,13
18,31.0,30.0,M,F,2020,2,13
42,30.0,30.0,M,F,2020,2,13
18,21.0,19.0,M,F,2020,2,13
42,37.0,38.0,M,F,2020,2,13
12,18.0,18.0,M,F,2020,2,15
27,28.0,23.0,M,F,2020,2,16
69,32.0,22.0,M,F,2020,2,15
35,31.0,24.0,M,F,2020,2,15
55,47.0,30.0,M,F,2020,3,18
17,29.0,22.0,M,F,2020,3,19
42,20.0,23.0,M,F,2020,3,20
30,26.0,26.0,M,F,2020,3,21
55,23.0,24.0,M,F,2020,1,13
30,45.0,39.0,M,F,2020,2,25
30,28.0,26.0,M,F,2020,2,26
66,38.0,20.0,M,F,2020,2,26
66,40.0,41.0,M,F,2020,2,26
30,64.0,54.0,M,F,2020,2,27
30,27.0,21.0,M,F,2020,2,27
55,24.0,18.0,M,F,2020,2,4
42,27.0,24.0,M,F,2020,2,4
17,23.0,21.0,M,F,2020,2,4
25,28.0,27.0,M,F,2020,2,4
30,24.0,19.0,M,F,2020,2,4
36,25.0,25.0,M,F,2020,1,24
55,56.0,47.0,M,F,2020,1,24
30,28.0,27.0,M,F,2020,1,24
67,21.0,22.0,M,F,2020,2,14
26,18.0,18.0,M,F,2020,2,14
42,26.0,31.0,M,F,2020,2,14
25,30.0,29.0,M,F,2020,2,14
33,40.0,35.0,M,F,2020,2,14
55,24.0,27.0,M,F,2020,3,6
55,24.0,24.0,M,F,2020,3,6
66,26.0,21.0,M,F,2020,3,6
12,30.0,32.0,M,F,2020,3,6
55,40.0,41.0,M,F,2020,2,4
55,45.0,39.0,M,F,2020,2,4
55,49.0,39.0,M,F,2020,2,4
33,33.0,29.0,M,F,2020,2,18
30,25.0,21.0,M,F,2020,2,18
29,48.0,45.0,M,F,2020,2,18
55,43.0,39.0,M,F,2020,2,18
30,35.0,30.0,M,F,2020,2,18
29,37.0,25.0,M,F,2020,2,13
42,59.0,56.0,M,F,2020,2,13
18,30.0,23.0,M,F,2020,2,13
3,45.0,41.0,M,F,2020,2,13
43,19.0,19.0,M,F,2020,2,14
55,47.0,43.0,M,F,2020,2,14
52,37.0,40.0,M,F,2020,2,14
71,35.0,24.0,M,F,2020,2,14
30,30.0,36.0,M,F,2020,2,12
30,35.0,37.0,M,F,2020,2,12
38,26.0,39.0,M,F,2020,2,14
71,21.0,27.0,M,F,2020,2,14
18,48.0,32.0,M,F,2020,2,14
30,26.0,27.0,M,F,2020,3,21
29,50.0,43.0,M,F,2020,3,20
55,37.0,36.0,M,F,2020,3,21
30,26.0,25.0,M,F,2020,3,21
30,69.0,56.0,M,F,2020,2,27
18,31.0,25.0,M,F,2020,2,4
48,31.0,42.0,M,F,2020,2,4
17,35.0,32.0,M,F,2020,2,4
30,23.0,20.0,M,F,2020,2,18
30,28.0,22.0,M,F,2020,2,18
30,53.0,49.0,M,F,2020,2,18
33,56.0,42.0,M,F,2020,2,18
30,63.0,56.0,M,F,2020,2,18
30,29.0,27.0,M,F,2020,2,17
30,46.0,49.0,M,F,2020,2,17
45,44.0,24.0,M,F,2020,2,14
26,23.0,25.0,M,F,2020,2,14
55,32.0,18.0,M,F,2020,2,20
41,21.0,18.0,M,F,2020,2,20
41,69.0,51.0,M,F,2020,2,21
41,59.0,51.0,M,F,2020,2,21
36,39.0,37.0,M,F,2020,1,24
30,42.0,22.0,M,F,2020,1,25
43,38.0,44.0,M,F,2020,2,18
30,30.0,27.0,M,F,2020,2,18
18,40.0,29.0,M,F,2020,2,18
55,29.0,32.0,M,F,2020,3,6
41,34.0,33.0,M,F,2020,3,6
21,31.0,33.0,M,F,2020,3,6
42,60.0,45.0,M,F,2020,3,6
30,28.0,26.0,M,F,2020,3,6
29,23.0,18.0,M,F,2020,2,14
48,58.0,53.0,M,F,2020,2,14
64,27.0,23.0,M,F,2020,2,14
30,28.0,29.0,M,F,2020,2,14
30,33.0,31.0,M,F,2020,2,25
30,30.0,28.0,M,F,2020,2,25
55,63.0,56.0,M,F,2020,2,25
30,19.0,18.0,M,F,2020,2,25
71,39.0,37.0,M,F,2020,2,14
42,37.0,29.0,M,F,2020,2,13
20,81.0,27.0,M,F,2020,2,13
30,21.0,20.0,M,F,2020,3,17
2,44.0,45.0,M,F,2020,3,17
18,42.0,43.0,M,F,2020,3,17
42,24.0,28.0,M,F,2020,3,17
18,32.0,24.0,M,F,2020,3,17
35,19.0,18.0,M,F,2020,2,18
55,34.0,18.0,M,F,2020,2,18
19,22.0,20.0,M,F,2020,2,21
55,30.0,25.0,M,F,2020,3,6
18,22.0,18.0,M,F,2020,3,6
18,31.0,31.0,M,F,2020,3,8
18,31.0,30.0,M,F,2020,3,7
18,43.0,42.0,M,F,2020,3,9
2,37.0,31.0,M,F,2020,2,6
30,27.0,29.0,M,F,2020,2,6
43,36.0,36.0,M,F,2020,2,6
2,27.0,25.0,M,F,2020,2,6
30,66.0,49.0,M,F,2020,2,6
42,27.0,27.0,M,F,2020,2,6
29,24.0,24.0,M,F,2020,2,20
29,32.0,32.0,M,F,2020,2,20
21,20.0,22.0,M,F,2020,2,20
30,32.0,36.0,M,F,2020,2,21
29,45.0,45.0,M,F,2020,1,24
55,28.0,25.0,M,F,2020,1,24
42,62.0,51.0,M,F,2020,1,24
26,24.0,29.0,M,F,2020,1,24
55,57.0,51.0,M,F,2020,1,24
18,39.0,30.0,M,F,2020,1,24
30,37.0,33.0,M,F,2020,2,17
30,56.0,30.0,M,F,2020,2,17
30,30.0,31.0,M,F,2020,3,7
55,27.0,32.0,M,F,2020,3,6
42,71.0,56.0,M,F,2020,3,9
30,62.0,45.0,M,F,2020,2,25
30,64.0,60.0,M,F,2020,2,25
25,23.0,29.0,M,F,2020,2,28
30,20.0,19.0,M,F,2020,2,25
18,41.0,42.0,M,F,2020,3,17
35,25.0,20.0,M,F,2020,3,17
48,65.0,40.0,M,F,2020,3,17
42,30.0,28.0,M,F,2020,3,14
30,31.0,38.0,M,F,2020,3,18
18,33.0,24.0,M,F,2020,3,14
18,38.0,51.0,M,F,2020,2,6
29,37.0,29.0,M,F,2020,2,6
30,23.0,22.0,M,F,2020,2,20
55,54.0,50.0,M,F,2020,2,20
30,29.0,25.0,M,F,2020,2,20
2,46.0,46.0,M,F,2020,2,20
55,63.0,59.0,M,F,2020,2,20
2,31.0,27.0,M,F,2020,2,20
18,33.0,33.0,M,F,2020,2,14
18,29.0,28.0,M,F,2020,2,14
35,25.0,20.0,M,F,2020,2,14
55,60.0,50.0,M,F,2020,2,14
17,41.0,33.0,M,F,2020,2,14
20,39.0,29.0,M,F,2020,2,14
61,31.0,23.0,M,F,2020,2,14
30,32.0,23.0,M,F,2020,2,25
30,41.0,31.0,M,F,2020,1,2
41,41.0,43.0,M,F,2020,2,21
43,39.0,38.0,M,F,2020,2,20
30,25.0,25.0,M,F,2020,2,6
18,29.0,30.0,M,F,2020,2,6
42,21.0,27.0,M,F,2020,2,6
42,28.0,23.0,M,F,2020,2,6
29,36.0,58.0,M,F,2020,2,25
30,61.0,61.0,M,F,2020,2,25
43,39.0,47.0,M,F,2020,2,25
30,67.0,50.0,M,F,2020,2,25
55,24.0,21.0,M,F,2020,2,25
30,47.0,45.0,M,F,2020,2,27
1,40.0,36.0,M,F,2020,1,25
35,22.0,19.0,M,F,2020,1,24
47,33.0,54.0,M,F,2020,1,24
42,27.0,30.0,M,F,2020,1,24
21,27.0,25.0,M,F,2020,2,21
30,33.0,45.0,M,F,2020,2,21
30,36.0,27.0,M,F,2020,2,21
30,23.0,21.0,M,F,2020,2,21
27,22.0,24.0,M,F,2020,2,22
56,27.0,24.0,M,F,2020,2,22
29,61.0,53.0,M,F,2020,2,23
30,26.0,27.0,M,F,2020,1,13
35,60.0,59.0,M,F,2020,1,13
30,32.0,26.0,M,F,2020,1,13
71,24.0,22.0,M,F,2020,1,13
55,25.0,23.0,M,F,2020,1,13
18,29.0,31.0,M,F,2020,1,13
43,35.0,26.0,M,F,2020,1,13
30,26.0,25.0,M,F,2020,2,7
55,18.0,21.0,M,F,2020,2,6
48,38.0,23.0,M,F,2020,2,6
2,80.0,77.0,M,F,2020,2,20
70,27.0,24.0,M,F,2020,2,20
55,40.0,45.0,M,F,2020,2,20
30,57.0,57.0,M,F,2020,2,20
55,38.0,39.0,M,F,2020,1,24
71,49.0,43.0,M,F,2020,1,24
18,34.0,29.0,M,F,2020,1,24
30,24.0,20.0,M,F,2020,2,18
2,20.0,24.0,M,F,2020,2,18
2,41.0,34.0,M,F,2020,2,18
30,23.0,22.0,M,F,2020,2,18
30,35.0,38.0,M,F,2020,2,18
3,36.0,30.0,M,F,2020,2,17
29,64.0,63.0,M,F,2020,2,18
55,50.0,61.0,M,F,2020,2,18
30,32.0,26.0,M,F,2020,1,13
30,22.0,28.0,M,F,2020,2,27
62,43.0,37.0,M,F,2020,2,27
30,42.0,37.0,M,F,2020,2,27
30,50.0,34.0,M,F,2020,2,27
62,25.0,21.0,M,F,2020,2,27
30,57.0,39.0,M,F,2020,2,27
30,22.0,25.0,M,F,2020,2,27
43,54.0,35.0,M,F,2020,2,20
42,22.0,28.0,M,F,2020,2,21
30,21.0,30.0,M,F,2020,2,20
21,34.0,30.0,M,F,2020,2,20
18,29.0,26.0,M,F,2020,1,24
29,24.0,22.0,M,F,2020,1,24
30,55.0,55.0,M,F,2020,1,24
36,21.0,18.0,M,F,2020,1,24
18,51.0,60.0,M,F,2020,1,24
30,40.0,35.0,M,F,2020,1,24
18,27.0,25.0,M,F,2020,1,24
26,30.0,29.0,M,F,2020,2,18
30,29.0,24.0,M,F,2020,2,18
2,43.0,27.0,M,F,2020,2,18
2,25.0,26.0,M,F,2020,2,18
30,26.0,27.0,M,F,2020,3,7
30,28.0,29.0,M,F,2020,3,7
30,25.0,33.0,M,F,2020,3,7
29,27.0,23.0,M,F,2020,3,6
66,34.0,33.0,M,F,2020,3,6
55,20.0,21.0,M,F,2020,1,24
30,55.0,49.0,M,F,2020,1,25
55,29.0,24.0,M,F,2020,1,24
29,29.0,28.0,M,F,2020,2,7
55,22.0,19.0,M,F,2020,2,8
30,26.0,31.0,M,F,2020,2,10
18,51.0,50.0,M,F,2020,2,10
18,28.0,28.0,M,F,2020,2,11
56,53.0,56.0,M,F,2020,2,19
56,21.0,21.0,M,F,2020,2,19
56,44.0,28.0,M,F,2020,2,19
56,24.0,20.0,M,F,2020,2,18
2,29.0,19.0,M,F,2020,3,23
55,48.0,31.0,M,F,2020,3,23
72,24.0,23.0,M,F,2020,3,24
30,30.0,28.0,M,F,2020,3,28
30,49.0,47.0,M,F,2020,2,27
30,27.0,25.0,M,F,2020,2,4
30,34.0,19.0,M,F,2020,2,4
48,38.0,46.0,M,F,2020,2,4
35,24.0,24.0,M,F,2020,2,4
25,33.0,37.0,M,F,2020,2,4
30,61.0,52.0,M,F,2020,2,4
17,23.0,22.0,M,F,2020,2,4
55,26.0,26.0,M,F,2020,1,24
29,37.0,27.0,M,F,2020,2,12
71,38.0,37.0,M,F,2020,2,14
18,44.0,42.0,M,F,2020,2,13
30,54.0,34.0,M,F,2020,2,14
35,26.0,26.0,M,F,2020,2,14
26,36.0,33.0,M,F,2020,2,14
26,25.0,20.0,M,F,2020,3,6
55,25.0,24.0,M,F,2020,3,6
55,28.0,22.0,M,F,2020,3,6
18,37.0,29.0,M,F,2020,1,31
30,40.0,41.0,M,F,2020,2,18
33,27.0,26.0,M,F,2020,2,18
55,31.0,26.0,M,F,2020,2,18
30,53.0,28.0,M,F,2020,2,18
30,32.0,32.0,M,F,2020,2,18
55,26.0,28.0,M,F,2020,2,18
18,67.0,60.0,M,F,2020,2,11
30,55.0,40.0,M,F,2020,2,11
18,38.0,37.0,M,F,2020,2,11
18,28.0,27.0,M,F,2020,2,11
30,55.0,42.0,M,F,2020,2,13
55,39.0,37.0,M,F,2020,2,13
12,24.0,23.0,M,F,2020,2,13
18,44.0,46.0,M,F,2020,2,13
72,38.0,33.0,M,F,2020,2,14
71,34.0,31.0,M,F,2020,2,14
12,52.0,49.0,M,F,2020,2,14
12,34.0,29.0,M,F,2020,2,14
12,33.0,33.0,M,F,2020,2,14
19,27.0,25.0,M,F,2020,3,27
35,43.0,47.0,M,F,2020,3,27
25,31.0,32.0,M,F,2020,3,27
29,36.0,28.0,M,F,2020,3,27
29,39.0,22.0,M,F,2020,2,4
30,26.0,24.0,M,F,2020,2,18
30,47.0,49.0,M,F,2020,2,18
55,22.0,36.0,M,F,2020,2,18
30,32.0,35.0,M,F,2020,2,18
26,40.0,30.0,M,F,2020,2,18
55,25.0,24.0,M,F,2020,2,18
29,21.0,21.0,M,F,2020,2,18
30,33.0,36.0,M,F,2020,2,15
30,26.0,22.0,M,F,2020,2,20
43,30.0,25.0,M,F,2020,2,20
30,45.0,40.0,M,F,2020,2,20
30,44.0,46.0,M,F,2020,2,20
30,46.0,38.0,M,F,2020,2,20
30,40.0,40.0,M,F,2020,2,20
29,48.0,46.0,M,F,2020,1,24
30,35.0,27.0,M,F,2020,1,25
55,27.0,27.0,M,F,2020,1,24
30,35.0,24.0,M,F,2020,1,25
26,42.0,38.0,M,F,2020,2,18
30,21.0,22.0,M,F,2020,2,18
55,61.0,62.0,M,F,2020,3,6
23,60.0,50.0,M,F,2020,3,6
18,29.0,22.0,M,F,2020,3,6
18,27.0,25.0,M,F,2020,3,6
30,31.0,27.0,M,F,2020,3,6
55,59.0,44.0,M,F,2020,3,6
35,35.0,33.0,M,F,2020,2,4
25,23.0,20.0,M,F,2020,2,4
30,27.0,29.0,M,F,2020,2,4
17,30.0,28.0,M,F,2020,2,4
42,25.0,20.0,M,F,2020,2,13
71,59.0,38.0,M,F,2020,2,14
55,55.0,53.0,M,F,2020,2,13
29,74.0,67.0,M,F,2020,2,13
55,20.0,18.0,M,F,2020,2,14
71,24.0,24.0,M,F,2020,2,14
55,66.0,63.0,M,F,2020,2,14
71,33.0,32.0,M,F,2020,2,14
12,59.0,59.0,M,F,2020,2,14
12,33.0,29.0,M,F,2020,2,14
18,30.0,19.0,M,F,2020,3,17
2,56.0,39.0,M,F,2020,3,17
25,26.0,24.0,M,F,2020,3,17
30,25.0,21.0,M,F,2020,3,17
30,22.0,29.0,M,F,2020,3,17
6,47.0,43.0,M,F,2020,3,17
26,22.0,22.0,M,F,2020,2,18
30,30.0,28.0,M,F,2020,3,7
30,28.0,27.0,M,F,2020,3,7
30,31.0,28.0,M,F,2020,3,6
42,32.0,27.0,M,F,2020,3,6
35,57.0,32.0,M,F,2020,3,6
30,34.0,33.0,M,F,2020,3,6
18,28.0,28.0,M,F,2020,3,6
36,22.0,18.0,M,F,2020,2,6
30,50.0,50.0,M,F,2020,2,6
42,40.0,53.0,M,F,2020,2,6
30,30.0,26.0,M,F,2020,2,6
29,52.0,38.0,M,F,2020,2,20
55,41.0,26.0,M,F,2020,1,24
42,29.0,28.0,M,F,2020,1,24
18,32.0,26.0,M,F,2020,1,24
29,36.0,36.0,M,F,2020,1,24
26,24.0,25.0,M,F,2020,2,14
35,22.0,31.0,M,F,2020,2,14
30,28.0,28.0,M,F,2020,2,15
30,29.0,27.0,M,F,2020,2,17
18,23.0,22.0,M,F,2020,3,6
30,31.0,25.0,M,F,2020,3,6
50,21.0,21.0,M,F,2020,3,6
29,49.0,49.0,M,F,2020,2,4
30,43.0,39.0,M,F,2020,2,4
18,24.0,25.0,M,F,2020,2,4
48,58.0,35.0,M,F,2020,2,4
71,38.0,39.0,M,F,2020,2,14
55,49.0,43.0,M,F,2020,2,14
18,39.0,39.0,M,F,2020,2,14
42,24.0,27.0,M,F,2020,2,14
29,25.0,21.0,M,F,2020,2,14
72,64.0,51.0,M,F,2020,2,14
47,19.0,18.0,M,F,2020,2,14
18,40.0,44.0,M,F,2020,2,14
25,21.0,21.0,M,F,2020,2,28
25,38.0,48.0,M,F,2020,2,28
38,21.0,22.0,M,F,2020,2,25
25,63.0,57.0,M,F,2020,2,28
18,23.0,25.0,M,F,2020,3,17
55,22.0,22.0,M,F,2020,3,17
18,28.0,27.0,M,F,2020,1,2
18,44.0,32.0,M,F,2020,1,2
55,26.0,19.0,M,F,2020,1,2
18,31.0,25.0,M,F,2020,1,2
33,32.0,25.0,M,F,2020,1,8
5,22.0,23.0,M,F,2020,1,2
42,25.0,18.0,M,F,2020,1,2
30,37.0,32.0,M,F,2020,1,4
55,22.0,20.0,M,F,2020,1,10
30,25.0,33.0,M,F,2020,1,11
42,20.0,21.0,M,F,2020,1,10
71,20.0,21.0,M,F,2020,1,14
21,23.0,25.0,M,F,2020,1,18
27,24.0,23.0,M,F,2020,1,24
30,25.0,22.0,M,F,2020,1,20
30,46.0,25.0,M,F,2020,1,22
55,56.0,31.0,M,F,2020,1,22
29,36.0,36.0,M,F,2020,1,22
30,42.0,43.0,M,F,2020,2,21
56,19.0,19.0,M,F,2020,2,19
59,27.0,30.0,M,F,2020,2,24
30,36.0,32.0,M,F,2020,2,24
30,70.0,64.0,M,F,2020,2,26
30,32.0,30.0,M,F,2020,2,28
26,25.0,21.0,M,F,2020,1,17
18,57.0,49.0,M,F,2020,1,17
29,26.0,27.0,M,F,2020,1,20
55,22.0,24.0,M,F,2020,1,20
30,23.0,18.0,M,F,2020,1,20
30,39.0,34.0,M,F,2020,1,20
35,28.0,28.0,M,F,2020,1,20
19,34.0,32.0,M,F,2020,2,21
42,23.0,28.0,M,F,2020,2,12
30,31.0,25.0,M,F,2020,2,12
70,27.0,19.0,M,F,2020,2,12
30,23.0,33.0,M,F,2020,2,12
55,23.0,22.0,M,F,2020,2,12
19,42.0,30.0,M,F,2020,2,21
42,37.0,30.0,M,F,2020,2,14
18,19.0,20.0,M,F,2020,1,10
30,31.0,27.0,M,F,2020,2,12
42,28.0,27.0,M,F,2020,2,12
17,54.0,46.0,M,F,2020,2,12
30,49.0,37.0,M,F,2020,2,12
18,24.0,24.0,M,F,2020,2,12
18,65.0,51.0,M,F,2020,2,5
42,27.0,25.0,M,F,2020,2,12
18,68.0,52.0,M,F,2020,2,12
18,58.0,49.0,M,F,2020,2,12
33,23.0,20.0,M,F,2020,2,12
18,37.0,31.0,M,F,2020,2,12
27,23.0,21.0,M,F,2020,2,12
30,53.0,27.0,M,F,2020,2,12
18,26.0,42.0,M,F,2020,2,12
30,26.0,20.0,M,F,2020,2,12
30,29.0,26.0,M,F,2020,2,12
42,47.0,42.0,M,F,2020,2,12
30,60.0,33.0,M,F,2020,2,12
30,28.0,25.0,M,F,2020,3,14
42,32.0,30.0,M,F,2020,3,13
30,23.0,26.0,M,F,2020,3,14
30,34.0,34.0,M,F,2020,3,14
29,41.0,35.0,M,F,2020,3,13
55,36.0,26.0,M,F,2020,2,5
43,56.0,54.0,M,F,2020,2,5
2,23.0,28.0,M,F,2020,2,5
47,46.0,30.0,M,F,2020,2,5
30,23.0,21.0,M,F,2020,2,5
55,62.0,49.0,M,F,2020,2,5
36,40.0,29.0,M,F,2020,2,5
12,66.0,51.0,M,F,2020,3,6
30,42.0,35.0,M,F,2020,3,6
42,50.0,42.0,M,F,2020,3,7
30,34.0,26.0,M,F,2020,3,7
47,73.0,55.0,M,F,2020,2,5
17,34.0,29.0,M,F,2020,2,5
