municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia_matrimonio
30,32.0,24.0,M,F,2016,5,19
30,31.0,29.0,M,F,2016,8,5
30,24.0,27.0,M,F,2016,8,6
42,33.0,30.0,M,F,2016,5,19
30,29.0,30.0,M,F,2016,5,26
18,22.0,24.0,M,F,2016,5,26
48,28.0,23.0,M,F,2016,8,6
35,29.0,20.0,M,F,2016,1,30
55,42.0,35.0,M,F,2016,5,27
19,20.0,27.0,M,F,2016,1,22
30,26.0,24.0,M,F,2016,1,29
30,52.0,50.0,M,F,2016,1,29
26,49.0,46.0,M,F,2016,1,8
52,49.0,48.0,M,F,2016,1,27
55,32.0,57.0,M,F,2016,2,8
30,34.0,25.0,M,F,2016,1,29
30,26.0,26.0,M,F,2016,5,23
18,24.0,28.0,M,F,2016,5,20
30,60.0,36.0,M,F,2016,1,21
55,37.0,49.0,M,F,2016,8,5
42,21.0,17.0,M,F,2016,1,25
18,30.0,33.0,M,F,2016,1,29
43,50.0,48.0,M,F,2016,5,24
30,70.0,65.0,M,F,2016,2,8
55,27.0,24.0,M,F,2016,2,8
30,35.0,38.0,M,F,2016,5,26
30,42.0,37.0,M,F,2016,1,12
27,31.0,29.0,M,F,2016,2,6
43,20.0,19.0,M,F,2016,1,19
30,25.0,23.0,M,F,2016,1,29
30,24.0,28.0,M,F,2016,1,29
2,28.0,27.0,M,F,2016,1,21
18,27.0,22.0,M,F,2016,1,28
4,37.0,39.0,M,F,2016,1,28
30,26.0,27.0,M,F,2016,2,6
43,46.0,32.0,M,F,2016,1,6
30,29.0,30.0,M,F,2016,2,8
18,27.0,22.0,M,F,2016,1,19
18,32.0,49.0,M,F,2016,5,24
25,65.0,54.0,M,F,2016,1,25
18,39.0,39.0,M,F,2016,1,27
35,29.0,27.0,M,F,2016,2,3
18,25.0,24.0,M,F,2016,1,29
42,25.0,21.0,M,F,2016,1,18
55,61.0,48.0,M,F,2016,1,27
30,32.0,23.0,M,F,2016,5,26
30,20.0,18.0,M,F,2016,1,28
36,29.0,27.0,M,F,2016,2,11
30,26.0,25.0,M,F,2016,2,6
18,28.0,27.0,M,F,2016,2,6
30,29.0,28.0,M,F,2016,1,21
43,27.0,27.0,M,F,2016,1,22
18,29.0,35.0,M,F,2016,5,27
30,58.0,53.0,M,F,2016,1,25
55,36.0,31.0,M,F,2016,1,18
17,19.0,19.0,M,F,2016,2,11
29,23.0,20.0,M,F,2016,1,29
33,29.0,29.0,M,F,2016,2,10
33,25.0,27.0,M,F,2016,2,11
18,46.0,37.0,M,F,2016,2,11
55,23.0,21.0,M,F,2016,2,12
18,25.0,20.0,M,F,2016,5,20
66,40.0,35.0,M,F,2016,1,26
30,32.0,30.0,M,F,2016,1,26
18,21.0,29.0,M,F,2016,5,24
48,29.0,21.0,M,F,2016,5,26
42,25.0,21.0,M,F,2016,1,25
33,41.0,31.0,M,F,2016,2,11
38,31.0,28.0,M,F,2016,5,21
30,31.0,31.0,M,F,2016,1,9
55,28.0,20.0,M,F,2016,1,20
36,26.0,26.0,M,F,2016,2,16
55,18.0,18.0,M,F,2016,2,8
72,26.0,24.0,M,F,2016,2,14
30,32.0,27.0,M,F,2016,2,16
18,32.0,39.0,M,F,2016,1,4
30,41.0,34.0,M,F,2016,1,5
42,44.0,41.0,M,F,2016,2,14
30,30.0,23.0,M,F,2016,5,20
43,28.0,38.0,M,F,2016,5,23
30,41.0,46.0,M,F,2016,1,9
30,23.0,23.0,M,F,2016,2,15
18,48.0,21.0,M,F,2016,1,22
30,24.0,22.0,M,F,2016,5,24
18,30.0,25.0,M,F,2016,1,21
30,65.0,70.0,M,F,2016,1,6
42,22.0,22.0,M,F,2016,1,7
48,45.0,35.0,M,F,2016,2,15
41,34.0,29.0,M,F,2016,2,15
18,61.0,69.0,M,F,2016,2,15
41,37.0,27.0,M,F,2016,2,15
41,53.0,36.0,M,F,2016,2,16
30,27.0,22.0,M,F,2016,5,26
55,24.0,22.0,M,F,2016,2,16
55,39.0,22.0,M,F,2016,5,25
43,20.0,19.0,M,F,2016,1,22
30,29.0,24.0,M,F,2016,2,17
18,22.0,22.0,M,F,2016,5,26
18,60.0,44.0,M,F,2016,1,5
48,33.0,31.0,M,F,2016,2,17
30,27.0,20.0,M,F,2016,5,20
30,32.0,32.0,M,F,2016,2,16
55,23.0,23.0,M,F,2016,1,7
42,28.0,25.0,M,F,2016,1,8
43,34.0,39.0,M,F,2016,5,25
30,62.0,56.0,M,F,2016,1,11
42,42.0,27.0,M,F,2016,5,24
17,25.0,21.0,M,F,2016,5,20
30,25.0,23.0,M,F,2016,2,16
30,30.0,25.0,M,F,2016,1,20
35,27.0,18.0,M,F,2016,4,1
55,34.0,28.0,M,F,2016,3,16
18,50.0,49.0,M,F,2016,2,25
29,27.0,35.0,M,F,2016,3,19
18,43.0,37.0,M,F,2016,3,11
18,33.0,30.0,M,F,2016,2,25
55,20.0,17.0,M,F,2016,3,2
43,22.0,21.0,M,F,2016,3,4
47,28.0,22.0,M,F,2016,3,4
30,29.0,29.0,M,F,2016,3,4
55,23.0,20.0,M,F,2016,1,21
47,25.0,24.0,M,F,2016,3,4
55,24.0,21.0,M,F,2016,3,4
55,24.0,20.0,M,F,2016,4,1
2,40.0,27.0,M,F,2016,4,12
30,31.0,26.0,M,F,2016,4,2
30,49.0,49.0,M,F,2016,2,26
30,28.0,24.0,M,F,2016,4,13
30,21.0,18.0,M,F,2016,2,25
30,36.0,35.0,M,F,2016,2,25
30,29.0,24.0,M,F,2016,1,18
42,26.0,21.0,M,F,2016,2,25
2,47.0,39.0,M,F,2016,2,9
29,30.0,24.0,M,F,2016,1,8
52,54.0,47.0,M,F,2016,2,11
33,47.0,42.0,M,F,2016,2,11
48,27.0,25.0,M,F,2016,2,12
18,34.0,32.0,M,F,2016,2,11
30,46.0,41.0,M,F,2016,2,17
30,23.0,24.0,M,F,2016,4,13
30,33.0,24.0,M,F,2016,4,14
42,29.0,36.0,M,F,2016,4,12
18,34.0,45.0,M,F,2016,4,13
55,53.0,54.0,M,F,2016,3,16
29,79.0,79.0,M,F,2016,2,25
55,21.0,18.0,M,F,2016,2,23
25,42.0,25.0,M,F,2016,2,12
18,29.0,21.0,M,F,2016,2,11
18,26.0,26.0,M,F,2016,2,11
18,21.0,23.0,M,F,2016,2,11
18,27.0,23.0,M,F,2016,2,2
25,37.0,32.0,M,F,2016,2,12
36,23.0,22.0,M,F,2016,2,12
18,19.0,23.0,M,F,2016,2,11
18,63.0,47.0,M,F,2016,2,11
48,57.0,49.0,M,F,2016,2,18
42,22.0,25.0,M,F,2016,3,17
18,33.0,36.0,M,F,2016,2,10
29,24.0,29.0,M,F,2016,2,12
18,28.0,24.0,M,F,2016,3,11
30,33.0,23.0,M,F,2016,3,11
42,36.0,24.0,M,F,2016,2,27
30,33.0,36.0,M,F,2016,2,27
55,38.0,36.0,M,F,2016,2,22
17,65.0,75.0,M,F,2016,2,10
55,22.0,21.0,M,F,2016,2,10
18,21.0,21.0,M,F,2016,2,25
42,49.0,39.0,M,F,2016,2,25
18,23.0,21.0,M,F,2016,1,29
70,35.0,39.0,M,F,2016,2,14
55,24.0,21.0,M,F,2016,2,12
30,31.0,28.0,M,F,2016,3,15
43,21.0,20.0,M,F,2016,3,2
18,40.0,25.0,M,F,2016,2,10
33,40.0,26.0,M,F,2016,2,9
33,23.0,21.0,M,F,2016,2,11
30,41.0,37.0,M,F,2016,2,24
33,34.0,32.0,M,F,2016,2,11
26,21.0,28.0,M,F,2016,2,13
55,68.0,68.0,M,F,2016,1,14
18,22.0,20.0,M,F,2016,1,14
55,63.0,43.0,M,F,2016,1,14
33,28.0,25.0,M,F,2016,2,11
30,26.0,34.0,M,F,2016,1,29
55,26.0,20.0,M,F,2016,2,12
19,27.0,22.0,M,F,2016,2,19
19,44.0,44.0,M,F,2016,2,19
19,25.0,24.0,M,F,2016,2,19
26,20.0,19.0,M,F,2016,1,29
2,37.0,34.0,M,F,2016,4,5
55,32.0,24.0,M,F,2016,4,18
30,32.0,30.0,M,F,2016,3,12
18,25.0,32.0,M,F,2016,2,25
30,29.0,25.0,M,F,2016,2,24
55,29.0,36.0,M,F,2016,1,15
30,22.0,24.0,M,F,2016,8,5
18,37.0,29.0,M,F,2016,1,29
18,38.0,28.0,M,F,2016,2,3
30,31.0,28.0,M,F,2016,1,18
70,53.0,43.0,M,F,2016,2,14
55,28.0,23.0,M,F,2016,5,19
30,59.0,58.0,M,F,2016,1,13
17,42.0,45.0,M,F,2016,4,7
55,50.0,30.0,M,F,2016,2,26
33,30.0,30.0,M,F,2016,2,10
55,26.0,25.0,M,F,2016,2,10
36,34.0,24.0,M,F,2016,2,11
30,85.0,76.0,M,F,2016,1,14
55,25.0,28.0,M,F,2016,1,18
30,33.0,32.0,M,F,2016,1,15
29,26.0,26.0,M,F,2016,1,29
55,37.0,37.0,M,F,2016,1,29
19,31.0,34.0,M,F,2016,2,19
17,45.0,48.0,M,F,2016,2,12
25,26.0,28.0,M,F,2016,6,17
35,40.0,32.0,M,F,2016,1,13
19,35.0,31.0,M,F,2016,4,1
35,31.0,31.0,M,F,2016,3,31
30,40.0,35.0,M,F,2016,2,24
30,36.0,25.0,M,F,2016,2,11
3,28.0,31.0,M,F,2016,2,11
55,31.0,25.0,M,F,2016,2,11
55,47.0,38.0,M,F,2016,1,18
42,21.0,19.0,M,F,2016,1,30
30,26.0,25.0,M,F,2016,2,18
42,29.0,28.0,M,F,2016,2,18
29,28.0,32.0,M,F,2016,6,17
35,47.0,53.0,M,F,2016,4,7
42,40.0,42.0,M,F,2016,2,22
42,23.0,19.0,M,F,2016,4,7
36,27.0,23.0,M,F,2016,4,18
30,72.0,63.0,M,F,2016,4,18
18,30.0,24.0,M,F,2016,3,2
30,49.0,41.0,M,F,2016,2,24
30,70.0,56.0,M,F,2016,1,13
33,36.0,36.0,M,F,2016,1,13
35,23.0,22.0,M,F,2016,1,13
29,25.0,25.0,M,F,2016,1,29
3,62.0,51.0,M,F,2016,2,12
30,40.0,39.0,M,F,2016,2,3
30,37.0,25.0,M,F,2016,2,18
29,29.0,21.0,M,F,2016,2,25
33,31.0,26.0,M,F,2016,3,3
70,45.0,34.0,M,F,2016,3,5
47,33.0,31.0,M,F,2016,3,4
3,36.0,26.0,M,F,2016,3,4
55,46.0,39.0,M,F,2016,3,11
18,31.0,27.0,M,F,2016,2,25
30,32.0,31.0,M,F,2016,3,2
30,24.0,23.0,M,F,2016,2,26
30,46.0,45.0,M,F,2016,2,24
30,24.0,23.0,M,F,2016,2,24
17,27.0,26.0,M,F,2016,2,11
30,35.0,29.0,M,F,2016,1,13
29,26.0,32.0,M,F,2016,1,29
29,27.0,24.0,M,F,2016,2,25
48,34.0,35.0,M,F,2016,3,7
55,23.0,26.0,M,F,2016,4,19
42,31.0,30.0,M,F,2016,3,12
43,51.0,47.0,M,F,2016,3,15
30,25.0,24.0,M,F,2016,2,24
55,22.0,22.0,M,F,2016,2,10
30,32.0,33.0,M,F,2016,1,13
29,32.0,26.0,M,F,2016,1,14
29,47.0,33.0,M,F,2016,1,13
30,27.0,27.0,M,F,2016,1,18
30,29.0,29.0,M,F,2016,1,6
35,31.0,32.0,M,F,2016,1,15
30,34.0,43.0,M,F,2016,3,18
18,28.0,25.0,M,F,2016,4,1
30,37.0,30.0,M,F,2016,2,26
30,23.0,21.0,M,F,2016,2,24
33,23.0,21.0,M,F,2016,2,10
17,23.0,19.0,M,F,2016,2,11
30,37.0,20.0,M,F,2016,1,5
42,43.0,45.0,M,F,2016,1,6
30,59.0,36.0,M,F,2016,2,4
29,29.0,18.0,M,F,2016,4,1
55,35.0,34.0,M,F,2016,4,1
18,29.0,28.0,M,F,2016,4,9
35,38.0,43.0,M,F,2016,4,1
58,29.0,28.0,M,F,2016,6,17
30,21.0,18.0,M,F,2016,2,26
55,43.0,38.0,M,F,2016,3,1
30,24.0,24.0,M,F,2016,2,24
18,21.0,22.0,M,F,2016,1,14
36,30.0,28.0,M,F,2016,2,11
33,25.0,23.0,M,F,2016,2,11
3,29.0,26.0,M,F,2016,2,11
26,23.0,21.0,M,F,2016,2,11
29,32.0,24.0,M,F,2016,2,25
48,30.0,25.0,M,F,2016,2,19
29,27.0,30.0,M,F,2016,2,25
42,27.0,25.0,M,F,2016,4,1
55,34.0,21.0,M,F,2016,4,1
38,21.0,27.0,M,F,2016,4,11
49,41.0,42.0,M,F,2016,2,24
25,25.0,31.0,M,F,2016,3,2
30,33.0,38.0,M,F,2016,2,25
17,56.0,49.0,M,F,2016,2,11
30,29.0,21.0,M,F,2016,2,11
30,21.0,22.0,M,F,2016,1,27
30,27.0,23.0,M,F,2016,1,8
17,21.0,25.0,M,F,2016,2,11
42,22.0,30.0,M,F,2016,2,12
29,26.0,24.0,M,F,2016,2,16
43,65.0,38.0,M,F,2016,2,16
27,41.0,42.0,M,F,2016,2,14
47,24.0,22.0,M,F,2016,1,29
55,37.0,20.0,M,F,2016,4,12
18,27.0,24.0,M,F,2016,6,17
30,27.0,24.0,M,F,2016,3,11
42,28.0,24.0,M,F,2016,4,15
30,23.0,23.0,M,F,2016,2,25
55,46.0,28.0,M,F,2016,5,19
55,57.0,52.0,M,F,2016,1,18
18,28.0,26.0,M,F,2016,1,4
29,43.0,30.0,M,F,2016,4,1
27,40.0,42.0,M,F,2016,3,14
43,33.0,27.0,M,F,2016,5,20
30,23.0,22.0,M,F,2016,2,14
17,28.0,23.0,M,F,2016,2,12
18,56.0,46.0,M,F,2016,2,22
18,22.0,22.0,M,F,2016,2,25
30,24.0,24.0,M,F,2016,2,25
18,30.0,29.0,M,F,2016,1,27
2,63.0,60.0,M,F,2016,1,28
17,27.0,27.0,M,F,2016,1,29
18,38.0,23.0,M,F,2016,1,29
43,24.0,24.0,M,F,2016,2,12
70,20.0,24.0,M,F,2016,2,14
2,27.0,24.0,M,F,2016,5,19
29,25.0,21.0,M,F,2016,5,20
18,32.0,29.0,M,F,2016,2,12
43,27.0,26.0,M,F,2016,4,1
30,74.0,66.0,M,F,2016,5,20
29,30.0,21.0,M,F,2016,4,1
70,23.0,19.0,M,F,2016,2,14
71,22.0,21.0,M,F,2016,2,14
71,46.0,49.0,M,F,2016,2,14
29,35.0,27.0,M,F,2016,4,8
30,48.0,39.0,M,F,2016,4,7
35,27.0,19.0,M,F,2016,2,13
58,19.0,21.0,M,F,2016,4,8
55,35.0,40.0,M,F,2016,4,20
18,31.0,27.0,M,F,2016,4,8
18,34.0,33.0,M,F,2016,5,20
36,30.0,28.0,M,F,2016,5,20
18,45.0,38.0,M,F,2016,3,15
18,27.0,21.0,M,F,2016,3,15
42,40.0,38.0,M,F,2016,5,21
55,43.0,47.0,M,F,2016,1,6
16,40.0,19.0,M,F,2016,4,8
30,27.0,28.0,M,F,2016,5,19
30,63.0,34.0,M,F,2016,6,17
17,65.0,57.0,M,F,2016,3,11
30,27.0,27.0,M,F,2016,3,2
25,30.0,23.0,M,F,2016,5,19
18,53.0,54.0,M,F,2016,2,25
55,29.0,22.0,M,F,2016,5,20
18,59.0,40.0,M,F,2016,3,2
18,65.0,48.0,M,F,2016,3,2
30,23.0,21.0,M,F,2016,5,19
30,26.0,26.0,M,F,2016,5,21
30,28.0,25.0,M,F,2016,1,29
2,20.0,19.0,M,F,2016,5,19
30,27.0,21.0,M,F,2016,5,20
18,43.0,40.0,M,F,2016,2,25
30,25.0,24.0,M,F,2016,5,21
2,24.0,38.0,M,F,2016,5,19
47,30.0,27.0,M,F,2016,1,22
30,35.0,26.0,M,F,2016,5,18
20,28.0,29.0,M,F,2016,12,8
30,33.0,28.0,M,F,2016,1,23
55,21.0,18.0,M,F,2016,8,5
33,35.0,34.0,M,F,2016,8,5
55,21.0,18.0,M,F,2016,5,18
18,28.0,34.0,M,F,2016,1,25
18,31.0,22.0,M,F,2016,5,20
18,30.0,28.0,M,F,2016,5,18
35,39.0,38.0,M,F,2016,1,29
29,36.0,27.0,M,F,2016,12,7
30,68.0,61.0,M,F,2016,1,8
2,68.0,44.0,M,F,2016,5,19
43,30.0,28.0,M,F,2016,8,5
42,29.0,27.0,M,F,2016,5,20
43,28.0,25.0,M,F,2016,1,15
18,25.0,23.0,M,F,2016,2,2
43,43.0,54.0,M,F,2016,2,16
18,26.0,20.0,M,F,2016,2,16
30,27.0,22.0,M,F,2016,2,4
30,26.0,22.0,M,F,2016,2,17
30,22.0,15.0,M,F,2016,2,17
26,30.0,30.0,M,F,2016,2,17
41,57.0,21.0,M,F,2016,2,15
43,44.0,33.0,M,F,2016,2,18
43,25.0,33.0,M,F,2016,2,16
18,18.0,18.0,M,F,2016,1,19
55,19.0,18.0,M,F,2016,1,27
30,28.0,24.0,M,F,2016,1,11
30,29.0,31.0,M,F,2016,2,3
29,42.0,29.0,M,F,2016,2,25
30,77.0,58.0,M,F,2016,2,16
30,42.0,42.0,M,F,2016,2,17
30,22.0,21.0,M,F,2016,2,18
19,24.0,20.0,M,F,2016,2,19
18,35.0,25.0,M,F,2016,5,20
36,35.0,21.0,M,F,2016,8,5
29,29.0,20.0,M,F,2016,2,5
43,33.0,39.0,M,F,2016,2,15
30,27.0,27.0,M,F,2016,2,17
30,43.0,38.0,M,F,2016,2,26
55,51.0,52.0,M,F,2016,2,20
55,31.0,30.0,M,F,2016,2,23
42,45.0,33.0,M,F,2016,2,23
26,35.0,28.0,M,F,2016,2,16
2,27.0,34.0,M,F,2016,2,16
18,34.0,23.0,M,F,2016,2,17
30,20.0,18.0,M,F,2016,2,17
30,37.0,45.0,M,F,2016,2,17
30,28.0,23.0,M,F,2016,2,16
55,33.0,33.0,M,F,2016,2,22
30,50.0,45.0,M,F,2016,2,10
30,25.0,28.0,M,F,2016,2,22
42,23.0,18.0,M,F,2016,2,23
55,44.0,46.0,M,F,2016,1,21
18,27.0,25.0,M,F,2016,1,22
55,33.0,34.0,M,F,2016,2,5
42,24.0,22.0,M,F,2016,2,16
29,49.0,53.0,M,F,2016,2,25
55,21.0,26.0,M,F,2016,2,22
30,30.0,27.0,M,F,2016,2,22
42,38.0,34.0,M,F,2016,1,29
18,30.0,25.0,M,F,2016,2,5
26,44.0,47.0,M,F,2016,2,16
30,48.0,40.0,M,F,2016,2,17
29,33.0,30.0,M,F,2016,2,25
30,37.0,27.0,M,F,2016,8,8
42,20.0,17.0,M,F,2016,2,23
30,28.0,24.0,M,F,2016,2,22
55,50.0,50.0,M,F,2016,5,20
55,31.0,26.0,M,F,2016,2,11
17,25.0,24.0,M,F,2016,1,25
30,23.0,25.0,M,F,2016,2,16
29,50.0,50.0,M,F,2016,2,25
2,43.0,32.0,M,F,2016,2,18
18,35.0,36.0,M,F,2016,2,18
55,23.0,18.0,M,F,2016,2,17
55,29.0,30.0,M,F,2016,2,22
42,47.0,35.0,M,F,2016,2,22
30,39.0,37.0,M,F,2016,2,22
18,28.0,28.0,M,F,2016,2,22
30,50.0,54.0,M,F,2016,2,9
42,24.0,22.0,M,F,2016,1,13
55,32.0,27.0,M,F,2016,1,28
55,24.0,23.0,M,F,2016,1,29
55,24.0,16.0,M,F,2016,5,18
30,50.0,46.0,M,F,2016,2,17
30,59.0,48.0,M,F,2016,2,19
55,36.0,32.0,M,F,2016,2,22
30,34.0,34.0,M,F,2016,2,22
2,53.0,50.0,M,F,2016,2,18
29,25.0,25.0,M,F,2016,8,5
18,21.0,19.0,M,F,2016,1,14
48,30.0,25.0,M,F,2016,2,11
30,31.0,32.0,M,F,2016,2,6
29,26.0,22.0,M,F,2016,2,25
29,30.0,37.0,M,F,2016,2,25
43,47.0,47.0,M,F,2016,2,17
42,33.0,26.0,M,F,2016,2,17
18,32.0,27.0,M,F,2016,2,18
48,29.0,26.0,M,F,2016,2,11
55,60.0,58.0,M,F,2016,1,14
55,37.0,34.0,M,F,2016,1,4
29,51.0,34.0,M,F,2016,2,25
18,27.0,29.0,M,F,2016,2,5
26,54.0,58.0,M,F,2016,2,16
18,44.0,45.0,M,F,2016,2,18
72,71.0,68.0,M,F,2016,2,23
33,35.0,21.0,M,F,2016,2,11
18,23.0,22.0,M,F,2016,1,5
42,32.0,32.0,M,F,2016,1,9
29,29.0,23.0,M,F,2016,1,8
30,30.0,25.0,M,F,2016,1,15
