municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia_matrimonio
30,18.0,18.0,M,F,2019,3,20
43,43.0,29.0,M,F,2019,3,20
42,25.0,28.0,M,F,2019,4,23
35,36.0,31.0,M,F,2019,4,23
30,19.0,19.0,M,F,2019,4,23
2,21.0,21.0,M,F,2019,4,23
29,34.0,31.0,M,F,2019,4,23
55,34.0,34.0,M,F,2019,4,23
55,24.0,22.0,M,F,2019,5,20
55,27.0,25.0,M,F,2019,5,20
72,67.0,62.0,M,F,2019,2,14
71,30.0,27.0,M,F,2019,2,14
71,25.0,24.0,M,F,2019,2,14
71,57.0,54.0,M,F,2019,2,14
46,25.0,20.0,M,F,2019,1,14
18,31.0,30.0,M,F,2019,2,6
43,23.0,21.0,M,F,2019,2,6
58,41.0,30.0,M,F,2019,2,12
42,68.0,60.0,M,F,2019,2,12
26,27.0,28.0,M,F,2019,3,15
30,27.0,27.0,M,F,2019,3,19
35,21.0,23.0,M,F,2019,3,15
30,28.0,25.0,M,F,2019,2,8
4,31.0,29.0,M,F,2019,2,8
18,25.0,28.0,M,F,2019,2,8
30,36.0,30.0,M,F,2019,2,8
2,35.0,34.0,M,F,2019,1,15
30,26.0,26.0,M,F,2019,2,22
18,40.0,34.0,M,F,2019,5,3
55,25.0,32.0,M,F,2019,5,3
55,27.0,22.0,M,F,2019,5,3
55,26.0,28.0,M,F,2019,4,11
55,38.0,28.0,M,F,2019,2,13
25,40.0,39.0,M,F,2019,3,8
55,79.0,64.0,M,F,2019,3,8
18,34.0,25.0,M,F,2019,3,8
30,52.0,38.0,M,F,2019,2,7
30,26.0,23.0,M,F,2019,2,7
30,29.0,29.0,M,F,2019,2,7
19,68.0,68.0,M,F,2019,2,15
43,34.0,29.0,M,F,2019,2,7
55,19.0,19.0,M,F,2019,5,6
27,37.0,40.0,M,F,2019,4,17
18,23.0,20.0,M,F,2019,5,22
48,23.0,18.0,M,F,2019,5,22
55,22.0,24.0,M,F,2019,2,6
48,30.0,25.0,M,F,2019,2,12
33,27.0,24.0,M,F,2019,2,12
30,63.0,63.0,M,F,2019,2,12
19,27.0,31.0,M,F,2019,2,15
18,54.0,40.0,M,F,2019,2,14
18,29.0,29.0,M,F,2019,2,14
18,64.0,55.0,M,F,2019,2,14
18,29.0,26.0,M,F,2019,2,15
47,25.0,20.0,M,F,2019,3,9
30,27.0,32.0,M,F,2019,3,9
55,52.0,39.0,M,F,2019,5,14
18,38.0,34.0,M,F,2019,2,12
55,33.0,34.0,M,F,2019,2,12
55,27.0,31.0,M,F,2019,2,13
30,26.0,27.0,M,F,2019,2,8
42,32.0,25.0,M,F,2019,2,8
30,58.0,42.0,M,F,2019,2,8
3,30.0,22.0,M,F,2019,2,8
2,28.0,21.0,M,F,2019,2,8
43,49.0,36.0,M,F,2019,4,24
55,28.0,23.0,M,F,2019,4,24
55,40.0,38.0,M,F,2019,2,13
42,28.0,50.0,M,F,2019,2,13
42,52.0,51.0,M,F,2019,2,13
30,23.0,21.0,M,F,2019,2,13
43,19.0,26.0,M,F,2019,3,6
55,63.0,38.0,M,F,2019,3,6
30,27.0,27.0,M,F,2019,3,6
55,47.0,29.0,M,F,2019,3,22
29,48.0,23.0,M,F,2019,3,26
18,68.0,52.0,M,F,2019,3,26
42,21.0,24.0,M,F,2019,2,14
30,42.0,38.0,M,F,2019,2,13
33,20.0,20.0,M,F,2019,2,13
29,29.0,31.0,M,F,2019,4,9
3,28.0,28.0,M,F,2019,2,13
30,27.0,29.0,M,F,2019,2,13
55,39.0,35.0,M,F,2019,3,26
30,29.0,27.0,M,F,2019,3,26
18,19.0,19.0,M,F,2019,1,9
55,34.0,28.0,M,F,2019,1,9
36,52.0,33.0,M,F,2019,1,11
55,24.0,26.0,M,F,2019,1,11
30,60.0,58.0,M,F,2019,1,22
55,29.0,25.0,M,F,2019,4,23
30,23.0,19.0,M,F,2019,1,28
43,48.0,31.0,M,F,2019,1,28
30,34.0,28.0,M,F,2019,2,1
35,20.0,19.0,M,F,2019,2,1
42,33.0,35.0,M,F,2019,2,1
30,24.0,28.0,M,F,2019,4,23
30,54.0,54.0,M,F,2019,5,22
2,62.0,46.0,M,F,2019,2,19
30,59.0,54.0,M,F,2019,2,19
30,42.0,39.0,M,F,2019,2,19
48,24.0,26.0,M,F,2019,2,19
66,32.0,31.0,M,F,2019,2,20
30,51.0,45.0,M,F,2019,2,19
30,31.0,32.0,M,F,2019,2,14
29,29.0,29.0,M,F,2019,2,16
29,59.0,52.0,M,F,2019,2,16
18,33.0,34.0,M,F,2019,2,11
18,24.0,22.0,M,F,2019,2,11
18,32.0,23.0,M,F,2019,2,11
30,55.0,56.0,M,F,2019,4,11
70,42.0,36.0,M,F,2019,2,12
29,75.0,48.0,M,F,2019,2,12
18,26.0,22.0,M,F,2019,2,12
33,32.0,28.0,M,F,2019,2,12
30,47.0,34.0,M,F,2019,2,12
17,24.0,24.0,M,F,2019,2,12
42,83.0,59.0,M,F,2019,2,12
30,29.0,32.0,M,F,2019,2,12
18,84.0,74.0,M,F,2019,2,8
55,65.0,47.0,M,F,2019,3,26
30,27.0,24.0,M,F,2019,3,26
30,39.0,33.0,M,F,2019,3,26
55,19.0,19.0,M,F,2019,4,12
35,30.0,28.0,M,F,2019,4,12
18,46.0,44.0,M,F,2019,4,13
29,27.0,25.0,M,F,2019,5,3
30,27.0,33.0,M,F,2019,5,3
55,33.0,29.0,M,F,2019,5,3
30,32.0,29.0,M,F,2019,5,6
42,28.0,24.0,M,F,2019,4,26
72,55.0,54.0,M,F,2019,4,26
30,43.0,41.0,M,F,2019,5,27
30,33.0,28.0,M,F,2019,2,21
48,32.0,21.0,M,F,2019,2,21
52,40.0,38.0,M,F,2019,4,29
30,27.0,27.0,M,F,2019,4,29
18,53.0,29.0,M,F,2019,4,29
18,30.0,22.0,M,F,2019,3,21
43,51.0,63.0,M,F,2019,3,21
55,29.0,22.0,M,F,2019,3,21
18,35.0,36.0,M,F,2019,2,7
3,27.0,25.0,M,F,2019,1,10
55,16.0,20.0,M,F,2019,1,10
30,30.0,30.0,M,F,2019,1,10
55,30.0,26.0,M,F,2019,1,10
26,33.0,36.0,M,F,2019,1,11
26,23.0,24.0,M,F,2019,2,12
33,28.0,22.0,M,F,2019,2,12
17,22.0,18.0,M,F,2019,2,12
3,40.0,40.0,M,F,2019,2,12
33,42.0,45.0,M,F,2019,2,13
72,25.0,20.0,M,F,2019,2,14
30,42.0,58.0,M,F,2019,2,13
30,30.0,25.0,M,F,2019,2,13
55,23.0,20.0,M,F,2019,5,14
30,24.0,26.0,M,F,2019,5,14
2,41.0,30.0,M,F,2019,5,14
30,23.0,21.0,M,F,2019,5,14
30,25.0,24.0,M,F,2019,2,8
33,49.0,44.0,M,F,2019,3,6
43,44.0,44.0,M,F,2019,3,7
30,36.0,40.0,M,F,2019,2,13
18,35.0,30.0,M,F,2019,3,20
55,25.0,31.0,M,F,2019,3,20
30,46.0,49.0,M,F,2019,3,21
30,25.0,19.0,M,F,2019,2,25
30,68.0,67.0,M,F,2019,2,25
42,32.0,32.0,M,F,2019,2,25
30,27.0,29.0,M,F,2019,2,25
18,27.0,26.0,M,F,2019,1,3
64,32.0,29.0,M,F,2019,1,7
55,24.0,23.0,M,F,2019,3,1
26,40.0,29.0,M,F,2019,3,1
29,33.0,23.0,M,F,2019,3,1
18,26.0,24.0,M,F,2019,3,1
35,36.0,28.0,M,F,2019,3,1
35,61.0,62.0,M,F,2019,1,9
12,60.0,56.0,M,F,2019,2,25
30,60.0,56.0,M,F,2019,2,25
30,26.0,25.0,M,F,2019,2,25
30,28.0,26.0,M,F,2019,2,25
35,35.0,25.0,M,F,2019,2,25
12,28.0,25.0,M,F,2019,2,25
47,37.0,39.0,M,F,2019,1,11
55,41.0,34.0,M,F,2019,1,11
55,22.0,22.0,M,F,2019,1,23
30,30.0,29.0,M,F,2019,1,25
16,54.0,48.0,M,F,2019,3,1
18,30.0,26.0,M,F,2019,3,1
18,43.0,39.0,M,F,2019,3,5
18,79.0,67.0,M,F,2019,3,5
55,73.0,46.0,M,F,2019,2,1
30,46.0,45.0,M,F,2019,2,1
30,33.0,25.0,M,F,2019,2,19
33,39.0,39.0,M,F,2019,4,19
43,56.0,50.0,M,F,2019,4,29
18,21.0,21.0,M,F,2019,4,29
55,36.0,36.0,M,F,2019,2,19
30,35.0,34.0,M,F,2019,2,25
18,34.0,28.0,M,F,2019,4,11
35,36.0,32.0,M,F,2019,4,11
18,38.0,32.0,M,F,2019,4,12
18,25.0,25.0,M,F,2019,4,12
29,46.0,61.0,M,F,2019,5,14
18,31.0,26.0,M,F,2019,1,11
71,36.0,29.0,M,F,2019,2,14
33,54.0,54.0,M,F,2019,2,13
55,44.0,39.0,M,F,2019,2,13
30,53.0,41.0,M,F,2019,2,13
30,20.0,20.0,M,F,2019,2,13
30,40.0,38.0,M,F,2019,3,14
30,27.0,24.0,M,F,2019,3,14
18,60.0,56.0,M,F,2019,3,14
48,31.0,26.0,M,F,2019,3,13
55,31.0,32.0,M,F,2019,3,13
42,30.0,24.0,M,F,2019,3,13
30,38.0,28.0,M,F,2019,3,13
55,28.0,21.0,M,F,2019,1,10
18,30.0,26.0,M,F,2019,4,26
42,43.0,43.0,M,F,2019,4,26
55,29.0,28.0,M,F,2019,4,26
55,28.0,27.0,M,F,2019,5,3
55,54.0,41.0,M,F,2019,5,3
47,59.0,47.0,M,F,2019,5,3
18,29.0,20.0,M,F,2019,5,3
42,27.0,25.0,M,F,2019,2,12
3,47.0,27.0,M,F,2019,2,12
33,33.0,43.0,M,F,2019,2,12
55,21.0,21.0,M,F,2019,2,12
27,34.0,33.0,M,F,2019,5,11
43,40.0,31.0,M,F,2019,1,11
55,25.0,27.0,M,F,2019,2,6
43,26.0,25.0,M,F,2019,2,6
42,46.0,44.0,M,F,2019,2,13
55,24.0,20.0,M,F,2019,2,13
30,28.0,34.0,M,F,2019,2,13
29,20.0,22.0,M,F,2019,2,13
42,25.0,26.0,M,F,2019,2,13
36,32.0,30.0,M,F,2019,2,13
29,33.0,29.0,M,F,2019,3,5
30,27.0,28.0,M,F,2019,2,6
55,36.0,30.0,M,F,2019,2,12
55,39.0,39.0,M,F,2019,3,14
29,30.0,30.0,M,F,2019,3,14
42,24.0,27.0,M,F,2019,3,14
43,52.0,52.0,M,F,2019,3,14
55,22.0,23.0,M,F,2019,3,8
21,28.0,25.0,M,F,2019,4,24
42,23.0,29.0,M,F,2019,4,24
30,41.0,46.0,M,F,2019,2,25
30,22.0,22.0,M,F,2019,2,25
55,30.0,25.0,M,F,2019,2,25
30,30.0,29.0,M,F,2019,3,2
30,34.0,35.0,M,F,2019,2,1
17,25.0,18.0,M,F,2019,1,31
43,42.0,20.0,M,F,2019,2,1
43,28.0,28.0,M,F,2019,2,1
55,49.0,33.0,M,F,2019,3,1
55,42.0,48.0,M,F,2019,3,1
30,25.0,24.0,M,F,2019,4,9
30,39.0,37.0,M,F,2019,2,19
30,47.0,37.0,M,F,2019,2,19
55,42.0,46.0,M,F,2019,2,19
29,39.0,58.0,M,F,2019,2,19
48,27.0,28.0,M,F,2019,2,19
30,30.0,26.0,M,F,2019,2,25
30,21.0,21.0,M,F,2019,2,25
43,50.0,53.0,M,F,2019,2,6
30,26.0,23.0,M,F,2019,2,6
30,22.0,28.0,M,F,2019,2,6
43,25.0,30.0,M,F,2019,2,6
19,29.0,27.0,M,F,2019,2,15
29,34.0,32.0,M,F,2019,3,5
30,46.0,31.0,M,F,2019,3,5
33,48.0,37.0,M,F,2019,3,5
18,28.0,23.0,M,F,2019,3,5
43,29.0,26.0,M,F,2019,2,6
55,26.0,24.0,M,F,2019,2,19
29,35.0,34.0,M,F,2019,2,19
56,29.0,27.0,M,F,2019,2,19
55,25.0,20.0,M,F,2019,4,29
30,31.0,22.0,M,F,2019,4,29
30,21.0,19.0,M,F,2019,2,19
30,34.0,34.0,M,F,2019,2,27
30,25.0,26.0,M,F,2019,3,1
43,21.0,20.0,M,F,2019,3,1
30,32.0,29.0,M,F,2019,3,1
48,38.0,29.0,M,F,2019,3,1
42,59.0,57.0,M,F,2019,3,7
30,32.0,32.0,M,F,2019,3,7
18,21.0,20.0,M,F,2019,3,7
43,34.0,19.0,M,F,2019,3,7
42,31.0,29.0,M,F,2019,3,7
19,26.0,26.0,M,F,2019,2,15
19,31.0,26.0,M,F,2019,2,15
19,23.0,32.0,M,F,2019,2,15
29,34.0,35.0,M,F,2019,2,6
55,40.0,37.0,M,F,2019,2,6
30,53.0,43.0,M,F,2019,2,6
19,24.0,26.0,M,F,2019,2,15
43,33.0,39.0,M,F,2019,3,14
30,35.0,35.0,M,F,2019,3,14
42,23.0,28.0,M,F,2019,2,8
55,29.0,23.0,M,F,2019,2,8
30,49.0,47.0,M,F,2019,2,8
30,35.0,38.0,M,F,2019,2,11
70,23.0,19.0,M,F,2019,2,12
35,38.0,40.0,M,F,2019,3,13
47,26.0,28.0,M,F,2019,3,13
30,29.0,28.0,M,F,2019,3,14
42,41.0,32.0,M,F,2019,5,3
55,38.0,53.0,M,F,2019,3,21
18,31.0,30.0,M,F,2019,3,21
18,29.0,26.0,M,F,2019,4,26
25,39.0,38.0,M,F,2019,4,26
17,22.0,22.0,M,F,2019,4,26
55,29.0,23.0,M,F,2019,4,26
30,21.0,18.0,M,F,2019,4,26
55,35.0,27.0,M,F,2019,4,26
29,29.0,27.0,M,F,2019,4,26
30,25.0,22.0,M,F,2019,4,27
18,29.0,28.0,M,F,2019,5,4
30,31.0,23.0,M,F,2019,1,23
55,29.0,21.0,M,F,2019,1,23
33,43.0,28.0,M,F,2019,1,30
69,24.0,23.0,M,F,2019,5,31
18,30.0,19.0,M,F,2019,1,10
43,28.0,27.0,M,F,2019,2,7
27,27.0,18.0,M,F,2019,5,11
27,27.0,23.0,M,F,2019,5,11
21,47.0,42.0,M,F,2019,5,20
42,22.0,24.0,M,F,2019,5,20
18,27.0,24.0,M,F,2019,5,20
47,29.0,27.0,M,F,2019,5,20
48,52.0,47.0,M,F,2019,5,20
18,31.0,23.0,M,F,2019,2,6
42,22.0,18.0,M,F,2019,2,6
17,26.0,25.0,M,F,2019,2,6
30,38.0,34.0,M,F,2019,2,6
30,41.0,31.0,M,F,2019,2,12
30,22.0,21.0,M,F,2019,2,12
30,38.0,34.0,M,F,2019,2,12
2,24.0,25.0,M,F,2019,2,12
30,31.0,26.0,M,F,2019,5,25
70,46.0,45.0,M,F,2019,5,25
27,25.0,22.0,M,F,2019,5,25
30,36.0,27.0,M,F,2019,3,14
18,18.0,19.0,M,F,2019,2,8
19,24.0,24.0,M,F,2019,2,15
30,43.0,29.0,M,F,2019,2,8
43,68.0,42.0,M,F,2019,2,5
30,45.0,56.0,M,F,2019,2,5
43,22.0,22.0,M,F,2019,2,5
30,38.0,26.0,M,F,2019,2,8
30,37.0,33.0,M,F,2019,2,8
18,31.0,24.0,M,F,2019,4,1
18,58.0,64.0,M,F,2019,4,1
30,29.0,28.0,M,F,2019,4,1
55,23.0,23.0,M,F,2019,4,1
55,28.0,26.0,M,F,2019,2,1
18,57.0,36.0,M,F,2019,2,1
43,35.0,25.0,M,F,2019,2,1
30,25.0,20.0,M,F,2019,2,19
30,27.0,33.0,M,F,2019,3,7
47,32.0,29.0,M,F,2019,5,2
55,27.0,24.0,M,F,2019,5,2
30,30.0,28.0,M,F,2019,5,2
66,28.0,26.0,M,F,2019,2,20
30,34.0,28.0,M,F,2019,2,19
30,56.0,51.0,M,F,2019,2,25
18,26.0,24.0,M,F,2019,5,2
18,22.0,25.0,M,F,2019,2,6
55,61.0,54.0,M,F,2019,2,6
55,23.0,22.0,M,F,2019,3,27
43,36.0,33.0,M,F,2019,5,3
55,48.0,45.0,M,F,2019,5,3
30,35.0,40.0,M,F,2019,2,19
30,25.0,23.0,M,F,2019,2,19
30,44.0,46.0,M,F,2019,2,19
30,35.0,35.0,M,F,2019,2,19
30,27.0,25.0,M,F,2019,5,6
55,23.0,20.0,M,F,2019,5,6
55,20.0,20.0,M,F,2019,5,6
30,21.0,24.0,M,F,2019,3,1
30,28.0,29.0,M,F,2019,3,1
30,31.0,23.0,M,F,2019,3,1
3,29.0,24.0,M,F,2019,1,5
12,25.0,26.0,M,F,2019,2,21
30,24.0,19.0,M,F,2019,2,22
30,49.0,57.0,M,F,2019,2,22
2,33.0,29.0,M,F,2019,2,22
26,42.0,42.0,M,F,2019,2,22
55,28.0,25.0,M,F,2019,5,14
55,21.0,24.0,M,F,2019,5,14
72,23.0,20.0,M,F,2019,5,14
30,24.0,22.0,M,F,2019,2,12
33,29.0,28.0,M,F,2019,2,12
70,29.0,29.0,M,F,2019,2,12
58,30.0,25.0,M,F,2019,2,12
30,33.0,36.0,M,F,2019,2,12
42,45.0,42.0,M,F,2019,5,7
48,50.0,34.0,M,F,2019,5,7
18,41.0,39.0,M,F,2019,5,7
17,51.0,52.0,M,F,2019,2,12
42,23.0,32.0,M,F,2019,2,12
33,42.0,40.0,M,F,2019,2,12
18,26.0,26.0,M,F,2019,2,1
18,27.0,25.0,M,F,2019,2,1
18,53.0,43.0,M,F,2019,2,1
58,21.0,24.0,M,F,2019,4,26
42,24.0,21.0,M,F,2019,4,26
3,31.0,25.0,M,F,2019,4,26
43,52.0,37.0,M,F,2019,4,26
18,55.0,55.0,M,F,2019,4,1
55,25.0,18.0,M,F,2019,4,1
48,32.0,30.0,M,F,2019,4,1
30,28.0,30.0,M,F,2019,4,26
30,31.0,24.0,M,F,2019,4,26
30,29.0,29.0,M,F,2019,4,26
13,37.0,35.0,M,F,2019,3,26
30,46.0,38.0,M,F,2019,4,26
30,19.0,32.0,M,F,2019,4,26
12,34.0,28.0,M,F,2019,4,26
70,23.0,23.0,M,F,2019,4,26
43,23.0,22.0,M,F,2019,2,7
55,39.0,49.0,M,F,2019,2,7
30,46.0,28.0,M,F,2019,2,7
19,23.0,24.0,M,F,2019,2,15
30,28.0,27.0,M,F,2019,1,10
18,26.0,28.0,M,F,2019,1,10
19,28.0,22.0,M,F,2019,1,11
42,32.0,22.0,M,F,2019,1,10
55,27.0,29.0,M,F,2019,5,20
30,34.0,33.0,M,F,2019,4,11
2,54.0,29.0,M,F,2019,4,11
30,22.0,21.0,M,F,2019,4,11
29,22.0,21.0,M,F,2019,4,11
19,27.0,29.0,M,F,2019,4,12
30,35.0,27.0,M,F,2019,2,12
17,76.0,47.0,M,F,2019,2,12
70,35.0,25.0,M,F,2019,2,12
30,30.0,30.0,M,F,2019,2,12
30,27.0,27.0,M,F,2019,2,12
42,24.0,33.0,M,F,2019,2,13
18,42.0,29.0,M,F,2019,2,13
42,55.0,60.0,M,F,2019,2,13
30,22.0,22.0,M,F,2019,5,27
30,68.0,81.0,M,F,2019,5,28
30,49.0,45.0,M,F,2019,5,28
2,70.0,50.0,M,F,2019,5,28
30,21.0,20.0,M,F,2019,5,28
30,30.0,25.0,M,F,2019,5,28
55,22.0,18.0,M,F,2019,2,8
30,31.0,30.0,M,F,2019,2,8
30,28.0,26.0,M,F,2019,5,3
55,58.0,47.0,M,F,2019,5,3
47,37.0,31.0,M,F,2019,5,3
42,30.0,29.0,M,F,2019,5,3
55,27.0,27.0,M,F,2019,4,1
18,28.0,28.0,M,F,2019,4,26
18,25.0,38.0,M,F,2019,4,26
55,30.0,49.0,M,F,2019,4,2
26,34.0,28.0,M,F,2019,4,2
35,23.0,24.0,M,F,2019,4,3
42,23.0,21.0,M,F,2019,4,3
55,27.0,25.0,M,F,2019,4,3
35,29.0,24.0,M,F,2019,5,2
30,25.0,24.0,M,F,2019,5,2
41,25.0,26.0,M,F,2019,5,2
29,33.0,25.0,M,F,2019,5,2
30,40.0,42.0,M,F,2019,2,19
55,59.0,61.0,M,F,2019,2,19
52,32.0,33.0,M,F,2019,2,19
30,27.0,24.0,M,F,2019,2,19
55,57.0,47.0,M,F,2019,3,1
52,40.0,28.0,M,F,2019,3,1
42,30.0,27.0,M,F,2019,3,1
18,33.0,26.0,M,F,2019,3,1
29,24.0,22.0,M,F,2019,5,6
30,25.0,29.0,M,F,2019,5,6
18,23.0,23.0,M,F,2019,5,6
48,34.0,28.0,M,F,2019,2,19
55,26.0,25.0,M,F,2019,2,19
66,40.0,30.0,M,F,2019,2,20
30,28.0,19.0,M,F,2019,2,19
30,28.0,25.0,M,F,2019,3,1
55,27.0,19.0,M,F,2019,1,2
30,30.0,29.0,M,F,2019,1,4
30,25.0,23.0,M,F,2019,1,4
30,28.0,28.0,M,F,2019,3,1
55,24.0,24.0,M,F,2019,3,1
18,22.0,22.0,M,F,2019,3,1
18,23.0,23.0,M,F,2019,3,1
3,47.0,46.0,M,F,2019,2,12
30,24.0,24.0,M,F,2019,3,28
30,25.0,21.0,M,F,2019,3,28
18,30.0,25.0,M,F,2019,3,28
42,39.0,35.0,M,F,2019,3,28
29,46.0,28.0,M,F,2019,5,18
19,24.0,27.0,M,F,2019,5,20
2,20.0,19.0,M,F,2019,5,14
42,29.0,31.0,M,F,2019,5,14
30,26.0,22.0,M,F,2019,5,14
30,32.0,31.0,M,F,2019,5,14
55,35.0,27.0,M,F,2019,5,14
25,40.0,32.0,M,F,2019,5,14
55,34.0,31.0,M,F,2019,5,14
55,18.0,19.0,M,F,2019,5,14
30,27.0,27.0,M,F,2019,3,14
29,65.0,39.0,M,F,2019,3,14
26,26.0,25.0,M,F,2019,1,14
55,34.0,34.0,M,F,2019,1,14
55,20.0,20.0,M,F,2019,1,14
18,42.0,40.0,M,F,2019,2,1
18,28.0,29.0,M,F,2019,2,1
18,27.0,24.0,M,F,2019,2,1
18,42.0,46.0,M,F,2019,2,3
55,30.0,27.0,M,F,2019,3,13
30,35.0,37.0,M,F,2019,2,13
56,25.0,26.0,M,F,2019,2,13
55,24.0,21.0,M,F,2019,3,21
55,57.0,44.0,M,F,2019,4,1
55,35.0,44.0,M,F,2019,4,1
3,30.0,27.0,M,F,2019,4,27
43,32.0,21.0,M,F,2019,4,26
12,27.0,27.0,M,F,2019,3,8
30,28.0,24.0,M,F,2019,3,8
55,22.0,32.0,M,F,2019,4,26
30,31.0,29.0,M,F,2019,5,4
70,18.0,20.0,M,F,2019,5,3
30,31.0,28.0,M,F,2019,5,3
30,60.0,59.0,M,F,2019,4,23
55,41.0,39.0,M,F,2019,4,23
3,33.0,34.0,M,F,2019,4,23
18,28.0,23.0,M,F,2019,2,12
29,28.0,25.0,M,F,2019,2,12
33,50.0,32.0,M,F,2019,2,12
18,62.0,61.0,M,F,2019,2,12
43,26.0,22.0,M,F,2019,3,14
30,24.0,25.0,M,F,2019,3,22
43,39.0,28.0,M,F,2019,4,11
18,30.0,21.0,M,F,2019,4,11
30,24.0,25.0,M,F,2019,4,11
30,60.0,55.0,M,F,2019,1,22
18,67.0,68.0,M,F,2019,1,22
29,41.0,46.0,M,F,2019,1,22
55,33.0,44.0,M,F,2019,2,13
30,43.0,37.0,M,F,2019,9,18
33,74.0,68.0,M,F,2019,2,13
18,55.0,53.0,M,F,2019,2,13
33,57.0,47.0,M,F,2019,2,13
30,28.0,26.0,M,F,2019,2,13
35,27.0,26.0,M,F,2019,3,30
17,37.0,27.0,M,F,2019,4,1
29,35.0,33.0,M,F,2019,1,15
30,28.0,21.0,M,F,2019,1,15
33,21.0,27.0,M,F,2019,3,14
30,28.0,29.0,M,F,2019,4,24
29,28.0,31.0,M,F,2019,4,24
30,54.0,47.0,M,F,2019,4,24
30,42.0,34.0,M,F,2019,4,24
43,21.0,21.0,M,F,2019,4,24
55,31.0,29.0,M,F,2019,5,3
55,26.0,28.0,M,F,2019,5,4
30,48.0,53.0,M,F,2019,5,4
55,48.0,59.0,M,F,2019,5,6
35,32.0,55.0,M,F,2019,2,15
30,51.0,29.0,M,F,2019,2,16
25,28.0,28.0,M,F,2019,2,15
55,37.0,33.0,M,F,2019,2,15
12,61.0,44.0,M,F,2019,4,3
30,28.0,27.0,M,F,2019,4,3
30,31.0,28.0,M,F,2019,4,26
42,43.0,39.0,M,F,2019,3,8
30,30.0,29.0,M,F,2019,3,8
63,37.0,31.0,M,F,2019,3,8
30,32.0,30.0,M,F,2019,3,9
35,57.0,40.0,M,F,2019,3,8
58,29.0,26.0,M,F,2019,3,1
17,31.0,27.0,M,F,2019,3,1
30,35.0,27.0,M,F,2019,3,1
55,30.0,22.0,M,F,2019,3,1
30,25.0,22.0,M,F,2019,1,15
55,32.0,28.0,M,F,2019,1,15
30,40.0,45.0,M,F,2019,2,19
30,20.0,21.0,M,F,2019,2,19
30,37.0,35.0,M,F,2019,2,19
30,36.0,42.0,M,F,2019,2,19
66,37.0,31.0,M,F,2019,2,20
30,26.0,19.0,M,F,2019,3,1
55,28.0,32.0,M,F,2019,3,1
55,35.0,47.0,M,F,2019,3,1
30,55.0,59.0,M,F,2019,2,25
30,52.0,51.0,M,F,2019,2,25
30,25.0,28.0,M,F,2019,2,25
30,43.0,44.0,M,F,2019,2,25
30,29.0,31.0,M,F,2019,2,25
30,41.0,58.0,M,F,2019,3,28
30,25.0,23.0,M,F,2019,3,28
30,23.0,19.0,M,F,2019,3,28
55,52.0,49.0,M,F,2019,3,28
55,25.0,21.0,M,F,2019,3,1
55,38.0,26.0,M,F,2019,3,1
18,30.0,27.0,M,F,2019,3,1
30,45.0,20.0,M,F,2019,3,1
21,20.0,23.0,M,F,2019,5,26
42,34.0,30.0,M,F,2019,4,6
18,22.0,20.0,M,F,2019,4,5
17,40.0,43.0,M,F,2019,4,8
30,33.0,43.0,M,F,2019,3,26
30,23.0,20.0,M,F,2019,3,26
18,49.0,55.0,M,F,2019,3,26
33,34.0,23.0,M,F,2019,3,26
30,72.0,59.0,M,F,2019,1,14
55,39.0,52.0,M,F,2019,1,14
55,41.0,49.0,M,F,2019,1,14
19,22.0,19.0,M,F,2019,2,15
43,28.0,23.0,M,F,2019,5,3
29,34.0,37.0,M,F,2019,3,21
30,31.0,29.0,M,F,2019,3,21
30,26.0,20.0,M,F,2019,3,21
43,28.0,50.0,M,F,2019,3,21
48,47.0,52.0,M,F,2019,3,21
29,38.0,23.0,M,F,2019,2,21
30,37.0,27.0,M,F,2019,2,21
25,36.0,32.0,M,F,2019,2,22
55,23.0,20.0,M,F,2019,4,25
55,44.0,40.0,M,F,2019,4,26
19,50.0,50.0,M,F,2019,4,26
29,30.0,28.0,M,F,2019,4,26
18,31.0,19.0,M,F,2019,3,21
47,48.0,45.0,M,F,2019,3,21
17,22.0,26.0,M,F,2019,3,21
29,22.0,20.0,M,F,2019,5,24
30,29.0,22.0,M,F,2019,5,24
30,29.0,29.0,M,F,2019,5,10
30,28.0,29.0,M,F,2019,5,10
30,22.0,21.0,M,F,2019,5,10
25,27.0,19.0,M,F,2019,5,10
55,38.0,27.0,M,F,2019,4,2
30,45.0,46.0,M,F,2019,5,20
18,40.0,31.0,M,F,2019,5,20
29,58.0,48.0,M,F,2019,2,16
29,63.0,50.0,M,F,2019,2,16
29,58.0,52.0,M,F,2019,2,16
29,62.0,55.0,M,F,2019,2,16
29,48.0,37.0,M,F,2019,2,16
55,49.0,25.0,M,F,2019,1,22
48,35.0,35.0,M,F,2019,1,22
30,36.0,38.0,M,F,2019,2,6
29,28.0,29.0,M,F,2019,1,25
30,22.0,19.0,M,F,2019,2,12
36,48.0,28.0,M,F,2019,2,12
42,72.0,51.0,M,F,2019,2,12
18,30.0,26.0,M,F,2019,3,30
18,31.0,30.0,M,F,2019,3,30
47,27.0,33.0,M,F,2019,3,30
47,32.0,30.0,M,F,2019,4,24
30,21.0,19.0,M,F,2019,4,24
30,41.0,32.0,M,F,2019,3,15
30,26.0,20.0,M,F,2019,3,15
18,32.0,29.0,M,F,2019,3,16
