municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia_matrimonio
30,26.0,23.0,M,F,2018,10,22
55,45.0,43.0,M,F,2018,10,22
30,28.0,26.0,M,F,2018,10,22
30,39.0,34.0,M,F,2018,10,22
18,23.0,22.0,M,F,2018,10,22
55,25.0,20.0,M,F,2018,5,30
30,69.0,68.0,M,F,2018,4,9
56,31.0,33.0,M,F,2018,4,21
61,21.0,21.0,M,F,2018,4,21
30,25.0,24.0,M,F,2018,4,27
55,30.0,28.0,M,F,2018,4,26
5,27.0,21.0,M,F,2018,6,4
42,28.0,24.0,M,F,2018,6,4
27,66.0,43.0,M,F,2018,6,5
18,49.0,31.0,M,F,2018,6,7
30,26.0,27.0,M,F,2018,4,21
30,26.0,26.0,M,F,2018,4,26
30,33.0,25.0,M,F,2018,4,27
48,34.0,31.0,M,F,2018,4,26
43,19.0,18.0,M,F,2018,4,26
30,31.0,24.0,M,F,2018,4,26
18,43.0,41.0,M,F,2018,4,26
18,35.0,36.0,M,F,2018,4,27
30,50.0,48.0,M,F,2018,7,6
30,46.0,27.0,M,F,2018,7,8
72,23.0,21.0,M,F,2018,7,6
30,23.0,21.0,M,F,2018,7,6
18,27.0,31.0,M,F,2018,7,9
18,28.0,26.0,M,F,2018,3,24
29,39.0,25.0,M,F,2018,3,23
55,40.0,23.0,M,F,2018,3,23
30,60.0,55.0,M,F,2018,7,4
30,24.0,24.0,M,F,2018,7,4
55,56.0,49.0,M,F,2018,7,4
30,28.0,23.0,M,F,2018,7,4
55,24.0,22.0,M,F,2018,7,4
18,40.0,30.0,M,F,2018,3,22
55,26.0,24.0,M,F,2018,3,22
55,21.0,18.0,M,F,2018,4,25
36,49.0,17.0,M,F,2018,7,10
18,51.0,34.0,M,F,2018,4,18
29,20.0,19.0,M,F,2018,4,18
55,24.0,24.0,M,F,2018,7,20
55,27.0,21.0,M,F,2018,7,20
30,23.0,24.0,M,F,2018,7,20
18,41.0,40.0,M,F,2018,7,20
18,25.0,23.0,M,F,2018,7,20
42,28.0,27.0,M,F,2018,6,7
69,48.0,44.0,M,F,2018,6,7
18,30.0,26.0,M,F,2018,10,19
30,20.0,17.0,M,F,2018,6,7
43,30.0,22.0,M,F,2018,7,18
1,25.0,25.0,M,F,2018,7,20
43,27.0,26.0,M,F,2018,7,20
29,24.0,23.0,M,F,2018,7,20
47,22.0,18.0,M,F,2018,7,20
55,34.0,25.0,M,F,2018,6,7
30,31.0,30.0,M,F,2018,6,7
12,42.0,44.0,M,F,2018,6,7
30,41.0,42.0,M,F,2018,6,28
43,47.0,34.0,M,F,2018,7,11
30,51.0,46.0,M,F,2018,4,7
55,54.0,51.0,M,F,2018,4,13
18,37.0,27.0,M,F,2018,9,21
17,27.0,27.0,M,F,2018,9,22
30,27.0,19.0,M,F,2018,10,24
30,26.0,26.0,M,F,2018,10,24
30,29.0,21.0,M,F,2018,10,10
29,56.0,55.0,M,F,2018,11,20
18,20.0,21.0,M,F,2018,8,23
35,26.0,26.0,M,F,2018,8,22
30,34.0,32.0,M,F,2018,8,23
12,50.0,37.0,M,F,2018,9,14
18,39.0,30.0,M,F,2018,9,14
47,23.0,20.0,M,F,2018,9,14
30,31.0,32.0,M,F,2018,11,14
55,62.0,56.0,M,F,2018,4,6
42,22.0,22.0,M,F,2018,4,7
27,60.0,43.0,M,F,2018,4,7
42,20.0,20.0,M,F,2018,4,7
55,35.0,26.0,M,F,2018,4,27
55,43.0,42.0,M,F,2018,4,27
30,28.0,31.0,M,F,2018,4,27
42,20.0,23.0,M,F,2018,4,27
27,32.0,31.0,M,F,2018,4,28
55,42.0,35.0,M,F,2018,5,11
30,19.0,15.0,M,F,2018,4,27
43,34.0,30.0,M,F,2018,4,27
55,35.0,43.0,M,F,2018,4,27
47,26.0,26.0,M,F,2018,8,17
25,30.0,20.0,M,F,2018,11,7
35,21.0,21.0,M,F,2018,8,13
30,28.0,20.0,M,F,2018,8,13
36,26.0,29.0,M,F,2018,9,20
30,21.0,21.0,M,F,2018,9,28
30,36.0,32.0,M,F,2018,10,22
18,60.0,58.0,M,F,2018,10,22
30,31.0,31.0,M,F,2018,9,8
63,34.0,28.0,M,F,2018,9,17
41,47.0,37.0,M,F,2018,6,4
43,27.0,27.0,M,F,2018,9,21
18,34.0,27.0,M,F,2018,8,2
30,34.0,55.0,M,F,2018,8,2
36,32.0,43.0,M,F,2018,10,26
29,28.0,24.0,M,F,2018,10,26
30,28.0,29.0,M,F,2018,10,27
2,20.0,21.0,M,F,2018,10,26
18,22.0,19.0,M,F,2018,10,26
2,38.0,49.0,M,F,2018,8,30
30,27.0,25.0,M,F,2018,11,3
41,20.0,18.0,M,F,2018,8,15
55,43.0,45.0,M,F,2018,8,31
2,23.0,20.0,M,F,2018,8,31
55,21.0,25.0,M,F,2018,9,5
48,21.0,27.0,M,F,2018,9,11
30,22.0,22.0,M,F,2018,10,2
30,30.0,26.0,M,F,2018,10,6
55,32.0,33.0,M,F,2018,10,5
29,40.0,34.0,M,F,2018,10,5
18,31.0,24.0,M,F,2018,8,13
30,29.0,27.0,M,F,2018,8,13
18,19.0,18.0,M,F,2018,8,23
42,28.0,22.0,M,F,2018,8,30
43,31.0,28.0,M,F,2018,8,30
30,56.0,34.0,M,F,2018,8,30
36,29.0,17.0,M,F,2018,8,30
35,55.0,61.0,M,F,2018,9,28
29,26.0,23.0,M,F,2018,8,17
30,29.0,29.0,M,F,2018,8,18
30,28.0,24.0,M,F,2018,10,22
29,36.0,36.0,M,F,2018,10,19
41,30.0,28.0,M,F,2018,10,19
47,43.0,41.0,M,F,2018,10,19
56,31.0,26.0,M,F,2018,10,19
30,28.0,28.0,M,F,2018,10,19
70,21.0,22.0,M,F,2018,10,19
30,31.0,24.0,M,F,2018,10,19
35,35.0,24.0,M,F,2018,11,17
3,25.0,27.0,M,F,2018,11,18
29,31.0,30.0,M,F,2018,11,16
26,26.0,25.0,M,F,2018,10,11
56,22.0,27.0,M,F,2018,11,17
30,31.0,32.0,M,F,2018,8,20
26,49.0,45.0,M,F,2018,8,17
30,34.0,31.0,M,F,2018,8,17
18,21.0,21.0,M,F,2018,8,17
18,28.0,26.0,M,F,2018,9,12
29,27.0,39.0,M,F,2018,10,31
42,35.0,16.0,M,F,2018,10,31
42,28.0,45.0,M,F,2018,11,5
55,62.0,53.0,M,F,2018,10,24
55,41.0,31.0,M,F,2018,8,3
30,64.0,50.0,M,F,2018,8,3
42,27.0,26.0,M,F,2018,8,3
55,37.0,34.0,M,F,2018,9,19
55,33.0,26.0,M,F,2018,9,26
56,25.0,33.0,M,F,2018,10,19
33,33.0,27.0,M,F,2018,10,25
43,50.0,53.0,M,F,2018,9,20
30,32.0,27.0,M,F,2018,9,21
30,26.0,24.0,M,F,2018,9,22
30,45.0,43.0,M,F,2018,9,19
70,58.0,58.0,M,F,2018,9,22
18,23.0,22.0,M,F,2018,10,26
18,26.0,25.0,M,F,2018,10,24
33,40.0,36.0,M,F,2018,11,14
47,36.0,21.0,M,F,2018,9,28
30,24.0,18.0,M,F,2018,11,14
30,21.0,20.0,M,F,2018,11,14
48,33.0,30.0,M,F,2018,10,24
55,53.0,42.0,M,F,2018,11,7
55,50.0,34.0,M,F,2018,11,7
19,38.0,27.0,M,F,2018,11,7
55,,,M,F,2018,1,11
47,19.0,21.0,M,F,2018,4,27
30,34.0,35.0,M,F,2018,4,27
55,28.0,27.0,M,F,2018,4,27
26,29.0,29.0,M,F,2018,4,27
33,22.0,29.0,M,F,2018,5,11
30,25.0,28.0,M,F,2018,5,11
43,31.0,24.0,M,F,2018,5,23
30,29.0,31.0,M,F,2018,5,23
30,41.0,30.0,M,F,2018,4,28
35,36.0,38.0,M,F,2018,4,27
18,28.0,22.0,M,F,2018,4,28
14,29.0,21.0,M,F,2018,4,27
33,46.0,48.0,M,F,2018,5,11
55,23.0,20.0,M,F,2018,5,11
55,23.0,18.0,M,F,2018,5,23
43,37.0,29.0,M,F,2018,11,1
35,35.0,28.0,M,F,2018,8,22
30,35.0,35.0,M,F,2018,8,22
43,20.0,19.0,M,F,2018,10,1
55,26.0,31.0,M,F,2018,10,1
18,35.0,33.0,M,F,2018,10,1
71,22.0,21.0,M,F,2018,10,1
18,43.0,29.0,M,F,2018,9,21
18,28.0,23.0,M,F,2018,10,16
36,25.0,25.0,M,F,2018,9,7
42,25.0,24.0,M,F,2018,8,17
26,26.0,25.0,M,F,2018,10,19
30,28.0,28.0,M,F,2018,10,20
18,31.0,32.0,M,F,2018,10,30
42,27.0,23.0,M,F,2018,10,26
55,22.0,26.0,M,F,2018,11,5
55,46.0,42.0,M,F,2018,11,5
55,27.0,31.0,M,F,2018,11,9
30,29.0,28.0,M,F,2018,11,9
29,33.0,33.0,M,F,2018,11,9
2,26.0,22.0,M,F,2018,8,21
29,42.0,19.0,M,F,2018,8,21
43,28.0,26.0,M,F,2018,8,3
29,32.0,37.0,M,F,2018,8,13
30,32.0,35.0,M,F,2018,8,22
43,35.0,30.0,M,F,2018,8,2
1,39.0,37.0,M,F,2018,10,1
29,24.0,22.0,M,F,2018,10,1
47,25.0,23.0,M,F,2018,10,2
43,60.0,55.0,M,F,2018,10,2
18,46.0,49.0,M,F,2018,10,2
18,19.0,19.0,M,F,2018,10,2
70,34.0,34.0,M,F,2018,9,1
19,31.0,27.0,M,F,2018,9,18
17,52.0,48.0,M,F,2018,9,18
2,19.0,20.0,M,F,2018,9,18
43,49.0,30.0,M,F,2018,9,18
17,26.0,27.0,M,F,2018,11,9
25,20.0,22.0,M,F,2018,9,18
30,60.0,59.0,M,F,2018,9,18
55,24.0,20.0,M,F,2018,10,5
43,44.0,50.0,M,F,2018,10,5
18,20.0,17.0,M,F,2018,9,11
55,28.0,20.0,M,F,2018,10,5
47,35.0,33.0,M,F,2018,10,5
29,37.0,33.0,M,F,2018,10,5
29,37.0,35.0,M,F,2018,10,5
45,37.0,37.0,M,F,2018,10,6
2,65.0,48.0,M,F,2018,10,9
30,33.0,35.0,M,F,2018,10,19
18,30.0,23.0,M,F,2018,10,19
19,27.0,27.0,M,F,2018,10,25
18,25.0,25.0,M,F,2018,10,24
55,23.0,21.0,M,F,2018,10,25
30,42.0,41.0,M,F,2018,10,26
42,27.0,27.0,M,F,2018,10,25
30,32.0,26.0,M,F,2018,10,13
30,30.0,29.0,M,F,2018,10,11
30,60.0,45.0,M,F,2018,10,15
29,27.0,27.0,M,F,2018,10,11
25,27.0,31.0,M,F,2018,10,11
66,26.0,29.0,M,F,2018,10,11
55,20.0,27.0,M,F,2018,10,11
35,40.0,34.0,M,F,2018,10,26
2,32.0,29.0,M,F,2018,8,21
18,33.0,25.0,M,F,2018,10,21
30,43.0,30.0,M,F,2018,11,5
30,33.0,31.0,M,F,2018,11,5
29,25.0,27.0,M,F,2018,11,7
19,24.0,18.0,M,F,2018,11,7
30,31.0,25.0,M,F,2018,11,8
30,49.0,43.0,M,F,2018,11,8
42,21.0,16.0,M,F,2018,11,22
30,30.0,24.0,M,F,2018,11,22
18,28.0,27.0,M,F,2018,8,10
30,29.0,29.0,M,F,2018,8,11
30,24.0,21.0,M,F,2018,8,15
29,39.0,34.0,M,F,2018,8,15
47,33.0,27.0,M,F,2018,9,24
19,24.0,18.0,M,F,2018,8,23
30,32.0,30.0,M,F,2018,8,22
19,19.0,22.0,M,F,2018,8,22
30,26.0,30.0,M,F,2018,8,22
30,41.0,30.0,M,F,2018,8,22
30,27.0,24.0,M,F,2018,8,22
30,50.0,30.0,M,F,2018,11,8
30,24.0,24.0,M,F,2018,9,25
30,33.0,31.0,M,F,2018,10,5
33,24.0,22.0,M,F,2018,9,21
30,32.0,26.0,M,F,2018,10,30
18,28.0,24.0,M,F,2018,10,19
30,55.0,47.0,M,F,2018,5,23
72,53.0,42.0,M,F,2018,5,11
26,21.0,19.0,M,F,2018,5,11
43,27.0,25.0,M,F,2018,5,11
50,24.0,23.0,M,F,2018,5,11
55,22.0,24.0,M,F,2018,5,11
30,31.0,29.0,M,F,2018,5,12
30,26.0,27.0,M,F,2018,5,11
18,23.0,16.0,M,F,2018,5,11
55,33.0,25.0,M,F,2018,10,15
43,20.0,20.0,M,F,2018,10,16
55,21.0,20.0,M,F,2018,8,17
30,24.0,26.0,M,F,2018,8,17
30,31.0,24.0,M,F,2018,9,13
55,70.0,28.0,M,F,2018,8,17
42,32.0,28.0,M,F,2018,10,8
57,47.0,51.0,M,F,2018,10,29
55,33.0,27.0,M,F,2018,11,15
55,54.0,48.0,M,F,2018,11,15
55,29.0,29.0,M,F,2018,11,15
55,44.0,42.0,M,F,2018,10,25
30,26.0,24.0,M,F,2018,8,17
18,31.0,28.0,M,F,2018,8,18
29,37.0,27.0,M,F,2018,8,17
55,31.0,32.0,M,F,2018,8,17
30,24.0,24.0,M,F,2018,8,17
47,22.0,22.0,M,F,2018,8,17
35,32.0,28.0,M,F,2018,8,17
33,36.0,32.0,M,F,2018,8,23
48,47.0,43.0,M,F,2018,11,5
43,29.0,39.0,M,F,2018,11,5
38,28.0,30.0,M,F,2018,11,8
48,22.0,19.0,M,F,2018,11,9
25,48.0,32.0,M,F,2018,11,9
35,27.0,18.0,M,F,2018,11,9
55,18.0,17.0,M,F,2018,11,9
30,50.0,43.0,M,F,2018,8,22
55,30.0,26.0,M,F,2018,9,28
18,29.0,19.0,M,F,2018,9,28
43,22.0,23.0,M,F,2018,9,28
16,31.0,25.0,M,F,2018,9,28
29,33.0,33.0,M,F,2018,9,28
55,22.0,17.0,M,F,2018,9,10
30,21.0,22.0,M,F,2018,10,29
30,54.0,50.0,M,F,2018,10,30
30,26.0,22.0,M,F,2018,11,9
55,49.0,47.0,M,F,2018,10,22
48,63.0,56.0,M,F,2018,10,24
72,41.0,39.0,M,F,2018,10,24
30,31.0,28.0,M,F,2018,11,22
18,44.0,41.0,M,F,2018,10,5
48,35.0,42.0,M,F,2018,10,5
33,27.0,28.0,M,F,2018,10,5
29,33.0,26.0,M,F,2018,10,5
45,35.0,29.0,M,F,2018,9,28
30,31.0,24.0,M,F,2018,10,5
55,28.0,27.0,M,F,2018,10,26
55,21.0,21.0,M,F,2018,10,26
29,28.0,29.0,M,F,2018,10,26
42,41.0,39.0,M,F,2018,8,21
35,31.0,21.0,M,F,2018,8,21
18,47.0,38.0,M,F,2018,8,21
29,36.0,33.0,M,F,2018,8,21
30,19.0,15.0,M,F,2018,8,21
30,23.0,17.0,M,F,2018,8,21
30,27.0,24.0,M,F,2018,8,21
18,23.0,24.0,M,F,2018,11,22
30,25.0,21.0,M,F,2018,11,22
30,40.0,23.0,M,F,2018,10,26
55,25.0,24.0,M,F,2018,11,22
43,24.0,21.0,M,F,2018,11,22
18,28.0,21.0,M,F,2018,11,23
55,19.0,21.0,M,F,2018,11,22
18,27.0,26.0,M,F,2018,11,23
18,27.0,19.0,M,F,2018,11,23
12,51.0,54.0,M,F,2018,11,23
30,31.0,33.0,M,F,2018,10,26
47,21.0,18.0,M,F,2018,10,26
2,33.0,31.0,M,F,2018,10,26
72,20.0,24.0,M,F,2018,10,26
55,21.0,28.0,M,F,2018,10,26
42,56.0,48.0,M,F,2018,10,26
18,29.0,29.0,M,F,2018,10,27
30,29.0,26.0,M,F,2018,10,27
55,25.0,19.0,M,F,2018,8,30
30,30.0,26.0,M,F,2018,9,29
55,29.0,24.0,M,F,2018,9,28
42,26.0,21.0,M,F,2018,9,28
18,34.0,35.0,M,F,2018,9,29
18,45.0,45.0,M,F,2018,9,28
29,32.0,29.0,M,F,2018,9,21
41,22.0,19.0,M,F,2018,8,31
18,44.0,35.0,M,F,2018,9,28
70,58.0,53.0,M,F,2018,8,20
39,47.0,38.0,M,F,2018,9,6
30,28.0,26.0,M,F,2018,10,20
12,43.0,42.0,M,F,2018,10,19
55,29.0,29.0,M,F,2018,10,5
35,19.0,20.0,M,F,2018,10,19
30,22.0,21.0,M,F,2018,10,20
30,32.0,30.0,M,F,2018,10,20
25,48.0,60.0,M,F,2018,11,22
18,26.0,25.0,M,F,2018,11,24
18,19.0,18.0,M,F,2018,11,22
43,23.0,26.0,M,F,2018,10,11
29,33.0,21.0,M,F,2018,11,3
55,24.0,30.0,M,F,2018,10,3
55,27.0,26.0,M,F,2018,10,3
35,25.0,19.0,M,F,2018,8,24
29,48.0,41.0,M,F,2018,8,24
72,20.0,30.0,M,F,2018,9,21
55,45.0,39.0,M,F,2018,9,24
43,42.0,23.0,M,F,2018,9,13
36,37.0,31.0,M,F,2018,8,17
18,27.0,20.0,M,F,2018,8,2
29,28.0,25.0,M,F,2018,9,21
30,24.0,20.0,M,F,2018,9,22
2,58.0,46.0,M,F,2018,9,21
43,32.0,28.0,M,F,2018,9,21
17,26.0,29.0,M,F,2018,9,21
47,26.0,23.0,M,F,2018,9,21
55,26.0,22.0,M,F,2018,9,21
18,31.0,30.0,M,F,2018,10,15
55,30.0,27.0,M,F,2018,10,15
30,23.0,21.0,M,F,2018,10,16
42,24.0,24.0,M,F,2018,8,17
18,36.0,31.0,M,F,2018,10,16
30,36.0,36.0,M,F,2018,10,16
18,58.0,52.0,M,F,2018,10,16
18,43.0,36.0,M,F,2018,10,16
29,24.0,20.0,M,F,2018,8,7
55,65.0,63.0,M,F,2018,8,8
29,24.0,23.0,M,F,2018,10,1
55,37.0,33.0,M,F,2018,10,1
43,21.0,21.0,M,F,2018,10,1
30,54.0,49.0,M,F,2018,8,16
55,21.0,22.0,M,F,2018,8,16
18,39.0,41.0,M,F,2018,8,16
18,60.0,49.0,M,F,2018,9,10
55,39.0,25.0,M,F,2018,9,10
30,25.0,26.0,M,F,2018,9,11
55,40.0,25.0,M,F,2018,9,24
2,41.0,43.0,M,F,2018,10,2
30,30.0,31.0,M,F,2018,11,9
26,37.0,36.0,M,F,2018,11,9
30,25.0,22.0,M,F,2018,8,22
30,29.0,33.0,M,F,2018,10,23
17,37.0,26.0,M,F,2018,9,3
51,35.0,30.0,M,F,2018,9,14
35,32.0,31.0,M,F,2018,9,18
30,32.0,25.0,M,F,2018,9,27
30,45.0,49.0,M,F,2018,11,9
18,31.0,27.0,M,F,2018,11,9
55,40.0,34.0,M,F,2018,11,9
30,27.0,25.0,M,F,2018,11,9
30,29.0,40.0,M,F,2018,11,9
43,24.0,21.0,M,F,2018,11,9
17,34.0,35.0,M,F,2018,11,9
43,20.0,24.0,M,F,2018,11,22
55,23.0,23.0,M,F,2018,11,22
30,35.0,31.0,M,F,2018,11,22
30,48.0,50.0,M,F,2018,11,22
18,33.0,32.0,M,F,2018,11,22
30,26.0,27.0,M,F,2018,11,22
29,58.0,53.0,M,F,2018,11,22
43,20.0,20.0,M,F,2018,11,22
30,22.0,30.0,M,F,2018,11,22
35,34.0,29.0,M,F,2018,10,26
47,28.0,27.0,M,F,2018,10,26
30,61.0,41.0,M,F,2018,10,26
43,22.0,23.0,M,F,2018,10,26
42,28.0,26.0,M,F,2018,10,26
30,22.0,21.0,M,F,2018,9,28
55,33.0,32.0,M,F,2018,11,1
55,19.0,18.0,M,F,2018,8,15
26,49.0,56.0,M,F,2018,8,22
55,47.0,44.0,M,F,2018,8,22
30,22.0,21.0,M,F,2018,8,22
43,24.0,37.0,M,F,2018,8,22
30,60.0,62.0,M,F,2018,9,5
18,16.0,17.0,M,F,2018,9,7
55,23.0,22.0,M,F,2018,9,27
30,44.0,26.0,M,F,2018,9,29
55,32.0,30.0,M,F,2018,9,28
58,22.0,21.0,M,F,2018,9,28
30,31.0,30.0,M,F,2018,9,29
25,19.0,19.0,M,F,2018,9,28
55,73.0,72.0,M,F,2018,9,5
27,51.0,51.0,M,F,2018,9,14
12,21.0,17.0,M,F,2018,9,21
14,44.0,40.0,M,F,2018,9,21
42,17.0,18.0,M,F,2018,8,20
55,28.0,28.0,M,F,2018,10,5
18,30.0,26.0,M,F,2018,10,5
30,24.0,23.0,M,F,2018,10,5
30,47.0,28.0,M,F,2018,10,11
2,32.0,32.0,M,F,2018,10,5
47,44.0,34.0,M,F,2018,10,12
55,25.0,32.0,M,F,2018,10,12
55,22.0,22.0,M,F,2018,10,12
18,42.0,35.0,M,F,2018,10,12
55,37.0,40.0,M,F,2018,10,12
30,29.0,29.0,M,F,2018,10,13
43,19.0,19.0,M,F,2018,10,25
30,26.0,29.0,M,F,2018,11,3
27,43.0,44.0,M,F,2018,9,29
55,25.0,29.0,M,F,2018,10,1
38,60.0,62.0,M,F,2018,10,2
30,27.0,26.0,M,F,2018,10,29
42,23.0,30.0,M,F,2018,10,29
26,21.0,20.0,M,F,2018,9,22
30,25.0,30.0,M,F,2018,9,22
55,28.0,20.0,M,F,2018,9,21
66,27.0,27.0,M,F,2018,11,20
52,27.0,26.0,M,F,2018,11,16
18,27.0,25.0,M,F,2018,11,17
33,39.0,33.0,M,F,2018,11,16
30,26.0,26.0,M,F,2018,11,16
18,28.0,28.0,M,F,2018,11,17
2,45.0,49.0,M,F,2018,10,16
29,42.0,34.0,M,F,2018,11,14
33,39.0,20.0,M,F,2018,11,14
18,30.0,22.0,M,F,2018,11,14
30,29.0,25.0,M,F,2018,11,14
35,65.0,76.0,M,F,2018,11,14
29,23.0,25.0,M,F,2018,8,22
42,20.0,16.0,M,F,2018,8,22
2,26.0,24.0,M,F,2018,9,18
33,50.0,41.0,M,F,2018,11,5
18,33.0,28.0,M,F,2018,11,5
27,35.0,33.0,M,F,2018,8,2
42,30.0,28.0,M,F,2018,9,21
30,23.0,15.0,M,F,2018,9,21
48,34.0,32.0,M,F,2018,9,21
42,26.0,40.0,M,F,2018,10,16
42,43.0,39.0,M,F,2018,10,16
48,22.0,21.0,M,F,2018,10,16
55,43.0,29.0,M,F,2018,10,23
42,56.0,57.0,M,F,2018,10,23
2,30.0,26.0,M,F,2018,10,23
43,44.0,31.0,M,F,2018,10,23
30,36.0,27.0,M,F,2018,10,23
42,28.0,26.0,M,F,2018,8,10
55,36.0,29.0,M,F,2018,8,10
55,40.0,41.0,M,F,2018,8,10
42,43.0,39.0,M,F,2018,8,10
18,20.0,18.0,M,F,2018,8,10
42,32.0,28.0,M,F,2018,10,18
17,18.0,16.0,M,F,2018,10,18
55,23.0,23.0,M,F,2018,9,14
18,26.0,28.0,M,F,2018,10,18
35,20.0,17.0,M,F,2018,8,27
36,31.0,22.0,M,F,2018,10,22
55,28.0,27.0,M,F,2018,10,22
55,35.0,37.0,M,F,2018,9,27
18,57.0,52.0,M,F,2018,10,6
30,29.0,29.0,M,F,2018,11,9
18,62.0,39.0,M,F,2018,9,6
42,36.0,30.0,M,F,2018,9,6
55,70.0,65.0,M,F,2018,9,6
55,43.0,29.0,M,F,2018,9,28
42,21.0,21.0,M,F,2018,9,28
30,28.0,27.0,M,F,2018,9,28
10,36.0,27.0,M,F,2018,9,28
36,23.0,27.0,M,F,2018,9,28
29,26.0,26.0,M,F,2018,11,9
30,27.0,18.0,M,F,2018,9,28
30,31.0,31.0,M,F,2018,11,9
55,31.0,25.0,M,F,2018,11,9
36,24.0,24.0,M,F,2018,9,21
30,37.0,40.0,M,F,2018,9,21
47,32.0,30.0,M,F,2018,9,21
30,23.0,22.0,M,F,2018,9,21
30,24.0,24.0,M,F,2018,9,21
30,30.0,25.0,M,F,2018,9,21
42,59.0,69.0,M,F,2018,9,21
55,75.0,60.0,M,F,2018,9,21
30,22.0,24.0,M,F,2018,8,6
47,55.0,34.0,M,F,2018,8,31
16,21.0,24.0,M,F,2018,8,31
18,64.0,62.0,M,F,2018,8,31
35,36.0,26.0,M,F,2018,8,31
30,37.0,21.0,M,F,2018,8,31
17,27.0,25.0,M,F,2018,9,21
30,26.0,24.0,M,F,2018,8,2
30,30.0,32.0,M,F,2018,10,5
35,22.0,24.0,M,F,2018,9,7
18,23.0,23.0,M,F,2018,8,20
29,29.0,29.0,M,F,2018,8,20
55,24.0,22.0,M,F,2018,8,20
30,60.0,37.0,M,F,2018,10,11
35,20.0,20.0,M,F,2018,10,12
47,29.0,27.0,M,F,2018,10,12
30,34.0,32.0,M,F,2018,10,13
45,44.0,47.0,M,F,2018,8,17
30,59.0,52.0,M,F,2018,10,4
23,24.0,24.0,M,F,2018,10,6
56,27.0,24.0,M,F,2018,10,26
35,30.0,26.0,M,F,2018,10,12
30,29.0,26.0,M,F,2018,11,3
47,28.0,21.0,M,F,2018,11,2
30,28.0,27.0,M,F,2018,11,2
30,33.0,33.0,M,F,2018,11,3
34,24.0,19.0,M,F,2018,11,4
30,33.0,37.0,M,F,2018,11,3
30,50.0,38.0,M,F,2018,11,7
18,29.0,28.0,M,F,2018,10,25
