municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia_matrimonio
55,26.0,20.0,M,F,2015,9,17
30,33.0,34.0,M,F,2015,9,18
30,28.0,21.0,M,F,2015,9,21
55,29.0,24.0,M,F,2015,6,11
30,32.0,33.0,M,F,2015,10,24
30,25.0,23.0,M,F,2015,10,22
30,25.0,24.0,M,F,2015,10,24
29,34.0,25.0,M,F,2015,10,16
29,29.0,29.0,M,F,2015,10,23
30,29.0,29.0,M,F,2015,10,16
18,41.0,34.0,M,F,2015,10,29
2,39.0,38.0,M,F,2015,9,3
18,40.0,31.0,M,F,2015,9,29
30,33.0,30.0,M,F,2015,10,15
43,25.0,24.0,M,F,2015,10,26
30,61.0,61.0,M,F,2015,9,22
18,35.0,30.0,M,F,2015,9,10
55,21.0,17.0,M,F,2015,9,10
35,19.0,17.0,M,F,2015,9,4
30,26.0,19.0,M,F,2015,10,21
43,26.0,23.0,M,F,2015,10,23
30,61.0,48.0,M,F,2015,8,27
70,23.0,21.0,M,F,2015,10,10
66,23.0,22.0,M,F,2015,6,5
29,19.0,19.0,M,F,2015,9,25
43,27.0,27.0,M,F,2015,9,30
29,43.0,45.0,M,F,2015,10,2
42,23.0,23.0,M,F,2015,9,25
16,19.0,31.0,M,F,2015,10,2
18,20.0,22.0,M,F,2015,11,5
47,45.0,41.0,M,F,2015,8,28
35,27.0,22.0,M,F,2015,8,28
41,52.0,35.0,M,F,2015,9,4
30,50.0,35.0,M,F,2015,10,14
2,49.0,58.0,M,F,2015,8,27
30,38.0,36.0,M,F,2015,10,26
35,37.0,50.0,M,F,2015,9,21
30,30.0,24.0,M,F,2015,10,3
41,24.0,25.0,M,F,2015,10,16
43,23.0,23.0,M,F,2015,10,16
55,25.0,28.0,M,F,2015,10,16
30,20.0,24.0,M,F,2015,9,4
55,57.0,38.0,M,F,2015,10,2
2,36.0,38.0,M,F,2015,10,6
18,30.0,27.0,M,F,2015,10,16
41,22.0,18.0,M,F,2015,9,4
55,22.0,21.0,M,F,2015,8,27
55,58.0,44.0,M,F,2015,8,21
48,56.0,53.0,M,F,2015,10,24
4,21.0,24.0,M,F,2015,10,2
2,25.0,24.0,M,F,2015,10,6
48,42.0,30.0,M,F,2015,10,2
30,33.0,29.0,M,F,2015,10,14
43,37.0,35.0,M,F,2015,9,21
18,32.0,28.0,M,F,2015,9,26
18,33.0,27.0,M,F,2015,10,20
47,48.0,35.0,M,F,2015,10,8
35,23.0,22.0,M,F,2015,10,8
30,26.0,21.0,M,F,2015,10,16
48,29.0,21.0,M,F,2015,10,9
29,42.0,46.0,M,F,2015,10,9
58,27.0,25.0,M,F,2015,9,25
30,28.0,29.0,M,F,2015,8,27
71,30.0,30.0,M,F,2015,10,8
43,36.0,39.0,M,F,2015,10,9
29,30.0,27.0,M,F,2015,10,15
35,29.0,25.0,M,F,2015,8,24
59,30.0,25.0,M,F,2015,9,17
43,29.0,38.0,M,F,2015,10,6
43,33.0,31.0,M,F,2015,9,21
18,26.0,19.0,M,F,2015,9,30
43,37.0,28.0,M,F,2015,10,9
30,28.0,19.0,M,F,2015,10,1
18,26.0,23.0,M,F,2015,10,8
30,28.0,21.0,M,F,2015,9,24
55,27.0,23.0,M,F,2015,10,28
30,28.0,23.0,M,F,2015,6,5
26,29.0,25.0,M,F,2015,9,18
55,21.0,17.0,M,F,2015,10,15
56,,,M,F,2015,2,4
48,29.0,26.0,M,F,2015,10,17
35,28.0,30.0,M,F,2015,9,18
55,28.0,26.0,M,F,2015,9,18
43,49.0,44.0,M,F,2015,9,18
18,27.0,26.0,M,F,2015,10,24
30,22.0,22.0,M,F,2015,9,30
30,23.0,21.0,M,F,2015,9,10
35,23.0,33.0,M,F,2015,8,27
55,19.0,18.0,M,F,2015,9,23
55,35.0,32.0,M,F,2015,8,25
43,25.0,25.0,M,F,2015,8,26
17,27.0,27.0,M,F,2015,10,26
27,31.0,27.0,M,F,2015,10,23
36,24.0,26.0,M,F,2015,9,18
30,27.0,24.0,M,F,2015,9,18
30,28.0,19.0,M,F,2015,9,10
18,21.0,20.0,M,F,2015,9,3
33,41.0,34.0,M,F,2015,9,4
26,25.0,25.0,M,F,2015,9,10
19,38.0,31.0,M,F,2015,7,9
55,42.0,53.0,M,F,2015,7,8
18,73.0,62.0,M,F,2015,8,14
30,25.0,23.0,M,F,2015,7,23
55,22.0,17.0,M,F,2015,7,24
18,23.0,23.0,M,F,2015,8,5
55,44.0,42.0,M,F,2015,8,5
18,26.0,26.0,M,F,2015,8,15
18,23.0,24.0,M,F,2015,8,29
35,21.0,25.0,M,F,2015,9,25
30,28.0,23.0,M,F,2015,8,24
18,25.0,22.0,M,F,2015,9,5
55,28.0,23.0,M,F,2015,8,4
48,19.0,17.0,M,F,2015,9,8
55,36.0,42.0,M,F,2015,7,27
30,26.0,24.0,M,F,2015,9,7
30,26.0,26.0,M,F,2015,8,4
42,21.0,19.0,M,F,2015,8,13
30,24.0,20.0,M,F,2015,8,13
58,26.0,22.0,M,F,2015,8,14
55,22.0,24.0,M,F,2015,9,29
30,27.0,25.0,M,F,2015,10,1
55,60.0,57.0,M,F,2015,10,2
30,26.0,25.0,M,F,2015,9,22
30,38.0,38.0,M,F,2015,9,26
55,35.0,35.0,M,F,2015,10,9
30,32.0,21.0,M,F,2015,10,10
55,22.0,17.0,M,F,2015,10,9
18,28.0,26.0,M,F,2015,9,4
43,32.0,32.0,M,F,2015,8,26
18,26.0,21.0,M,F,2015,9,11
29,35.0,25.0,M,F,2015,10,2
30,31.0,30.0,M,F,2015,11,12
29,39.0,32.0,M,F,2015,8,14
42,43.0,38.0,M,F,2015,6,2
2,24.0,16.0,M,F,2015,8,18
30,30.0,25.0,M,F,2015,10,1
48,32.0,29.0,M,F,2015,10,3
48,37.0,30.0,M,F,2015,10,8
30,32.0,25.0,M,F,2015,9,3
55,23.0,21.0,M,F,2015,9,3
35,28.0,18.0,M,F,2015,9,5
18,25.0,25.0,M,F,2015,8,14
48,56.0,46.0,M,F,2015,8,18
35,75.0,64.0,M,F,2015,9,11
2,19.0,37.0,M,F,2015,8,20
30,20.0,21.0,M,F,2015,9,28
43,26.0,27.0,M,F,2015,9,10
55,22.0,20.0,M,F,2015,9,28
29,29.0,29.0,M,F,2015,8,29
35,29.0,24.0,M,F,2015,8,31
29,64.0,62.0,M,F,2015,9,3
18,27.0,25.0,M,F,2015,10,5
30,38.0,28.0,M,F,2015,11,8
30,37.0,33.0,M,F,2015,9,29
55,20.0,20.0,M,F,2015,11,6
35,19.0,20.0,M,F,2015,6,5
33,28.0,26.0,M,F,2015,7,16
18,28.0,28.0,M,F,2015,7,10
18,35.0,29.0,M,F,2015,10,10
30,41.0,44.0,M,F,2015,10,10
35,25.0,24.0,M,F,2015,8,31
55,17.0,20.0,M,F,2015,9,14
55,23.0,19.0,M,F,2015,9,24
36,32.0,31.0,M,F,2015,8,21
55,42.0,46.0,M,F,2015,8,7
29,36.0,24.0,M,F,2015,8,3
48,66.0,53.0,M,F,2015,8,17
35,28.0,25.0,M,F,2015,8,20
25,42.0,35.0,M,F,2015,8,14
19,30.0,29.0,M,F,2015,9,9
55,23.0,17.0,M,F,2015,9,11
43,33.0,29.0,M,F,2015,9,11
18,24.0,21.0,M,F,2015,8,21
18,24.0,25.0,M,F,2015,6,2
51,,,M,F,2015,5,30
48,25.0,27.0,M,F,2015,10,14
43,24.0,19.0,M,F,2015,10,14
30,39.0,38.0,M,F,2015,9,5
30,45.0,41.0,M,F,2015,10,6
30,39.0,47.0,M,F,2015,11,13
2,64.0,58.0,M,F,2015,8,18
33,29.0,20.0,M,F,2015,8,18
30,28.0,39.0,M,F,2015,7,11
30,19.0,21.0,M,F,2015,10,16
30,46.0,35.0,M,F,2015,10,17
30,29.0,29.0,M,F,2015,10,17
30,27.0,20.0,M,F,2015,10,9
35,37.0,39.0,M,F,2015,9,23
30,20.0,19.0,M,F,2015,9,23
70,37.0,32.0,M,F,2015,7,29
42,35.0,22.0,M,F,2015,8,21
30,33.0,30.0,M,F,2015,9,3
35,31.0,48.0,M,F,2015,8,6
43,25.0,29.0,M,F,2015,9,11
41,29.0,30.0,M,F,2015,8,3
30,34.0,26.0,M,F,2015,9,4
18,21.0,20.0,M,F,2015,10,15
2,27.0,24.0,M,F,2015,7,16
18,29.0,30.0,M,F,2015,10,15
30,24.0,34.0,M,F,2015,8,31
30,29.0,33.0,M,F,2015,10,27
55,28.0,26.0,M,F,2015,10,13
18,29.0,26.0,M,F,2015,10,23
36,37.0,24.0,M,F,2015,8,28
55,30.0,29.0,M,F,2015,11,4
29,69.0,69.0,M,F,2015,10,26
43,24.0,28.0,M,F,2015,10,27
55,27.0,22.0,M,F,2015,11,11
30,28.0,36.0,M,F,2015,8,20
18,26.0,28.0,M,F,2015,9,15
55,26.0,19.0,M,F,2015,9,22
55,46.0,45.0,M,F,2015,10,14
43,26.0,21.0,M,F,2015,9,17
55,50.0,51.0,M,F,2015,9,23
26,23.0,20.0,M,F,2015,9,18
42,20.0,19.0,M,F,2015,9,25
67,33.0,33.0,M,F,2015,8,1
30,31.0,29.0,M,F,2015,8,27
18,38.0,38.0,M,F,2015,8,21
72,55.0,45.0,M,F,2015,9,7
35,20.0,17.0,M,F,2015,8,28
18,20.0,17.0,M,F,2015,8,28
43,26.0,22.0,M,F,2015,8,17
42,58.0,53.0,M,F,2015,8,4
30,34.0,33.0,M,F,2015,8,6
55,21.0,18.0,M,F,2015,8,1
43,22.0,25.0,M,F,2015,8,21
18,34.0,24.0,M,F,2015,8,21
42,31.0,27.0,M,F,2015,8,27
55,25.0,25.0,M,F,2015,9,9
55,50.0,36.0,M,F,2015,9,9
55,60.0,40.0,M,F,2015,9,10
55,28.0,29.0,M,F,2015,10,23
29,45.0,48.0,M,F,2015,10,27
18,27.0,26.0,M,F,2015,10,15
30,36.0,33.0,M,F,2015,10,24
55,24.0,22.0,M,F,2015,8,21
18,30.0,29.0,M,F,2015,10,27
2,33.0,36.0,M,F,2015,10,27
18,37.0,32.0,M,F,2015,10,15
55,23.0,22.0,M,F,2015,11,5
30,62.0,72.0,M,F,2015,11,5
25,24.0,22.0,M,F,2015,11,6
42,27.0,25.0,M,F,2015,11,4
35,29.0,29.0,M,F,2015,10,29
48,50.0,50.0,M,F,2015,7,11
30,21.0,22.0,M,F,2015,7,24
55,29.0,29.0,M,F,2015,10,14
55,29.0,25.0,M,F,2015,9,17
35,38.0,36.0,M,F,2015,9,14
2,42.0,46.0,M,F,2015,9,17
18,24.0,25.0,M,F,2015,8,31
2,22.0,22.0,M,F,2015,9,22
30,30.0,29.0,M,F,2015,8,8
3,21.0,25.0,M,F,2015,8,7
35,31.0,24.0,M,F,2015,8,21
29,42.0,41.0,M,F,2015,10,28
30,30.0,29.0,M,F,2015,10,3
42,27.0,27.0,M,F,2015,10,2
55,22.0,20.0,M,F,2015,8,28
30,25.0,20.0,M,F,2015,10,8
30,38.0,33.0,M,F,2015,9,14
61,,,M,F,2015,3,18
55,56.0,53.0,M,F,2015,10,19
55,25.0,19.0,M,F,2015,10,21
30,26.0,20.0,M,F,2015,10,14
29,32.0,30.0,M,F,2015,9,4
36,43.0,31.0,M,F,2015,9,18
55,52.0,45.0,M,F,2015,10,1
42,37.0,30.0,M,F,2015,9,25
35,39.0,37.0,M,F,2015,8,17
30,26.0,23.0,M,F,2015,8,3
30,21.0,18.0,M,F,2015,9,7
36,24.0,23.0,M,F,2015,8,28
19,42.0,49.0,M,F,2015,8,11
55,33.0,36.0,M,F,2015,8,6
30,24.0,23.0,M,F,2015,9,1
36,24.0,22.0,M,F,2015,8,7
19,19.0,20.0,M,F,2015,8,10
43,36.0,45.0,M,F,2015,8,14
30,31.0,27.0,M,F,2015,10,17
17,35.0,26.0,M,F,2015,9,18
18,28.0,29.0,M,F,2015,11,6
66,37.0,22.0,M,F,2015,6,24
55,53.0,47.0,M,F,2015,6,18
18,42.0,41.0,M,F,2015,10,23
33,47.0,41.0,M,F,2015,9,11
43,23.0,23.0,M,F,2015,10,8
30,29.0,29.0,M,F,2015,10,10
43,31.0,23.0,M,F,2015,10,9
27,25.0,18.0,M,F,2015,10,14
35,81.0,66.0,M,F,2015,9,7
55,42.0,26.0,M,F,2015,9,11
42,24.0,24.0,M,F,2015,9,4
30,30.0,28.0,M,F,2015,8,6
30,18.0,17.0,M,F,2015,8,26
29,33.0,27.0,M,F,2015,8,21
29,26.0,24.0,M,F,2015,9,18
30,27.0,30.0,M,F,2015,9,14
55,22.0,21.0,M,F,2015,11,10
55,44.0,42.0,M,F,2015,10,31
30,25.0,21.0,M,F,2015,6,10
55,79.0,51.0,M,F,2015,6,24
30,,,M,F,2015,6,26
18,29.0,30.0,M,F,2015,9,17
43,26.0,23.0,M,F,2015,10,19
30,19.0,21.0,M,F,2015,9,11
35,32.0,27.0,M,F,2015,8,25
30,34.0,30.0,M,F,2015,9,5
33,83.0,80.0,M,F,2015,10,5
55,64.0,49.0,M,F,2015,10,22
55,26.0,28.0,M,F,2015,10,2
30,24.0,21.0,M,F,2015,10,5
2,24.0,20.0,M,F,2015,9,10
35,31.0,27.0,M,F,2015,8,31
47,37.0,29.0,M,F,2015,8,24
55,28.0,25.0,M,F,2015,8,24
43,21.0,25.0,M,F,2015,8,7
27,27.0,16.0,M,F,2015,8,22
42,30.0,31.0,M,F,2015,8,10
42,27.0,25.0,M,F,2015,8,7
35,41.0,30.0,M,F,2015,9,11
17,24.0,25.0,M,F,2015,8,14
18,27.0,24.0,M,F,2015,9,11
19,24.0,22.0,M,F,2015,9,4
55,20.0,16.0,M,F,2015,10,26
55,44.0,45.0,M,F,2015,6,25
29,20.0,22.0,M,F,2015,8,7
18,30.0,22.0,M,F,2015,9,9
19,36.0,27.0,M,F,2015,9,10
59,37.0,30.0,M,F,2015,9,28
71,25.0,22.0,M,F,2015,9,28
41,45.0,21.0,M,F,2015,7,15
30,30.0,30.0,M,F,2015,10,1
18,26.0,19.0,M,F,2015,10,1
30,23.0,22.0,M,F,2015,9,28
30,60.0,50.0,M,F,2015,9,28
30,20.0,18.0,M,F,2015,8,25
55,18.0,16.0,M,F,2015,9,23
26,23.0,24.0,M,F,2015,9,10
18,36.0,26.0,M,F,2015,9,18
58,37.0,23.0,M,F,2015,5,25
66,39.0,29.0,M,F,2015,8,7
18,30.0,30.0,M,F,2015,9,10
35,37.0,32.0,M,F,2015,8,21
18,19.0,22.0,M,F,2015,8,24
55,31.0,24.0,M,F,2015,9,7
55,45.0,40.0,M,F,2015,7,8
18,24.0,17.0,M,F,2015,9,2
2,45.0,32.0,M,F,2015,9,10
55,20.0,20.0,M,F,2015,9,7
42,30.0,24.0,M,F,2015,8,19
30,60.0,57.0,M,F,2015,8,18
30,54.0,50.0,M,F,2015,8,20
29,48.0,42.0,M,F,2015,9,30
30,41.0,29.0,M,F,2015,9,23
55,30.0,24.0,M,F,2015,9,25
3,22.0,18.0,M,F,2015,10,5
18,43.0,44.0,M,F,2015,10,7
35,37.0,35.0,M,F,2015,9,7
18,20.0,22.0,M,F,2015,9,3
19,25.0,27.0,M,F,2015,8,13
2,26.0,25.0,M,F,2015,9,10
47,29.0,30.0,M,F,2015,8,28
29,29.0,24.0,M,F,2015,9,11
41,44.0,45.0,M,F,2015,9,11
30,24.0,21.0,M,F,2015,9,3
30,25.0,20.0,M,F,2015,8,21
55,24.0,21.0,M,F,2015,8,17
57,27.0,25.0,M,F,2015,11,9
30,36.0,37.0,M,F,2015,8,21
55,49.0,33.0,M,F,2015,9,11
30,20.0,18.0,M,F,2015,9,11
35,21.0,35.0,M,F,2015,9,10
43,33.0,25.0,M,F,2015,10,9
43,23.0,18.0,M,F,2015,10,14
18,21.0,21.0,M,F,2015,9,24
42,30.0,34.0,M,F,2015,9,4
55,21.0,23.0,M,F,2015,9,14
42,27.0,27.0,M,F,2015,10,3
30,34.0,32.0,M,F,2015,9,7
55,23.0,19.0,M,F,2015,8,7
55,25.0,21.0,M,F,2015,8,18
18,62.0,47.0,M,F,2015,8,21
48,64.0,34.0,M,F,2015,7,14
29,23.0,22.0,M,F,2015,7,24
72,31.0,26.0,M,F,2015,8,5
18,23.0,23.0,M,F,2015,7,16
55,32.0,20.0,M,F,2015,10,14
30,64.0,43.0,M,F,2015,9,17
2,22.0,24.0,M,F,2015,9,25
30,47.0,38.0,M,F,2015,9,11
58,30.0,21.0,M,F,2015,9,11
18,40.0,40.0,M,F,2015,9,11
19,34.0,19.0,M,F,2015,8,26
30,45.0,43.0,M,F,2015,9,1
30,20.0,20.0,M,F,2015,8,29
2,62.0,52.0,M,F,2015,8,27
55,26.0,24.0,M,F,2015,8,28
18,25.0,25.0,M,F,2015,7,30
55,40.0,20.0,M,F,2015,7,13
42,23.0,23.0,M,F,2015,9,10
43,34.0,24.0,M,F,2015,9,14
55,25.0,26.0,M,F,2015,9,11
43,28.0,29.0,M,F,2015,9,22
55,22.0,20.0,M,F,2015,9,18
43,22.0,21.0,M,F,2015,9,11
18,28.0,27.0,M,F,2015,9,11
30,33.0,23.0,M,F,2015,9,7
30,32.0,29.0,M,F,2015,10,10
29,56.0,48.0,M,F,2015,8,31
35,32.0,31.0,M,F,2015,9,4
30,21.0,20.0,M,F,2015,9,7
47,29.0,28.0,M,F,2015,8,14
42,25.0,20.0,M,F,2015,8,14
33,34.0,29.0,M,F,2015,8,26
55,72.0,30.0,M,F,2015,11,4
30,24.0,26.0,M,F,2015,11,3
43,25.0,24.0,M,F,2015,6,8
30,41.0,40.0,M,F,2015,8,21
2,40.0,39.0,M,F,2015,7,16
30,52.0,43.0,M,F,2015,8,21
30,24.0,22.0,M,F,2015,8,21
55,49.0,45.0,M,F,2015,8,31
55,19.0,16.0,M,F,2015,9,5
55,26.0,25.0,M,F,2015,8,4
55,54.0,29.0,M,F,2015,9,4
30,27.0,28.0,M,F,2015,9,10
43,35.0,27.0,M,F,2015,9,8
30,29.0,29.0,M,F,2015,10,23
3,33.0,31.0,M,F,2015,10,23
19,29.0,23.0,M,F,2015,9,11
30,47.0,34.0,M,F,2015,10,10
55,22.0,27.0,M,F,2015,10,8
30,28.0,27.0,M,F,2015,10,9
18,23.0,14.0,M,F,2015,8,10
35,40.0,35.0,M,F,2015,9,3
42,22.0,24.0,M,F,2015,8,14
30,25.0,23.0,M,F,2015,8,20
55,24.0,33.0,M,F,2015,6,30
19,21.0,18.0,M,F,2015,9,8
30,48.0,33.0,M,F,2015,8,21
30,42.0,33.0,M,F,2015,8,26
29,23.0,22.0,M,F,2015,7,28
55,31.0,33.0,M,F,2015,8,14
17,60.0,54.0,M,F,2015,7,16
55,42.0,30.0,M,F,2015,8,26
41,36.0,31.0,M,F,2015,8,4
43,26.0,25.0,M,F,2015,7,14
30,24.0,25.0,M,F,2015,7,24
43,31.0,27.0,M,F,2015,9,11
55,33.0,27.0,M,F,2015,9,30
48,26.0,29.0,M,F,2015,10,7
55,20.0,17.0,M,F,2015,10,26
33,46.0,55.0,M,F,2015,10,26
42,42.0,42.0,M,F,2015,9,14
55,17.0,18.0,M,F,2015,9,21
30,,,M,F,2015,7,10
55,25.0,19.0,M,F,2015,9,2
43,19.0,21.0,M,F,2015,6,12
30,23.0,18.0,M,F,2015,6,12
42,60.0,50.0,M,F,2015,6,4
55,82.0,90.0,M,F,2015,7,10
55,47.0,45.0,M,F,2015,7,10
26,41.0,28.0,M,F,2015,6,12
30,27.0,22.0,M,F,2015,6,5
35,19.0,19.0,M,F,2015,6,23
36,28.0,25.0,M,F,2015,6,12
30,36.0,45.0,M,F,2015,6,11
29,26.0,26.0,M,F,2015,6,12
55,37.0,27.0,M,F,2015,6,12
36,34.0,28.0,M,F,2015,6,15
30,21.0,20.0,M,F,2015,7,2
70,25.0,21.0,M,F,2015,6,15
18,18.0,21.0,M,F,2015,6,26
55,23.0,19.0,M,F,2015,7,10
55,56.0,39.0,M,F,2015,6,18
30,24.0,23.0,M,F,2015,6,5
2,61.0,36.0,M,F,2015,6,12
48,30.0,24.0,M,F,2015,6,15
2,24.0,19.0,M,F,2015,6,11
55,31.0,50.0,M,F,2015,7,9
18,30.0,30.0,M,F,2015,6,16
55,38.0,41.0,M,F,2015,7,10
30,24.0,21.0,M,F,2015,6,25
35,28.0,41.0,M,F,2015,6,30
58,60.0,47.0,M,F,2015,6,9
35,33.0,30.0,M,F,2015,6,10
26,52.0,32.0,M,F,2015,7,10
30,61.0,64.0,M,F,2015,6,4
55,43.0,35.0,M,F,2015,6,8
30,37.0,38.0,M,F,2015,6,9
48,26.0,23.0,M,F,2015,6,5
47,29.0,17.0,M,F,2015,7,3
30,64.0,59.0,M,F,2015,7,3
30,25.0,22.0,M,F,2015,6,5
30,31.0,33.0,M,F,2015,6,8
55,27.0,32.0,M,F,2015,6,8
42,61.0,47.0,M,F,2015,6,4
18,32.0,19.0,M,F,2015,7,7
2,25.0,23.0,M,F,2015,6,9
18,31.0,22.0,M,F,2015,7,10
35,23.0,20.0,M,F,2015,7,10
25,29.0,24.0,M,F,2015,7,3
18,27.0,29.0,M,F,2015,6,12
18,31.0,29.0,M,F,2015,6,24
48,64.0,49.0,M,F,2015,6,9
42,,,M,F,2015,7,27
3,26.0,25.0,M,F,2015,7,2
18,53.0,30.0,M,F,2015,7,10
18,60.0,54.0,M,F,2015,6,10
18,61.0,63.0,M,F,2015,6,12
47,19.0,17.0,M,F,2015,6,19
55,46.0,47.0,M,F,2015,6,12
55,23.0,19.0,M,F,2015,6,10
30,61.0,42.0,M,F,2015,7,8
30,39.0,39.0,M,F,2015,7,10
55,37.0,29.0,M,F,2015,6,4
47,32.0,27.0,M,F,2015,7,6
55,20.0,19.0,M,F,2015,6,4
55,21.0,23.0,M,F,2015,6,5
30,33.0,,M,,2015,5,22
18,31.0,25.0,M,F,2015,7,7
70,43.0,41.0,M,F,2015,7,7
30,23.0,20.0,M,F,2015,7,10
55,45.0,25.0,M,F,2015,6,4
17,20.0,20.0,M,F,2015,6,5
30,29.0,21.0,M,F,2015,7,7
17,19.0,22.0,M,F,2015,6,19
30,61.0,58.0,M,F,2015,6,3
47,46.0,56.0,M,F,2015,6,12
19,54.0,38.0,M,F,2015,7,13
55,64.0,55.0,M,F,2015,6,3
2,31.0,31.0,M,F,2015,6,5
30,55.0,43.0,M,F,2015,6,16
55,36.0,36.0,M,F,2015,6,5
30,22.0,22.0,M,F,2015,6,17
2,33.0,31.0,M,F,2015,6,11
30,35.0,28.0,M,F,2015,6,12
43,34.0,26.0,M,F,2015,6,4
55,20.0,22.0,M,F,2015,6,4
2,30.0,18.0,M,F,2015,7,8
30,39.0,42.0,M,F,2015,6,11
42,32.0,33.0,M,F,2015,6,11
18,72.0,56.0,M,F,2015,6,12
26,20.0,19.0,M,F,2015,6,12
30,33.0,23.0,M,F,2015,7,10
55,30.0,29.0,M,F,2015,7,15
18,71.0,43.0,M,F,2015,7,9
29,60.0,51.0,M,F,2015,7,10
42,36.0,35.0,M,F,2015,7,10
30,34.0,41.0,M,F,2015,7,16
33,23.0,22.0,M,F,2015,7,16
42,30.0,27.0,M,F,2015,7,10
30,25.0,23.0,M,F,2015,7,2
35,22.0,22.0,M,F,2015,7,15
41,21.0,17.0,M,F,2015,6,26
30,25.0,20.0,M,F,2015,6,10
30,26.0,22.0,M,F,2015,6,12
47,28.0,25.0,M,F,2015,6,12
55,89.0,54.0,M,F,2015,6,12
30,24.0,20.0,M,F,2015,6,19
30,24.0,20.0,M,F,2015,6,18
70,42.0,28.0,M,F,2015,7,2
30,22.0,25.0,M,F,2015,7,16
29,32.0,25.0,M,F,2015,6,19
35,31.0,40.0,M,F,2015,6,24
29,80.0,56.0,M,F,2015,6,24
43,21.0,19.0,M,F,2015,6,15
58,26.0,23.0,M,F,2015,6,18
30,26.0,27.0,M,F,2015,6,19
18,31.0,30.0,M,F,2015,6,18
18,27.0,23.0,M,F,2015,6,26
35,29.0,37.0,M,F,2015,6,18
30,32.0,18.0,M,F,2015,6,19
55,35.0,41.0,M,F,2015,6,18
43,34.0,23.0,M,F,2015,6,22
43,20.0,21.0,M,F,2015,6,22
48,44.0,33.0,M,F,2015,6,11
48,28.0,36.0,M,F,2015,6,15
30,59.0,55.0,M,F,2015,6,18
2,27.0,22.0,M,F,2015,6,23
30,20.0,17.0,M,F,2015,6,26
30,35.0,43.0,M,F,2015,6,26
30,39.0,33.0,M,F,2015,6,3
18,56.0,52.0,M,F,2015,7,6
29,28.0,26.0,M,F,2015,6,3
30,61.0,44.0,M,F,2015,6,10
18,35.0,30.0,M,F,2015,6,4
18,27.0,26.0,M,F,2015,7,10
30,26.0,24.0,M,F,2015,7,3
29,36.0,28.0,M,F,2015,6,22
18,27.0,20.0,M,F,2015,7,10
35,20.0,19.0,M,F,2015,6,3
30,,,M,F,2015,6,20
30,71.0,49.0,M,F,2015,6,19
33,58.0,41.0,M,F,2015,6,2
30,28.0,26.0,M,F,2015,6,5
2,28.0,23.0,M,F,2015,7,7
43,31.0,24.0,M,F,2015,7,9
30,41.0,47.0,M,F,2015,6,30
47,22.0,23.0,M,F,2015,7,10
47,23.0,25.0,M,F,2015,6,10
18,19.0,20.0,M,F,2015,7,2
29,27.0,30.0,M,F,2015,7,10
30,52.0,49.0,M,F,2015,6,3
36,51.0,38.0,M,F,2015,6,26
